ID,Variable1,Dependency,Variable2
1,BF_EarlyBreastfeeding,->,DIA_HadDiarrhoea
2,BF_EarlyBreastfeeding,->,GEO_Region
3,CHI_Age,->,BF_BottleFeeding
4,CHI_Age,->,BF_BreastfedMonths
5,CHI_Age,->,FP_ModernMethod
6,CHI_Weight4Height,->,CHI_Age
7,CHI_Weight4Height,->,GEO_Region
8,CUL_LanguageGroup,->,CHI_Age
9,CUL_LanguageGroup,->,GEO_Region
10,CUL_LanguageGroup,->,HOU_CookingFuel
11,CUL_Religion,->,GEO_Region
12,DEL_SmallBaby,->,CHI_Age
13,DEL_SmallBaby,->,GEO_Region
14,DEL_SmallBaby,->,HOU_ModernWallMaterial
15,DEL_SmallBaby,->,MTH_MaternalAge
16,ECO_WealthQuintile,->,HOU_CookingFuel
17,ECO_WealthQuintile,->,KNW_WatchTV
18,ECO_WealthQuintile,->,SRV_Near
19,ECO_WealthQuintile,->,WSH_ImprovedToilet
20,ECO_WealthQuintile,->,WSH_WashWithAgent
21,FP_BirthsLast5Yrs,->,CHI_Age
22,FP_BirthsLast5Yrs,->,GEO_Region
23,FP_BirthsLast5Yrs,->,IMM_Measles
24,FP_ModernMethod,->,CUL_Religion
25,HOU_ModernWallMaterial,->,BF_BreastfedMonths
26,HOU_ModernWallMaterial,->,CHI_Weight4Height
27,IMM_Measles,->,CHI_Age
28,IMM_Measles,->,DIA_HadDiarrhoea
29,IMM_Measles,->,IMM_Diptheria
30,IMM_Measles,->,IMM_VitaminA1
31,IMM_VitaminA1,->,CUL_LanguageGroup
32,IMM_VitaminA1,->,IMM_Diptheria
33,KNW_WatchTV,->,CHI_Weight4Height
34,KNW_WatchTV,->,FP_ModernMethod
35,KNW_WatchTV,->,MTH_Education
36,MTH_MaternalAge,->,CHI_Weight4Height
37,SRV_Near,->,FP_ModernMethod
38,SRV_Near,->,SRV_OKAlone
39,WSH_ImprovedToilet,->,BF_BreastfedMonths
40,WSH_ImprovedToilet,->,CUL_Religion
41,WSH_ImprovedWaterSource,->,BF_BreastfedMonths
42,WSH_ImprovedWaterSource,->,DIA_HadDiarrhoea
43,WSH_ImprovedWaterSource,->,GEO_Region
44,WSH_SafeStoolDisposal,->,ECO_WealthQuintile
45,WSH_WaterTreated,->,HOU_CookingFuel
