ID,Variable1,Dependency,Variable2
1,BF_BottleFeeding,->,MTH_Education
2,BF_BottleFeeding,->,WSH_WashWithAgent
3,BF_EarlyBreastfeeding,->,WSH_SafeStoolDisposal
4,CHI_Age,->,BF_BreastfedMonths
5,CHI_Age,->,IMM_Diptheria
6,CHI_Weight4Height,->,BF_BottleFeeding
7,CHI_Weight4Height,->,BF_BreastfedMonths
8,CHI_Weight4Height,->,WSH_ImprovedWaterSource
9,CUL_LanguageGroup,->,ECO_WealthQuintile
10,CUL_LanguageGroup,->,FP_BirthsLast5Yrs
11,CUL_LanguageGroup,->,HOU_ModernWallMaterial
12,CUL_LanguageGroup,->,IMM_VitaminA1
13,CUL_Religion,->,CHI_Weight4Height
14,DEL_SmallBaby,->,CHI_Weight4Height
15,DEL_SmallBaby,->,FP_BirthsLast5Yrs
16,DIA_HadDiarrhoea,->,BF_BreastfedMonths
17,ECO_WealthQuintile,->,DEL_SmallBaby
18,ECO_WealthQuintile,->,KNW_WatchTV
19,ECO_WealthQuintile,->,WSH_ImprovedToilet
20,ECO_WealthQuintile,->,WSH_ImprovedWaterSource
21,FP_BirthsLast5Yrs,->,CHI_Age
22,FP_BirthsLast5Yrs,->,IMM_Measles
23,FP_ModernMethod,->,BF_BreastfedMonths
24,FP_ModernMethod,->,SRV_Near
25,GEO_Region,->,BF_EarlyBreastfeeding
26,GEO_Region,->,CUL_LanguageGroup
27,GEO_Region,->,CUL_Religion
28,GEO_Region,->,WSH_ImprovedToilet
29,GEO_Region,->,WSH_WashWithAgent
30,HOU_CookingFuel,->,WSH_WaterTreated
31,HOU_ModernWallMaterial,->,CHI_Weight4Height
32,HOU_ModernWallMaterial,->,DIA_HadDiarrhoea
33,HOU_ModernWallMaterial,->,WSH_ImprovedToilet
34,IMM_Diptheria,->,MTH_MaternalAge
35,IMM_Measles,->,IMM_VitaminA1
36,KNW_WatchTV,->,FP_ModernMethod
37,KNW_WatchTV,->,IMM_Diptheria
38,KNW_WatchTV,->,IMM_VitaminA1
39,MTH_Education,->,DEL_SmallBaby
40,MTH_Education,->,HOU_CookingFuel
41,MTH_Education,->,IMM_Diptheria
42,MTH_Education,->,IMM_Measles
43,MTH_MaternalAge,->,WSH_SafeStoolDisposal
44,SRV_Near,->,IMM_Diptheria
45,SRV_OKAlone,->,BF_EarlyBreastfeeding
46,SRV_OKAlone,->,SRV_Near
47,SRV_OKAlone,->,WSH_WashWithAgent
48,WSH_ImprovedToilet,->,FP_BirthsLast5Yrs
49,WSH_ImprovedToilet,->,WSH_SafeStoolDisposal
50,WSH_ImprovedWaterSource,->,WSH_WaterTreated
51,WSH_WashWithAgent,->,BF_BreastfedMonths
