ID,Variable1,Dependency,Variable2
1,BF_BottleFeeding,->,CUL_Religion
2,BF_BreastfedMonths,->,CHI_Age
3,BF_EarlyBreastfeeding,->,DEL_SmallBaby
4,BF_EarlyBreastfeeding,->,GEO_Region
5,CHI_Age,->,FP_BirthsLast5Yrs
6,CHI_Age,->,IMM_Measles
7,CHI_Weight4Height,->,FP_BirthsLast5Yrs
8,CUL_LanguageGroup,->,DEL_SmallBaby
9,CUL_LanguageGroup,->,DIA_HadDiarrhoea
10,CUL_LanguageGroup,->,HOU_ModernWallMaterial
11,CUL_LanguageGroup,->,WSH_ImprovedWaterSource
12,CUL_Religion,->,BF_BreastfedMonths
13,CUL_Religion,->,WSH_SafeStoolDisposal
14,DIA_HadDiarrhoea,->,WSH_SafeStoolDisposal
15,DIA_HadDiarrhoea,->,WSH_WashWithAgent
16,ECO_WealthQuintile,->,BF_BreastfedMonths
17,ECO_WealthQuintile,->,MTH_Education
18,ECO_WealthQuintile,->,SRV_Near
19,ECO_WealthQuintile,->,WSH_ImprovedToilet
20,ECO_WealthQuintile,->,WSH_ImprovedWaterSource
21,FP_ModernMethod,->,BF_BottleFeeding
22,FP_ModernMethod,->,CHI_Weight4Height
23,FP_ModernMethod,->,DEL_SmallBaby
24,GEO_Region,->,CUL_LanguageGroup
25,IMM_Measles,->,IMM_Diptheria
26,IMM_Measles,->,IMM_VitaminA1
27,KNW_WatchTV,->,ECO_WealthQuintile
28,KNW_WatchTV,->,FP_ModernMethod
29,KNW_WatchTV,->,SRV_Near
30,MTH_Education,->,DEL_SmallBaby
31,MTH_Education,->,FP_BirthsLast5Yrs
32,MTH_Education,->,SRV_Near
33,MTH_MaternalAge,->,CHI_Age
34,SRV_Near,->,CHI_Age
35,SRV_OKAlone,->,SRV_Near
36,WSH_ImprovedToilet,->,SRV_OKAlone
37,WSH_ImprovedToilet,->,WSH_SafeStoolDisposal
38,WSH_ImprovedToilet,->,WSH_WashWithAgent
39,WSH_ImprovedWaterSource,->,CHI_Age
40,WSH_ImprovedWaterSource,->,WSH_WaterTreated
41,WSH_SafeStoolDisposal,->,DEL_SmallBaby
42,WSH_WaterTreated,->,HOU_CookingFuel
