ID,Variable1,Dependency,Variable2
1,BF_BottleFeeding,->,DIA_HadDiarrhoea
2,BF_BreastfedMonths,->,FP_BirthsLast5Yrs
3,BF_BreastfedMonths,->,MTH_MaternalAge
4,BF_EarlyBreastfeeding,->,SRV_Near
5,CHI_Age,->,BF_BreastfedMonths
6,CHI_Age,->,IMM_Measles
7,CHI_Age,->,IMM_VitaminA1
8,CHI_Age,->,SRV_Near
9,CHI_Weight4Height,->,HOU_ModernWallMaterial
10,CHI_Weight4Height,->,SRV_OKAlone
11,CUL_LanguageGroup,->,BF_EarlyBreastfeeding
12,CUL_LanguageGroup,->,ECO_WealthQuintile
13,CUL_LanguageGroup,->,FP_BirthsLast5Yrs
14,CUL_LanguageGroup,->,HOU_ModernWallMaterial
15,CUL_LanguageGroup,->,IMM_Diptheria
16,CUL_LanguageGroup,->,WSH_ImprovedWaterSource
17,CUL_Religion,->,IMM_VitaminA1
18,CUL_Religion,->,WSH_ImprovedWaterSource
19,DEL_SmallBaby,->,KNW_WatchTV
20,DIA_HadDiarrhoea,->,IMM_Measles
21,ECO_WealthQuintile,->,BF_BottleFeeding
22,ECO_WealthQuintile,->,BF_BreastfedMonths
23,ECO_WealthQuintile,->,HOU_ModernWallMaterial
24,ECO_WealthQuintile,->,SRV_Near
25,ECO_WealthQuintile,->,SRV_OKAlone
26,ECO_WealthQuintile,->,WSH_ImprovedToilet
27,ECO_WealthQuintile,->,WSH_ImprovedWaterSource
28,FP_BirthsLast5Yrs,->,CHI_Age
29,FP_BirthsLast5Yrs,->,SRV_OKAlone
30,FP_ModernMethod,->,FP_BirthsLast5Yrs
31,FP_ModernMethod,->,MTH_Education
32,GEO_Region,->,BF_BottleFeeding
33,GEO_Region,->,BF_EarlyBreastfeeding
34,GEO_Region,->,ECO_WealthQuintile
35,HOU_CookingFuel,->,FP_ModernMethod
36,HOU_ModernWallMaterial,->,FP_ModernMethod
37,HOU_ModernWallMaterial,->,IMM_Measles
38,IMM_Diptheria,->,CUL_Religion
39,IMM_Measles,->,CUL_LanguageGroup
40,KNW_WatchTV,->,CHI_Age
41,KNW_WatchTV,->,ECO_WealthQuintile
42,KNW_WatchTV,->,HOU_CookingFuel
43,KNW_WatchTV,->,IMM_Measles
44,MTH_Education,->,DIA_HadDiarrhoea
45,MTH_Education,->,FP_BirthsLast5Yrs
46,MTH_Education,->,IMM_Diptheria
47,MTH_MaternalAge,->,DEL_SmallBaby
48,MTH_MaternalAge,->,FP_ModernMethod
49,MTH_MaternalAge,->,IMM_Measles
50,SRV_Near,->,IMM_Measles
51,SRV_Near,->,SRV_OKAlone
52,SRV_Near,->,WSH_WaterTreated
53,WSH_ImprovedToilet,->,BF_BreastfedMonths
54,WSH_ImprovedToilet,->,WSH_SafeStoolDisposal
55,WSH_ImprovedToilet,->,WSH_WashWithAgent
56,WSH_ImprovedWaterSource,->,CHI_Weight4Height
57,WSH_ImprovedWaterSource,->,DIA_HadDiarrhoea
58,WSH_ImprovedWaterSource,->,GEO_Region
59,WSH_SafeStoolDisposal,->,BF_EarlyBreastfeeding
60,WSH_WashWithAgent,->,DEL_SmallBaby
61,WSH_WashWithAgent,->,ECO_WealthQuintile
62,WSH_WashWithAgent,->,MTH_Education
63,WSH_WaterTreated,->,CUL_LanguageGroup
64,WSH_WaterTreated,->,HOU_ModernWallMaterial
