ID,Variable1,Dependency,Variable2
1,BF_BreastfedMonths,->,CHI_Age
2,BF_EarlyBreastfeeding,->,FP_BirthsLast5Yrs
3,CHI_Age,->,FP_BirthsLast5Yrs
4,CUL_LanguageGroup,->,BF_EarlyBreastfeeding
5,CUL_LanguageGroup,->,HOU_ModernWallMaterial
6,CUL_Religion,->,FP_BirthsLast5Yrs
7,CUL_Religion,->,GEO_Region
8,DEL_SmallBaby,->,BF_BreastfedMonths
9,DEL_SmallBaby,->,BF_EarlyBreastfeeding
10,DEL_SmallBaby,->,CHI_Weight4Height
11,DEL_SmallBaby,->,WSH_ImprovedToilet
12,DIA_HadDiarrhoea,->,HOU_CookingFuel
13,ECO_WealthQuintile,->,BF_BottleFeeding
14,ECO_WealthQuintile,->,CHI_Weight4Height
15,ECO_WealthQuintile,->,WSH_ImprovedToilet
16,ECO_WealthQuintile,->,WSH_WashWithAgent
17,FP_BirthsLast5Yrs,->,CHI_Weight4Height
18,FP_ModernMethod,->,SRV_OKAlone
19,FP_ModernMethod,->,WSH_ImprovedToilet
20,GEO_Region,->,SRV_OKAlone
21,HOU_ModernWallMaterial,->,DEL_SmallBaby
22,HOU_ModernWallMaterial,->,FP_ModernMethod
23,HOU_ModernWallMaterial,->,GEO_Region
24,IMM_Diptheria,->,CUL_Religion
25,IMM_Diptheria,->,IMM_Measles
26,IMM_Measles,->,MTH_MaternalAge
27,IMM_VitaminA1,->,MTH_Education
28,IMM_VitaminA1,->,SRV_OKAlone
29,KNW_WatchTV,->,ECO_WealthQuintile
30,KNW_WatchTV,->,IMM_Diptheria
31,MTH_Education,->,KNW_WatchTV
32,MTH_Education,->,WSH_ImprovedToilet
33,MTH_MaternalAge,->,FP_ModernMethod
34,SRV_Near,->,DIA_HadDiarrhoea
35,SRV_Near,->,FP_BirthsLast5Yrs
36,SRV_OKAlone,->,SRV_Near
37,WSH_ImprovedToilet,->,HOU_CookingFuel
38,WSH_ImprovedToilet,->,WSH_ImprovedWaterSource
39,WSH_ImprovedWaterSource,->,CUL_LanguageGroup
40,WSH_ImprovedWaterSource,->,DIA_HadDiarrhoea
41,WSH_ImprovedWaterSource,->,WSH_WaterTreated
42,WSH_SafeStoolDisposal,->,BF_EarlyBreastfeeding
43,WSH_SafeStoolDisposal,->,WSH_ImprovedToilet
44,WSH_WashWithAgent,->,CHI_Weight4Height
