ID,Variable1,Dependency,Variable2
1,BF_BreastfedMonths,->,CHI_Age
2,BF_BreastfedMonths,->,HOU_ModernWallMaterial
3,BF_EarlyBreastfeeding,->,HOU_ModernWallMaterial
4,CHI_Age,->,SRV_OKAlone
5,CHI_Weight4Height,->,HOU_ModernWallMaterial
6,CUL_LanguageGroup,->,CHI_Age
7,CUL_LanguageGroup,->,GEO_Region
8,CUL_LanguageGroup,->,HOU_CookingFuel
9,CUL_LanguageGroup,->,HOU_ModernWallMaterial
10,CUL_LanguageGroup,->,WSH_ImprovedWaterSource
11,CUL_LanguageGroup,->,WSH_SafeStoolDisposal
12,CUL_Religion,->,CHI_Age
13,CUL_Religion,->,FP_BirthsLast5Yrs
14,DEL_SmallBaby,->,BF_BottleFeeding
15,DEL_SmallBaby,->,FP_ModernMethod
16,DEL_SmallBaby,->,SRV_Near
17,DIA_HadDiarrhoea,->,DEL_SmallBaby
18,ECO_WealthQuintile,->,BF_BottleFeeding
19,ECO_WealthQuintile,->,BF_BreastfedMonths
20,ECO_WealthQuintile,->,MTH_Education
21,ECO_WealthQuintile,->,SRV_Near
22,ECO_WealthQuintile,->,WSH_WashWithAgent
23,FP_BirthsLast5Yrs,->,WSH_SafeStoolDisposal
24,FP_BirthsLast5Yrs,->,WSH_WaterTreated
25,FP_ModernMethod,->,CHI_Age
26,FP_ModernMethod,->,FP_BirthsLast5Yrs
27,FP_ModernMethod,->,IMM_VitaminA1
28,FP_ModernMethod,->,KNW_WatchTV
29,GEO_Region,->,BF_BottleFeeding
30,GEO_Region,->,BF_EarlyBreastfeeding
31,HOU_CookingFuel,->,BF_BottleFeeding
32,IMM_Diptheria,->,CHI_Weight4Height
33,IMM_Measles,->,CHI_Age
34,IMM_Measles,->,DIA_HadDiarrhoea
35,IMM_Measles,->,IMM_Diptheria
36,MTH_MaternalAge,->,CHI_Age
37,SRV_OKAlone,->,FP_ModernMethod
38,SRV_OKAlone,->,SRV_Near
39,SRV_OKAlone,->,WSH_ImprovedWaterSource
40,WSH_ImprovedToilet,->,CHI_Weight4Height
41,WSH_ImprovedToilet,->,ECO_WealthQuintile
42,WSH_ImprovedToilet,->,WSH_SafeStoolDisposal
43,WSH_WashWithAgent,->,CUL_Religion
44,WSH_WaterTreated,->,CHI_Age
45,WSH_WaterTreated,->,WSH_ImprovedWaterSource
