ID,Variable1,Dependency,Variable2
1,BF_BottleFeeding,->,DIA_HadDiarrhoea
2,BF_BottleFeeding,->,HOU_CookingFuel
3,BF_BreastfedMonths,->,CHI_Weight4Height
4,BF_EarlyBreastfeeding,->,WSH_ImprovedToilet
5,CHI_Age,->,BF_BottleFeeding
6,CHI_Age,->,BF_BreastfedMonths
7,CHI_Age,->,FP_BirthsLast5Yrs
8,CHI_Age,->,WSH_SafeStoolDisposal
9,CHI_Weight4Height,->,MTH_Education
10,CUL_LanguageGroup,->,CHI_Age
11,CUL_LanguageGroup,->,CUL_Religion
12,CUL_LanguageGroup,->,GEO_Region
13,CUL_LanguageGroup,->,HOU_CookingFuel
14,CUL_LanguageGroup,->,HOU_ModernWallMaterial
15,CUL_LanguageGroup,->,WSH_ImprovedToilet
16,DEL_SmallBaby,->,CHI_Weight4Height
17,DEL_SmallBaby,->,WSH_WashWithAgent
18,DIA_HadDiarrhoea,->,KNW_WatchTV
19,DIA_HadDiarrhoea,->,WSH_SafeStoolDisposal
20,ECO_WealthQuintile,->,CHI_Age
21,ECO_WealthQuintile,->,CUL_Religion
22,ECO_WealthQuintile,->,HOU_CookingFuel
23,ECO_WealthQuintile,->,WSH_ImprovedToilet
24,ECO_WealthQuintile,->,WSH_WashWithAgent
25,FP_BirthsLast5Yrs,->,GEO_Region
26,FP_BirthsLast5Yrs,->,WSH_ImprovedToilet
27,FP_BirthsLast5Yrs,->,WSH_WashWithAgent
28,FP_ModernMethod,->,FP_BirthsLast5Yrs
29,GEO_Region,->,CHI_Weight4Height
30,HOU_CookingFuel,->,FP_BirthsLast5Yrs
31,HOU_CookingFuel,->,FP_ModernMethod
32,HOU_ModernWallMaterial,->,DEL_SmallBaby
33,IMM_Diptheria,->,ECO_WealthQuintile
34,IMM_Diptheria,->,IMM_Measles
35,IMM_Diptheria,->,SRV_Near
36,IMM_Measles,->,DIA_HadDiarrhoea
37,IMM_Measles,->,SRV_Near
38,IMM_VitaminA1,->,CUL_Religion
39,KNW_WatchTV,->,FP_BirthsLast5Yrs
40,KNW_WatchTV,->,IMM_Diptheria
41,KNW_WatchTV,->,MTH_MaternalAge
42,MTH_MaternalAge,->,CHI_Age
43,MTH_MaternalAge,->,FP_ModernMethod
44,MTH_MaternalAge,->,WSH_ImprovedToilet
45,SRV_Near,->,FP_BirthsLast5Yrs
46,SRV_OKAlone,->,MTH_Education
47,WSH_ImprovedToilet,->,SRV_OKAlone
48,WSH_ImprovedWaterSource,->,CUL_LanguageGroup
49,WSH_ImprovedWaterSource,->,DIA_HadDiarrhoea
50,WSH_ImprovedWaterSource,->,SRV_Near
51,WSH_ImprovedWaterSource,->,WSH_WaterTreated
52,WSH_WashWithAgent,->,IMM_VitaminA1
53,WSH_WaterTreated,->,MTH_Education
