ID,Variable1,Dependency,Variable2
1,BF_BottleFeeding,->,DIA_HadDiarrhoea
2,BF_BottleFeeding,->,MTH_Education
3,BF_BreastfedMonths,->,BF_BottleFeeding
4,CHI_Age,->,BF_BreastfedMonths
5,CHI_Age,->,DEL_SmallBaby
6,CHI_Age,->,FP_BirthsLast5Yrs
7,CHI_Age,->,IMM_Diptheria
8,CUL_LanguageGroup,->,HOU_CookingFuel
9,CUL_LanguageGroup,->,HOU_ModernWallMaterial
10,CUL_LanguageGroup,->,WSH_ImprovedWaterSource
11,DEL_SmallBaby,->,MTH_MaternalAge
12,DIA_HadDiarrhoea,->,IMM_Diptheria
13,ECO_WealthQuintile,->,KNW_WatchTV
14,ECO_WealthQuintile,->,WSH_ImprovedToilet
15,FP_BirthsLast5Yrs,->,CUL_Religion
16,FP_BirthsLast5Yrs,->,GEO_Region
17,FP_BirthsLast5Yrs,->,WSH_WashWithAgent
18,FP_ModernMethod,->,CUL_Religion
19,FP_ModernMethod,->,DEL_SmallBaby
20,FP_ModernMethod,->,KNW_WatchTV
21,GEO_Region,->,BF_EarlyBreastfeeding
22,GEO_Region,->,CUL_LanguageGroup
23,GEO_Region,->,DEL_SmallBaby
24,HOU_CookingFuel,->,ECO_WealthQuintile
25,HOU_CookingFuel,->,WSH_WaterTreated
26,HOU_ModernWallMaterial,->,CUL_Religion
27,HOU_ModernWallMaterial,->,DIA_HadDiarrhoea
28,IMM_Diptheria,->,CUL_Religion
29,IMM_Diptheria,->,IMM_Measles
30,IMM_Measles,->,IMM_VitaminA1
31,MTH_Education,->,CHI_Weight4Height
32,MTH_Education,->,IMM_Diptheria
33,MTH_Education,->,IMM_VitaminA1
34,MTH_Education,->,KNW_WatchTV
35,MTH_MaternalAge,->,IMM_VitaminA1
36,SRV_Near,->,MTH_Education
37,SRV_OKAlone,->,CHI_Weight4Height
38,SRV_OKAlone,->,CUL_Religion
39,SRV_OKAlone,->,SRV_Near
40,WSH_SafeStoolDisposal,->,DEL_SmallBaby
41,WSH_SafeStoolDisposal,->,KNW_WatchTV
42,WSH_SafeStoolDisposal,->,MTH_Education
43,WSH_WashWithAgent,->,MTH_Education
44,WSH_WaterTreated,->,BF_BottleFeeding
45,WSH_WaterTreated,->,CUL_Religion
