ID,Variable1,Dependency,Variable2
1,BF_BottleFeeding,->,DIA_HadDiarrhoea
2,BF_BreastfedMonths,->,FP_BirthsLast5Yrs
3,CHI_Age,->,BF_BreastfedMonths
4,CHI_Age,->,BF_EarlyBreastfeeding
5,CHI_Age,->,DEL_SmallBaby
6,CHI_Age,->,HOU_CookingFuel
7,CHI_Age,->,IMM_Measles
8,CHI_Weight4Height,->,BF_EarlyBreastfeeding
9,CUL_LanguageGroup,->,BF_EarlyBreastfeeding
10,CUL_LanguageGroup,->,GEO_Region
11,CUL_LanguageGroup,->,HOU_ModernWallMaterial
12,CUL_LanguageGroup,->,MTH_Education
13,CUL_Religion,->,BF_BreastfedMonths
14,DEL_SmallBaby,->,WSH_ImprovedWaterSource
15,DIA_HadDiarrhoea,->,DEL_SmallBaby
16,DIA_HadDiarrhoea,->,MTH_Education
17,DIA_HadDiarrhoea,->,WSH_WaterTreated
18,ECO_WealthQuintile,->,BF_BottleFeeding
19,ECO_WealthQuintile,->,FP_BirthsLast5Yrs
20,ECO_WealthQuintile,->,HOU_ModernWallMaterial
21,ECO_WealthQuintile,->,WSH_ImprovedToilet
22,ECO_WealthQuintile,->,WSH_WashWithAgent
23,FP_ModernMethod,->,CUL_Religion
24,GEO_Region,->,BF_BottleFeeding
25,GEO_Region,->,IMM_VitaminA1
26,GEO_Region,->,WSH_ImprovedToilet
27,GEO_Region,->,WSH_ImprovedWaterSource
28,HOU_CookingFuel,->,CHI_Weight4Height
29,HOU_CookingFuel,->,ECO_WealthQuintile
30,HOU_ModernWallMaterial,->,CUL_Religion
31,HOU_ModernWallMaterial,->,DEL_SmallBaby
32,HOU_ModernWallMaterial,->,IMM_Diptheria
33,HOU_ModernWallMaterial,->,KNW_WatchTV
34,HOU_ModernWallMaterial,->,WSH_WashWithAgent
35,IMM_Diptheria,->,BF_BottleFeeding
36,IMM_Diptheria,->,IMM_Measles
37,IMM_VitaminA1,->,FP_BirthsLast5Yrs
38,IMM_VitaminA1,->,IMM_Measles
39,IMM_VitaminA1,->,MTH_Education
40,KNW_WatchTV,->,CHI_Weight4Height
41,KNW_WatchTV,->,FP_ModernMethod
42,KNW_WatchTV,->,IMM_Measles
43,MTH_Education,->,KNW_WatchTV
44,MTH_MaternalAge,->,BF_BreastfedMonths
45,SRV_Near,->,BF_BreastfedMonths
46,SRV_Near,->,KNW_WatchTV
47,SRV_Near,->,SRV_OKAlone
48,WSH_ImprovedToilet,->,MTH_Education
49,WSH_ImprovedWaterSource,->,CUL_Religion
50,WSH_ImprovedWaterSource,->,WSH_WaterTreated
51,WSH_SafeStoolDisposal,->,MTH_MaternalAge
52,WSH_SafeStoolDisposal,->,SRV_Near
53,WSH_SafeStoolDisposal,->,WSH_ImprovedToilet
54,WSH_WaterTreated,->,BF_EarlyBreastfeeding
55,WSH_WaterTreated,->,WSH_ImprovedToilet
