ID,Variable1,Dependency,Variable2
1,BF_BreastfedMonths,->,BF_BottleFeeding
2,BF_BreastfedMonths,->,FP_ModernMethod
3,BF_BreastfedMonths,->,HOU_ModernWallMaterial
4,BF_EarlyBreastfeeding,->,BF_BreastfedMonths
5,BF_EarlyBreastfeeding,->,DIA_HadDiarrhoea
6,BF_EarlyBreastfeeding,->,KNW_WatchTV
7,CHI_Age,->,BF_BreastfedMonths
8,CHI_Age,->,CUL_Religion
9,CHI_Age,->,DEL_SmallBaby
10,CHI_Age,->,DIA_HadDiarrhoea
11,CHI_Age,->,FP_BirthsLast5Yrs
12,CHI_Age,->,IMM_Measles
13,CHI_Weight4Height,->,ECO_WealthQuintile
14,CHI_Weight4Height,->,FP_ModernMethod
15,CUL_LanguageGroup,->,CHI_Weight4Height
16,CUL_LanguageGroup,->,ECO_WealthQuintile
17,CUL_LanguageGroup,->,HOU_ModernWallMaterial
18,CUL_Religion,->,SRV_OKAlone
19,DEL_SmallBaby,->,IMM_Diptheria
20,DIA_HadDiarrhoea,->,WSH_SafeStoolDisposal
21,ECO_WealthQuintile,->,BF_BreastfedMonths
22,ECO_WealthQuintile,->,HOU_CookingFuel
23,ECO_WealthQuintile,->,KNW_WatchTV
24,ECO_WealthQuintile,->,MTH_Education
25,ECO_WealthQuintile,->,SRV_Near
26,GEO_Region,->,IMM_Measles
27,GEO_Region,->,WSH_WashWithAgent
28,HOU_CookingFuel,->,FP_ModernMethod
29,IMM_Diptheria,->,IMM_Measles
30,IMM_Diptheria,->,KNW_WatchTV
31,IMM_Measles,->,HOU_CookingFuel
32,IMM_VitaminA1,->,IMM_Measles
33,IMM_VitaminA1,->,WSH_ImprovedToilet
34,KNW_WatchTV,->,FP_ModernMethod
35,MTH_Education,->,CUL_Religion
36,MTH_Education,->,IMM_VitaminA1
37,MTH_MaternalAge,->,WSH_ImprovedToilet
38,MTH_MaternalAge,->,WSH_ImprovedWaterSource
39,SRV_Near,->,IMM_Diptheria
40,SRV_Near,->,SRV_OKAlone
41,SRV_Near,->,WSH_SafeStoolDisposal
42,WSH_ImprovedToilet,->,KNW_WatchTV
43,WSH_ImprovedWaterSource,->,CUL_LanguageGroup
44,WSH_ImprovedWaterSource,->,SRV_OKAlone
45,WSH_ImprovedWaterSource,->,WSH_WaterTreated
46,WSH_SafeStoolDisposal,->,DEL_SmallBaby
47,WSH_SafeStoolDisposal,->,GEO_Region
48,WSH_SafeStoolDisposal,->,HOU_ModernWallMaterial
49,WSH_SafeStoolDisposal,->,MTH_Education
50,WSH_WashWithAgent,->,DIA_HadDiarrhoea
51,WSH_WashWithAgent,->,SRV_OKAlone
52,WSH_WaterTreated,->,DIA_HadDiarrhoea
