ID,Variable1,Dependency,Variable2
1,BF_BreastfedMonths,->,DEL_SmallBaby
2,BF_BreastfedMonths,->,FP_BirthsLast5Yrs
3,BF_EarlyBreastfeeding,->,FP_BirthsLast5Yrs
4,CHI_Age,->,BF_BreastfedMonths
5,CHI_Age,->,IMM_Measles
6,CHI_Age,->,IMM_VitaminA1
7,CHI_Weight4Height,->,CUL_Religion
8,CUL_LanguageGroup,->,GEO_Region
9,CUL_LanguageGroup,->,HOU_ModernWallMaterial
10,DIA_HadDiarrhoea,->,CHI_Age
11,DIA_HadDiarrhoea,->,FP_ModernMethod
12,DIA_HadDiarrhoea,->,HOU_ModernWallMaterial
13,ECO_WealthQuintile,->,KNW_WatchTV
14,ECO_WealthQuintile,->,MTH_Education
15,FP_BirthsLast5Yrs,->,IMM_Diptheria
16,FP_ModernMethod,->,MTH_MaternalAge
17,GEO_Region,->,CUL_Religion
18,GEO_Region,->,WSH_ImprovedWaterSource
19,HOU_CookingFuel,->,HOU_ModernWallMaterial
20,HOU_CookingFuel,->,WSH_WaterTreated
21,HOU_ModernWallMaterial,->,IMM_Diptheria
22,HOU_ModernWallMaterial,->,MTH_MaternalAge
23,IMM_Measles,->,BF_EarlyBreastfeeding
24,IMM_Measles,->,IMM_Diptheria
25,MTH_Education,->,IMM_Diptheria
26,MTH_Education,->,SRV_OKAlone
27,MTH_MaternalAge,->,WSH_SafeStoolDisposal
28,SRV_Near,->,FP_BirthsLast5Yrs
29,SRV_OKAlone,->,BF_BottleFeeding
30,SRV_OKAlone,->,SRV_Near
31,WSH_ImprovedToilet,->,ECO_WealthQuintile
32,WSH_ImprovedToilet,->,FP_BirthsLast5Yrs
33,WSH_ImprovedWaterSource,->,WSH_WaterTreated
34,WSH_SafeStoolDisposal,->,DIA_HadDiarrhoea
35,WSH_SafeStoolDisposal,->,HOU_CookingFuel
36,WSH_SafeStoolDisposal,->,WSH_ImprovedToilet
37,WSH_WashWithAgent,->,CUL_Religion
38,WSH_WashWithAgent,->,MTH_MaternalAge
39,WSH_WaterTreated,->,DEL_SmallBaby
