ID,Variable1,Dependency,Variable2
1,BF_BottleFeeding,->,DIA_HadDiarrhoea
2,BF_BreastfedMonths,->,IMM_VitaminA1
3,BF_BreastfedMonths,->,MTH_MaternalAge
4,BF_EarlyBreastfeeding,->,DIA_HadDiarrhoea
5,CHI_Age,->,BF_BottleFeeding
6,CHI_Age,->,FP_BirthsLast5Yrs
7,CHI_Weight4Height,->,HOU_CookingFuel
8,CUL_LanguageGroup,->,HOU_CookingFuel
9,CUL_Religion,->,WSH_SafeStoolDisposal
10,DEL_SmallBaby,->,CUL_LanguageGroup
11,DIA_HadDiarrhoea,->,GEO_Region
12,ECO_WealthQuintile,->,HOU_CookingFuel
13,ECO_WealthQuintile,->,HOU_ModernWallMaterial
14,ECO_WealthQuintile,->,KNW_WatchTV
15,ECO_WealthQuintile,->,MTH_Education
16,FP_BirthsLast5Yrs,->,CHI_Weight4Height
17,FP_BirthsLast5Yrs,->,GEO_Region
18,FP_ModernMethod,->,CUL_LanguageGroup
19,GEO_Region,->,CUL_LanguageGroup
20,GEO_Region,->,CUL_Religion
21,HOU_ModernWallMaterial,->,CUL_LanguageGroup
22,IMM_Diptheria,->,CHI_Weight4Height
23,IMM_Diptheria,->,IMM_Measles
24,IMM_Measles,->,BF_EarlyBreastfeeding
25,IMM_Measles,->,CHI_Age
26,IMM_VitaminA1,->,IMM_Measles
27,KNW_WatchTV,->,BF_BreastfedMonths
28,MTH_Education,->,BF_BottleFeeding
29,MTH_Education,->,HOU_CookingFuel
30,MTH_Education,->,HOU_ModernWallMaterial
31,MTH_Education,->,IMM_Diptheria
32,MTH_Education,->,SRV_Near
33,MTH_MaternalAge,->,CHI_Weight4Height
34,MTH_MaternalAge,->,WSH_WashWithAgent
35,SRV_Near,->,SRV_OKAlone
36,SRV_Near,->,WSH_ImprovedWaterSource
37,WSH_ImprovedToilet,->,BF_EarlyBreastfeeding
38,WSH_ImprovedToilet,->,ECO_WealthQuintile
39,WSH_ImprovedToilet,->,WSH_ImprovedWaterSource
40,WSH_ImprovedWaterSource,->,CHI_Weight4Height
41,WSH_ImprovedWaterSource,->,CUL_LanguageGroup
42,WSH_ImprovedWaterSource,->,WSH_WaterTreated
43,WSH_WashWithAgent,->,DIA_HadDiarrhoea
44,WSH_WashWithAgent,->,WSH_SafeStoolDisposal
