ID,Variable1,Dependency,Variable2
1,BF_BottleFeeding,->,WSH_WashWithAgent
2,BF_BreastfedMonths,->,CHI_Weight4Height
3,BF_BreastfedMonths,->,KNW_WatchTV
4,BF_BreastfedMonths,->,SRV_OKAlone
5,BF_BreastfedMonths,->,WSH_SafeStoolDisposal
6,BF_EarlyBreastfeeding,->,BF_BreastfedMonths
7,BF_EarlyBreastfeeding,->,GEO_Region
8,BF_EarlyBreastfeeding,->,IMM_Measles
9,CHI_Age,->,BF_BottleFeeding
10,CHI_Age,->,BF_BreastfedMonths
11,CHI_Age,->,FP_BirthsLast5Yrs
12,CHI_Age,->,IMM_Measles
13,CHI_Age,->,MTH_Education
14,CHI_Weight4Height,->,FP_BirthsLast5Yrs
15,CUL_LanguageGroup,->,BF_EarlyBreastfeeding
16,CUL_LanguageGroup,->,FP_BirthsLast5Yrs
17,CUL_LanguageGroup,->,HOU_CookingFuel
18,CUL_Religion,->,BF_BreastfedMonths
19,CUL_Religion,->,WSH_ImprovedToilet
20,DEL_SmallBaby,->,MTH_MaternalAge
21,DIA_HadDiarrhoea,->,CUL_LanguageGroup
22,DIA_HadDiarrhoea,->,DEL_SmallBaby
23,ECO_WealthQuintile,->,CHI_Age
24,ECO_WealthQuintile,->,DEL_SmallBaby
25,ECO_WealthQuintile,->,WSH_ImprovedToilet
26,ECO_WealthQuintile,->,WSH_WashWithAgent
27,FP_BirthsLast5Yrs,->,CUL_Religion
28,FP_ModernMethod,->,CUL_LanguageGroup
29,FP_ModernMethod,->,FP_BirthsLast5Yrs
30,GEO_Region,->,WSH_ImprovedToilet
31,HOU_CookingFuel,->,GEO_Region
32,HOU_CookingFuel,->,WSH_SafeStoolDisposal
33,HOU_ModernWallMaterial,->,CUL_LanguageGroup
34,HOU_ModernWallMaterial,->,IMM_Measles
35,IMM_Diptheria,->,CUL_Religion
36,IMM_Diptheria,->,HOU_CookingFuel
37,IMM_Diptheria,->,IMM_Measles
38,IMM_VitaminA1,->,CUL_LanguageGroup
39,IMM_VitaminA1,->,WSH_WashWithAgent
40,KNW_WatchTV,->,FP_ModernMethod
41,KNW_WatchTV,->,IMM_Diptheria
42,MTH_Education,->,BF_EarlyBreastfeeding
43,MTH_MaternalAge,->,SRV_Near
44,MTH_MaternalAge,->,WSH_SafeStoolDisposal
45,SRV_OKAlone,->,HOU_CookingFuel
46,SRV_OKAlone,->,SRV_Near
47,WSH_ImprovedToilet,->,WSH_SafeStoolDisposal
48,WSH_ImprovedWaterSource,->,DIA_HadDiarrhoea
49,WSH_ImprovedWaterSource,->,ECO_WealthQuintile
50,WSH_WashWithAgent,->,FP_BirthsLast5Yrs
51,WSH_WashWithAgent,->,IMM_Measles
52,WSH_WaterTreated,->,BF_EarlyBreastfeeding
