ID,Variable1,Dependency,Variable2
1,BF_BottleFeeding,->,DEL_SmallBaby
2,BF_BreastfedMonths,->,DIA_HadDiarrhoea
3,BF_EarlyBreastfeeding,->,BF_BreastfedMonths
4,BF_EarlyBreastfeeding,->,DIA_HadDiarrhoea
5,CHI_Age,->,BF_BreastfedMonths
6,CHI_Age,->,FP_BirthsLast5Yrs
7,CHI_Weight4Height,->,DEL_SmallBaby
8,CHI_Weight4Height,->,ECO_WealthQuintile
9,CUL_LanguageGroup,->,FP_BirthsLast5Yrs
10,CUL_LanguageGroup,->,HOU_CookingFuel
11,CUL_LanguageGroup,->,IMM_VitaminA1
12,CUL_LanguageGroup,->,MTH_Education
13,CUL_Religion,->,BF_BreastfedMonths
14,ECO_WealthQuintile,->,FP_BirthsLast5Yrs
15,ECO_WealthQuintile,->,MTH_Education
16,ECO_WealthQuintile,->,WSH_ImprovedToilet
17,FP_BirthsLast5Yrs,->,CUL_Religion
18,FP_BirthsLast5Yrs,->,DEL_SmallBaby
19,FP_BirthsLast5Yrs,->,HOU_CookingFuel
20,FP_ModernMethod,->,DIA_HadDiarrhoea
21,GEO_Region,->,BF_EarlyBreastfeeding
22,GEO_Region,->,CUL_LanguageGroup
23,IMM_Diptheria,->,ECO_WealthQuintile
24,IMM_Diptheria,->,HOU_ModernWallMaterial
25,IMM_Diptheria,->,KNW_WatchTV
26,IMM_Measles,->,CHI_Age
27,IMM_Measles,->,IMM_Diptheria
28,IMM_VitaminA1,->,IMM_Measles
29,KNW_WatchTV,->,ECO_WealthQuintile
30,MTH_MaternalAge,->,FP_ModernMethod
31,MTH_MaternalAge,->,WSH_WashWithAgent
32,SRV_Near,->,MTH_Education
33,SRV_Near,->,SRV_OKAlone
34,WSH_ImprovedToilet,->,SRV_Near
35,WSH_ImprovedToilet,->,WSH_SafeStoolDisposal
36,WSH_ImprovedWaterSource,->,DEL_SmallBaby
37,WSH_ImprovedWaterSource,->,DIA_HadDiarrhoea
38,WSH_ImprovedWaterSource,->,ECO_WealthQuintile
39,WSH_ImprovedWaterSource,->,GEO_Region
40,WSH_ImprovedWaterSource,->,KNW_WatchTV
41,WSH_WashWithAgent,->,MTH_Education
42,WSH_WaterTreated,->,BF_BottleFeeding
43,WSH_WaterTreated,->,HOU_CookingFuel
44,WSH_WaterTreated,->,MTH_Education
45,WSH_WaterTreated,->,MTH_MaternalAge
46,WSH_WaterTreated,->,WSH_ImprovedWaterSource
