ID,Variable1,Dependency,Variable2
1,BF_BottleFeeding,->,BF_EarlyBreastfeeding
2,BF_BottleFeeding,->,WSH_ImprovedToilet
3,BF_BottleFeeding,->,WSH_ImprovedWaterSource
4,BF_BreastfedMonths,->,IMM_VitaminA1
5,BF_EarlyBreastfeeding,->,DIA_HadDiarrhoea
6,BF_EarlyBreastfeeding,->,FP_ModernMethod
7,BF_EarlyBreastfeeding,->,GEO_Region
8,CHI_Age,->,BF_BottleFeeding
9,CHI_Age,->,BF_BreastfedMonths
10,CHI_Age,->,FP_BirthsLast5Yrs
11,CHI_Weight4Height,->,WSH_ImprovedToilet
12,CUL_LanguageGroup,->,CHI_Weight4Height
13,CUL_LanguageGroup,->,FP_BirthsLast5Yrs
14,CUL_LanguageGroup,->,HOU_ModernWallMaterial
15,CUL_LanguageGroup,->,MTH_Education
16,CUL_Religion,->,DEL_SmallBaby
17,DIA_HadDiarrhoea,->,HOU_ModernWallMaterial
18,ECO_WealthQuintile,->,BF_BottleFeeding
19,ECO_WealthQuintile,->,HOU_ModernWallMaterial
20,ECO_WealthQuintile,->,SRV_OKAlone
21,ECO_WealthQuintile,->,WSH_WashWithAgent
22,FP_BirthsLast5Yrs,->,MTH_MaternalAge
23,FP_ModernMethod,->,FP_BirthsLast5Yrs
24,GEO_Region,->,CUL_LanguageGroup
25,GEO_Region,->,CUL_Religion
26,GEO_Region,->,WSH_ImprovedWaterSource
27,HOU_CookingFuel,->,CUL_Religion
28,HOU_CookingFuel,->,WSH_WaterTreated
29,HOU_ModernWallMaterial,->,CUL_Religion
30,IMM_Diptheria,->,DIA_HadDiarrhoea
31,IMM_Diptheria,->,WSH_ImprovedToilet
32,IMM_Measles,->,BF_BottleFeeding
33,IMM_Measles,->,CUL_Religion
34,IMM_Measles,->,WSH_WaterTreated
35,IMM_VitaminA1,->,IMM_Measles
36,KNW_WatchTV,->,FP_BirthsLast5Yrs
37,KNW_WatchTV,->,WSH_WaterTreated
38,MTH_Education,->,IMM_Diptheria
39,MTH_Education,->,KNW_WatchTV
40,MTH_MaternalAge,->,WSH_ImprovedToilet
41,SRV_OKAlone,->,SRV_Near
42,WSH_ImprovedToilet,->,WSH_SafeStoolDisposal
43,WSH_ImprovedWaterSource,->,DIA_HadDiarrhoea
44,WSH_ImprovedWaterSource,->,WSH_WaterTreated
45,WSH_SafeStoolDisposal,->,FP_BirthsLast5Yrs
46,WSH_SafeStoolDisposal,->,WSH_ImprovedWaterSource
