ID,Variable1,Dependency,Variable2
1,BF_BottleFeeding,->,WSH_SafeStoolDisposal
2,BF_BottleFeeding,->,WSH_WaterTreated
3,BF_BreastfedMonths,->,DIA_HadDiarrhoea
4,BF_BreastfedMonths,->,HOU_ModernWallMaterial
5,BF_BreastfedMonths,->,WSH_WaterTreated
6,BF_EarlyBreastfeeding,->,DIA_HadDiarrhoea
7,BF_EarlyBreastfeeding,->,SRV_OKAlone
8,CHI_Age,->,BF_BreastfedMonths
9,CHI_Age,->,CUL_Religion
10,CHI_Age,->,DEL_SmallBaby
11,CHI_Age,->,IMM_VitaminA1
12,CHI_Age,->,WSH_ImprovedWaterSource
13,CHI_Weight4Height,->,HOU_ModernWallMaterial
14,CUL_LanguageGroup,->,ECO_WealthQuintile
15,CUL_LanguageGroup,->,FP_BirthsLast5Yrs
16,CUL_LanguageGroup,->,HOU_CookingFuel
17,CUL_LanguageGroup,->,IMM_VitaminA1
18,CUL_LanguageGroup,->,WSH_ImprovedWaterSource
19,CUL_Religion,->,KNW_WatchTV
20,DEL_SmallBaby,->,BF_EarlyBreastfeeding
21,DEL_SmallBaby,->,CHI_Weight4Height
22,DEL_SmallBaby,->,IMM_VitaminA1
23,DIA_HadDiarrhoea,->,MTH_Education
24,ECO_WealthQuintile,->,BF_BottleFeeding
25,ECO_WealthQuintile,->,DEL_SmallBaby
26,ECO_WealthQuintile,->,FP_BirthsLast5Yrs
27,ECO_WealthQuintile,->,HOU_ModernWallMaterial
28,ECO_WealthQuintile,->,KNW_WatchTV
29,ECO_WealthQuintile,->,MTH_Education
30,FP_BirthsLast5Yrs,->,DEL_SmallBaby
31,FP_BirthsLast5Yrs,->,SRV_OKAlone
32,FP_BirthsLast5Yrs,->,WSH_SafeStoolDisposal
33,FP_ModernMethod,->,FP_BirthsLast5Yrs
34,GEO_Region,->,CUL_LanguageGroup
35,GEO_Region,->,ECO_WealthQuintile
36,GEO_Region,->,WSH_ImprovedToilet
37,HOU_CookingFuel,->,BF_EarlyBreastfeeding
38,HOU_CookingFuel,->,WSH_WaterTreated
39,IMM_Diptheria,->,BF_BottleFeeding
40,IMM_Diptheria,->,FP_BirthsLast5Yrs
41,IMM_Diptheria,->,IMM_Measles
42,IMM_Measles,->,CHI_Age
43,IMM_Measles,->,DIA_HadDiarrhoea
44,IMM_Measles,->,MTH_Education
45,KNW_WatchTV,->,FP_ModernMethod
46,KNW_WatchTV,->,IMM_Diptheria
47,KNW_WatchTV,->,IMM_VitaminA1
48,KNW_WatchTV,->,SRV_Near
49,MTH_Education,->,BF_BottleFeeding
50,MTH_Education,->,HOU_ModernWallMaterial
51,MTH_Education,->,KNW_WatchTV
52,MTH_Education,->,SRV_Near
53,MTH_MaternalAge,->,ECO_WealthQuintile
54,SRV_Near,->,DEL_SmallBaby
55,SRV_Near,->,FP_ModernMethod
56,SRV_Near,->,WSH_ImprovedWaterSource
57,SRV_Near,->,WSH_WaterTreated
58,WSH_ImprovedToilet,->,WSH_ImprovedWaterSource
59,WSH_ImprovedWaterSource,->,BF_EarlyBreastfeeding
60,WSH_ImprovedWaterSource,->,KNW_WatchTV
61,WSH_SafeStoolDisposal,->,CHI_Weight4Height
62,WSH_SafeStoolDisposal,->,DIA_HadDiarrhoea
63,WSH_SafeStoolDisposal,->,ECO_WealthQuintile
64,WSH_SafeStoolDisposal,->,IMM_Diptheria
65,WSH_WashWithAgent,->,DIA_HadDiarrhoea
66,WSH_WashWithAgent,->,ECO_WealthQuintile
