ID,Variable1,Dependency,Variable2
1,PCLRfacet3,->,Impulsivity
2,PCLRfacet3,->,CannabisDependence
3,PCLRfacet3,->,ViolentConvictions
4,AbilityToCope,->,ViolentConvictions
5,Stress,->,ViolentThoughts
6,ProblematicLifeEvents,->,AlcoholTreatmentGivenRFAT
7,Victimisation,->,AbilityToCope
8,Victimisation,->,ProblematicLifeEvents
9,Victimisation,->,PCLRfactor2
10,Victimisation,->,NegativeAttitude
11,ViolentThoughts,->,EcstasyDependence
12,Impulsivity,->,ASPD
13,Impulsivity,->,AggressionDL
14,BPD,->,FinancialDifficulties
15,AbuseNeglectAsChild,->,BPD
16,AbuseNeglectAsChild,->,AggressionDL
17,PCLRfactor2,->,ViolentThoughts
18,ASPD,->,PCLRfactor2
19,ASPD,->,EcstasyDependence
20,ASPD,->,LivingCircumstances
21,ASPD,->,ViolentConvictionsRate
22,CriminalNetwork,->,GangMember
23,CriminalNetwork,->,NegativeAttitude
24,CriminalNetwork,->,PCLRfactor1
25,prioracq,->,AlcoholTreatmentGivenRFAT
26,prioracq,->,ViolentConvictions
27,Age,->,PCLRfactor2
28,Age,->,FinancialDifficulties
29,Age,->,ViolentConvictions
30,Gender,->,Education
31,PriorViolentConvictions,->,Victimisation
32,PriorViolentConvictions,->,AlcoholTreatmentGivenRFAT
33,PriorViolentConvictions,->,ViolentConvictions
34,pclrscore,->,ProblematicLifeEvents
35,TimeAtRisk,->,Age
36,TimeAtRisk,->,GangMember
37,CriminalFamilyBackground,->,PCLRfactor2
38,CriminalFamilyBackground,->,CriminalNetwork
39,CriminalFamilyBackground,->,Education
40,CriminalFamilyBackground,->,CocaineBeforePrisonSentence
41,Education,->,Stress
42,Education,->,ViolentConvictions
43,Education,->,AggressionDL
44,Intelligence,->,Education
45,Intelligence,->,EcstasyBeforePrisonSentence
46,Intelligence,->,AlcoholTreatmentGivenRFAT
47,EmploymentOrTraining,->,FinancialDifficulties
48,FinancialDifficulties,->,Stress
49,DomesticStability,->,ViolentThoughts
50,DomesticStability,->,HazardousDrinkingAfterRelease
51,DomesticStability,->,AngerManagementGivenRFAT
52,DomesticStability,->,LivingCircumstances
53,GangMember,->,Education
54,GangMember,->,EcstasyDependence
55,NegativeAttitude,->,ComplianceWithSupervision
56,NegativeAttitude,->,EcstasyBeforePrisonSentence
57,NegativeAttitude,->,AlcoholTreatmentGivenRFAT
58,CriminalAttitude,->,PCLRfactor2
59,CriminalAttitude,->,CriminalNetwork
60,CriminalAttitude,->,AlcoholDependence
61,CriminalAttitude,->,AttitudeDL
