ID,Variable1,Dependency,Variable2
1,PCLRfacet3,->,prioracq
2,PCLRfacet3,->,RefuseFailToAttendTherapy
3,AbilityToCope,->,Stress
4,AbilityToCope,->,CannabisBeforePrisonSentence
5,Stress,->,ProblematicLifeEvents
6,Stress,->,SubstanceMisuseDL
7,Victimisation,->,ProblematicLifeEvents
8,Impulsivity,->,PCLRfacet3
9,Impulsivity,->,AggressionDL
10,Impulsivity,->,SocialProtectiveObs
11,BPD,->,Impulsivity
12,BPD,->,pclrscore
13,BPD,->,FinancialDifficulties
14,BPD,->,CocaineDuringPrisonSentence
15,BPD,->,DrugTreatment
16,AbuseNeglectAsChild,->,EmploymentOrTraining
17,PCLRfactor2,->,SubstanceMisuseDL
18,PCLRfactor2,->,ViolentConvictions
19,ASPD,->,Impulsivity
20,ASPD,->,PCLRfactor2
21,ASPD,->,EcstasyPT
22,ASPD,->,ViolentConvictionsRate
23,CriminalNetwork,->,CriminalFamilyBackground
24,CriminalNetwork,->,EmploymentOrTraining
25,CriminalNetwork,->,CriminalAttitude
26,Age,->,ViolentConvictions
27,Gender,->,Intelligence
28,Gender,->,EcstasyDependence
29,PriorViolentConvictions,->,EcstasyDuringPrisonSentence
30,PriorViolentConvictions,->,ViolentConvictions
31,PriorViolentConvictions,->,SocialProtectiveObs
32,pclrscore,->,EcstasyDependence
33,TimeAtRisk,->,AbuseNeglectAsChild
34,TimeAtRisk,->,ViolentConvictions
35,TimeAtRisk,->,ParanoidDelusions
36,CriminalFamilyBackground,->,ViolentThoughts
37,CriminalFamilyBackground,->,AlcoholDependence
38,CriminalFamilyBackground,->,ViolentConvictions
39,Education,->,Victimisation
40,Education,->,pclrscore
41,Education,->,TimeAtRisk
42,Education,->,Intelligence
43,Education,->,ResponsivenessToTreatment
44,Education,->,HazardousDrinkingPT
45,EmploymentOrTraining,->,AbilityToCope
46,EmploymentOrTraining,->,ThoughtInsertion
47,FinancialDifficulties,->,Stress
48,FinancialDifficulties,->,HazardousDrinkingAfterRelease
49,DomesticStability,->,prioracq
50,GangMember,->,Victimisation
51,GangMember,->,PCLRfactor1
52,GangMember,->,CannabisPT
53,GangMember,->,SubstanceMisuseDL
54,GangMember,->,StrangeExperiences
55,ComplianceWithSupervision,->,CriminalAttitude
56,ComplianceWithSupervision,->,EcstasyDependence
57,NegativeAttitude,->,HazardousDrinkingPT
58,CriminalAttitude,->,AbilityToCope
59,CriminalAttitude,->,BPD
60,CriminalAttitude,->,TimeAtRisk
61,CriminalAttitude,->,AttitudeDL
62,CriminalAttitude,->,AnxietyPT
63,SymptomsOfMentalIllness,->,AnyDrugDependence
64,SymptomsOfMentalIllness,->,Hallucinations
65,SymptomsOfMentalIllness,->,StrangeExperiences
66,SymptomsOfMentalIllness,->,ParanoidDelusions
67,SymptomsOfMentalIllness,->,ParanoidDelusionsPT
68,RefuseFailToAttendTherapy,->,AlcoholTreatmentGivenRFAT
69,RefuseFailToAttendTherapy,->,DrugTreatmentGivenRFAT
70,RefuseFailToAttendTherapy,->,AngerManagementGivenRFAT
71,RefuseFailToAttendTherapy,->,PsychiatricTreatmentGivenRFAT
72,HazardousDrinkingAfterRelease,->,HazardousDrinkingPT
73,CannabisBeforePrisonSentence,->,EcstasyBeforePrisonSentence
74,CannabisBeforePrisonSentence,->,CannabisDuringPrisonSentence
75,CannabisBeforePrisonSentence,->,CannabisPT
76,CannabisBeforePrisonSentence,->,LivingCircumstances
77,CocaineBeforePrisonSentence,->,ProblematicLifeEvents
78,CocaineBeforePrisonSentence,->,ViolentThoughts
79,CocaineBeforePrisonSentence,->,Gender
80,CocaineBeforePrisonSentence,->,SymptomsOfMentalIllness
81,CocaineBeforePrisonSentence,->,CocaineDuringPrisonSentence
82,EcstasyBeforePrisonSentence,->,Victimisation
83,EcstasyBeforePrisonSentence,->,ViolentThoughts
84,EcstasyDuringPrisonSentence,->,EcstasyDependence
85,CannabisDuringPrisonSentence,->,ViolentThoughts
86,CannabisDuringPrisonSentence,->,Education
87,CannabisDuringPrisonSentence,->,AlcoholDependence
88,CocaineDuringPrisonSentence,->,AbuseNeglectAsChild
89,CocaineDuringPrisonSentence,->,CocaineDependence
90,CannabisAfterRelease,->,CocaineDependence
91,CocaineAfterRelease,->,prioracq
92,CocaineAfterRelease,->,CocaineBeforePrisonSentence
93,CocaineAfterRelease,->,CocainePT
94,EcstasyAfterRelease,->,TimeAtRisk
95,EcstasyAfterRelease,->,EmploymentOrTraining
96,EcstasyAfterRelease,->,DepressionPT
97,EcstasyDependence,->,Stress
98,EcstasyDependence,->,GangMember
99,EcstasyDependence,->,AnyDrugDependence
100,EcstasyDependence,->,AggressionDL
101,AnyDrugDependence,->,CannabisDependence
102,AnyDrugDependence,->,CocaineDependence
103,CannabisDependence,->,TimeAtRisk
104,CocaineDependence,->,ViolentConvictions
105,AlcoholDependence,->,ProblematicLifeEvents
106,AlcoholDependence,->,HazardousDrinkingPT
107,DrugTreatment,->,AlcoholDependence
108,DrugTreatment,->,DrugTreatmentGivenRFAT
109,AlcoholTreatment,->,Impulsivity
110,AlcoholTreatment,->,ComplianceWithSupervision
111,AlcoholTreatment,->,CocaineDuringPrisonSentence
112,AlcoholTreatmentGivenRFAT,->,ProblematicLifeEvents
113,AlcoholTreatmentGivenRFAT,->,AlcoholTreatment
114,AlcoholTreatmentGivenRFAT,->,CannabisPT
115,AlcoholTreatmentGivenRFAT,->,ParanoidDelusionsPT
116,DrugTreatmentGivenRFAT,->,AbilityToCope
117,DrugTreatmentGivenRFAT,->,EcstasyPT
118,DrugTreatmentGivenRFAT,->,CannabisPT
119,DrugTreatmentGivenRFAT,->,CocainePT
120,DrugTreatmentGivenRFAT,->,ViolentConvRateGivenProt
121,EcstasyPT,->,DomesticStability
122,EcstasyPT,->,EcstasyAfterRelease
123,EcstasyPT,->,EcstasyDependence
124,EcstasyPT,->,SubstanceUse
125,CannabisPT,->,HazardousDrinkingAfterRelease
126,CannabisPT,->,CannabisAfterRelease
127,CannabisPT,->,CocaineAfterRelease
128,CannabisPT,->,SubstanceUse
129,CocainePT,->,AbilityToCope
130,CocainePT,->,EcstasyPT
131,SubstanceUse,->,SubstanceMisuseDL
132,SubstanceUse,->,HazardousDrinkingPT
133,SubstanceUse,->,SocialProtectiveObs
134,SubstanceMisuseDL,->,AnyDrugDependence
135,Violence,->,pclrscore
136,ViolentConvictions,->,EcstasyBeforePrisonSentence
137,ViolentConvictions,->,Violence
138,ResponsivenessToTreatment,->,PCLRfactor1
139,ResponsivenessToTreatment,->,ResponseToTreatGivenAlcDep
140,ResponsivenessToTreatment,->,ResponseToTreatGivenDrugDep
141,ResponsivenessToTreatment,->,LivingCircumstances
142,ResponsivenessToTreatment,->,ParanoidDelusionsPT
143,ResponseToTreatGivenAlcDep,->,HazardousDrinkingPT
144,ResponseToTreatGivenDrugDep,->,CannabisPT
145,ResponseToTreatGivenDrugDep,->,ViolentConvictions
