ID,Variable1,Dependency,Variable2
1,PCLRfacet3,->,AbuseNeglectAsChild
2,PCLRfacet3,->,PriorViolentConvictions
3,AbilityToCope,->,Age
4,Victimisation,->,AbilityToCope
5,Victimisation,->,CriminalNetwork
6,Victimisation,->,StrangeExperiencesPT
7,Impulsivity,->,PCLRfacet3
8,Impulsivity,->,ASPD
9,Impulsivity,->,CriminalFamilyBackground
10,Impulsivity,->,Education
11,Impulsivity,->,AggressionDL
12,Impulsivity,->,StrangeExperiences
13,BPD,->,PCLRfactor1
14,BPD,->,ViolentConvictions
15,BPD,->,Depression
16,AbuseNeglectAsChild,->,BPD
17,AbuseNeglectAsChild,->,EcstasyBeforePrisonSentence
18,AbuseNeglectAsChild,->,SocialProtectiveObs
19,PCLRfactor2,->,Intelligence
20,PCLRfactor2,->,EcstasyPT
21,ASPD,->,PCLRfactor2
22,ASPD,->,ViolentConvRateGivenProt
23,ASPD,->,ParanoidDelusions
24,ASPD,->,MentalIllnessDL
25,CriminalNetwork,->,CriminalFamilyBackground
26,CriminalNetwork,->,PCLRfactor1
27,CriminalNetwork,->,CocaineBeforePrisonSentence
28,prioracq,->,Intelligence
29,prioracq,->,CocaineDependence
30,prioracq,->,ThoughtInsertion
31,Age,->,Intelligence
32,Gender,->,ComplianceWithSupervision
33,PriorViolentConvictions,->,ViolentConvictions
34,PriorViolentConvictions,->,LivingCircumstances
35,pclrscore,->,Education
36,pclrscore,->,Intelligence
37,pclrscore,->,EcstasyBeforePrisonSentence
38,TimeAtRisk,->,BPD
39,Education,->,LivingCircumstances
40,Intelligence,->,ViolentThoughts
41,Intelligence,->,NegativeAttitude
42,FinancialDifficulties,->,DomesticStability
43,DomesticStability,->,ViolentConvictions
44,GangMember,->,Age
45,GangMember,->,Gender
46,ComplianceWithSupervision,->,Age
47,ComplianceWithSupervision,->,NegativeAttitude
48,CriminalAttitude,->,CriminalFamilyBackground
49,CriminalAttitude,->,CannabisBeforePrisonSentence
50,CriminalAttitude,->,AngerManagementGivenRFAT
51,CriminalAttitude,->,AttitudeDL
52,SymptomsOfMentalIllness,->,PCLRfacet3
53,SymptomsOfMentalIllness,->,EmploymentOrTraining
54,SymptomsOfMentalIllness,->,ResponsivenessToTreatment
55,SymptomsOfMentalIllness,->,SocialProtectiveObs
56,SymptomsOfMentalIllness,->,Anxiety
57,SymptomsOfMentalIllness,->,StrangeExperiences
58,SymptomsOfMentalIllness,->,ParanoidDelusions
59,RefuseFailToAttendTherapy,->,ProblematicLifeEvents
60,RefuseFailToAttendTherapy,->,Age
61,RefuseFailToAttendTherapy,->,DrugTreatmentGivenRFAT
62,RefuseFailToAttendTherapy,->,AngerManagementGivenRFAT
63,RefuseFailToAttendTherapy,->,PsychiatricTreatmentGivenRFAT
64,HazardousDrinkingAfterRelease,->,PCLRfactor2
65,HazardousDrinkingAfterRelease,->,FinancialDifficulties
66,CannabisBeforePrisonSentence,->,EmploymentOrTraining
67,CocaineBeforePrisonSentence,->,CocaineAfterRelease
68,EcstasyBeforePrisonSentence,->,ViolentThoughts
69,EcstasyBeforePrisonSentence,->,AlcoholDependence
70,CannabisDuringPrisonSentence,->,PriorViolentConvictions
71,CannabisDuringPrisonSentence,->,CannabisBeforePrisonSentence
72,CocaineDuringPrisonSentence,->,ViolentThoughts
73,CocaineDuringPrisonSentence,->,DomesticStability
74,CocaineDuringPrisonSentence,->,CocaineAfterRelease
75,CocaineDuringPrisonSentence,->,CocaineDependence
76,CocaineDuringPrisonSentence,->,ResponseToTreatGivenDrugDep
77,CocaineDuringPrisonSentence,->,ThoughtInsertionPT
78,CocaineAfterRelease,->,CocainePT
79,CocaineAfterRelease,->,ThoughtInsertion
80,EcstasyDependence,->,ProblematicLifeEvents
81,EcstasyDependence,->,Victimisation
82,EcstasyDependence,->,Gender
83,EcstasyDependence,->,CocaineDuringPrisonSentence
84,EcstasyDependence,->,AnyDrugDependence
85,EcstasyDependence,->,CannabisPT
86,EcstasyDependence,->,HazardousDrinkingPT
87,AnyDrugDependence,->,NegativeAttitude
88,AnyDrugDependence,->,Violence
89,AnyDrugDependence,->,AngerManagementGivenRFAT
90,CannabisDependence,->,CannabisDuringPrisonSentence
91,CannabisDependence,->,AnyDrugDependence
92,CannabisDependence,->,AlcoholTreatmentGivenRFAT
93,CocaineDependence,->,AnyDrugDependence
94,CocaineDependence,->,DrugTreatmentGivenRFAT
95,DrugTreatment,->,ThoughtInsertionPT
96,AlcoholTreatmentGivenRFAT,->,PriorViolentConvictions
97,AlcoholTreatmentGivenRFAT,->,AlcoholTreatment
98,AlcoholTreatmentGivenRFAT,->,HazardousDrinkingPT
99,DrugTreatmentGivenRFAT,->,Education
100,DrugTreatmentGivenRFAT,->,DrugTreatment
101,DrugTreatmentGivenRFAT,->,AlcoholTreatmentGivenRFAT
102,DrugTreatmentGivenRFAT,->,SocialWithdraw
103,EcstasyPT,->,Gender
104,EcstasyPT,->,NegativeAttitude
105,EcstasyPT,->,EcstasyAfterRelease
106,CannabisPT,->,TimeAtRisk
107,CannabisPT,->,HazardousDrinkingAfterRelease
108,CannabisPT,->,CannabisBeforePrisonSentence
109,CannabisPT,->,CannabisAfterRelease
110,CannabisPT,->,SubstanceUse
111,CocainePT,->,SubstanceUse
112,SubstanceUse,->,Age
113,SubstanceUse,->,pclrscore
114,SubstanceUse,->,EcstasyPT
115,SubstanceMisuseDL,->,BPD
116,Violence,->,Education
117,ViolentConvictions,->,Age
118,ViolentConvictions,->,CannabisBeforePrisonSentence
119,ViolentConvictions,->,Violence
