ID,Variable1,Dependency,Variable2
1,PCLRfacet3,->,ProblematicLifeEvents
2,PCLRfacet3,->,Intelligence
3,PCLRfacet3,->,SymptomsOfMentalIllness
4,AbilityToCope,->,EcstasyBeforePrisonSentence
5,Stress,->,AbilityToCope
6,Stress,->,FinancialDifficulties
7,ProblematicLifeEvents,->,CocaineDependence
8,Victimisation,->,ProblematicLifeEvents
9,Impulsivity,->,PCLRfacet3
10,Impulsivity,->,CannabisBeforePrisonSentence
11,Impulsivity,->,CocaineDependence
12,Impulsivity,->,Anger
13,Impulsivity,->,AggressionDL
14,BPD,->,Impulsivity
15,AbuseNeglectAsChild,->,Age
16,PCLRfactor2,->,ASPD
17,PCLRfactor2,->,Intelligence
18,PCLRfactor2,->,ViolentConvictions
19,ASPD,->,Impulsivity
20,ASPD,->,SymptomsOfMentalIllness
21,ASPD,->,AngerManagementGivenRFAT
22,CriminalNetwork,->,GangMember
23,CriminalNetwork,->,CocaineDependence
24,CriminalNetwork,->,HazardousDrinkingPT
25,prioracq,->,DrugTreatment
26,Age,->,PriorViolentConvictions
27,Gender,->,PriorViolentConvictions
28,Gender,->,SymptomsOfMentalIllness
29,Gender,->,ThoughtInsertion
30,PriorViolentConvictions,->,SubstanceMisuseDL
31,pclrscore,->,Age
32,pclrscore,->,Intelligence
33,pclrscore,->,CocaineDuringPrisonSentence
34,TimeAtRisk,->,FinancialDifficulties
35,TimeAtRisk,->,SymptomsOfMentalIllness
36,CriminalFamilyBackground,->,PriorViolentConvictions
37,Intelligence,->,prioracq
38,Intelligence,->,Education
39,Intelligence,->,PCLRfactor1
40,Intelligence,->,SocialProtectiveObs
41,EmploymentOrTraining,->,Education
42,FinancialDifficulties,->,Age
43,FinancialDifficulties,->,SubstanceUse
44,FinancialDifficulties,->,AnxietyPT
45,DomesticStability,->,LivingCircumstances
46,DomesticStability,->,ThoughtInsertion
47,GangMember,->,Age
48,GangMember,->,Gender
49,GangMember,->,NegativeAttitude
50,GangMember,->,PCLRfactor1
51,GangMember,->,EcstasyBeforePrisonSentence
52,GangMember,->,CannabisDuringPrisonSentence
53,NegativeAttitude,->,ComplianceWithSupervision
54,NegativeAttitude,->,CannabisBeforePrisonSentence
55,NegativeAttitude,->,AttitudeDL
56,NegativeAttitude,->,LivingCircumstances
57,NegativeAttitude,->,ThoughtInsertionPT
58,NegativeAttitude,->,StrangeExperiencesPT
59,NegativeAttitude,->,PsychiatricTreatment
60,CriminalAttitude,->,Victimisation
61,CriminalAttitude,->,BPD
62,CriminalAttitude,->,DrugTreatmentGivenRFAT
63,CriminalAttitude,->,AngerManagement
64,CriminalAttitude,->,AttitudeDL
65,CriminalAttitude,->,ViolentConvictionsRate
66,SymptomsOfMentalIllness,->,AttitudeDL
67,SymptomsOfMentalIllness,->,StrangeExperiences
68,SymptomsOfMentalIllness,->,MentalIllnessDL
69,RefuseFailToAttendTherapy,->,Gender
70,RefuseFailToAttendTherapy,->,AnyDrugDependence
71,HazardousDrinkingAfterRelease,->,ViolentThoughts
72,HazardousDrinkingAfterRelease,->,AlcoholDependence
73,HazardousDrinkingAfterRelease,->,HazardousDrinkingPT
74,CannabisBeforePrisonSentence,->,CannabisAfterRelease
75,CocaineBeforePrisonSentence,->,PCLRfacet3
76,CocaineBeforePrisonSentence,->,Age
77,CocaineBeforePrisonSentence,->,Gender
78,CocaineBeforePrisonSentence,->,CocainePT
79,EcstasyBeforePrisonSentence,->,CocaineDuringPrisonSentence
80,EcstasyDuringPrisonSentence,->,AbuseNeglectAsChild
81,EcstasyDuringPrisonSentence,->,CocaineDependence
82,EcstasyDuringPrisonSentence,->,SubstanceMisuseDL
83,EcstasyDuringPrisonSentence,->,AngerManagementGivenRFAT
84,CannabisDuringPrisonSentence,->,Education
85,CannabisDuringPrisonSentence,->,AlcoholDependence
86,CannabisDuringPrisonSentence,->,DrugTreatment
87,CocaineDuringPrisonSentence,->,CriminalFamilyBackground
88,CocaineDuringPrisonSentence,->,CocaineDependence
89,CannabisAfterRelease,->,AbilityToCope
90,CannabisAfterRelease,->,CannabisDuringPrisonSentence
91,CannabisAfterRelease,->,CocaineDependence
92,EcstasyAfterRelease,->,Victimisation
