ID,Variable1,Dependency,Variable2
1,PCLRfacet3,->,EcstasyDependence
2,AbilityToCope,->,ProblematicLifeEvents
3,AbilityToCope,->,Impulsivity
4,AbilityToCope,->,pclrscore
5,Stress,->,Victimisation
6,Stress,->,ComplianceWithSupervision
7,Stress,->,CriminalAttitude
8,Victimisation,->,PCLRfacet3
9,Victimisation,->,ProblematicLifeEvents
10,ViolentThoughts,->,pclrscore
11,ViolentThoughts,->,AggressionDL
12,Impulsivity,->,PCLRfacet3
13,Impulsivity,->,Education
14,Impulsivity,->,AggressionDL
15,AbuseNeglectAsChild,->,ProblematicLifeEvents
16,AbuseNeglectAsChild,->,BPD
17,AbuseNeglectAsChild,->,ViolentConvictions
18,PCLRfactor2,->,ASPD
19,PCLRfactor2,->,prioracq
20,PCLRfactor2,->,CriminalAttitude
21,ASPD,->,Impulsivity
22,CriminalNetwork,->,CriminalFamilyBackground
23,CriminalNetwork,->,CriminalAttitude
24,Gender,->,FinancialDifficulties
25,PriorViolentConvictions,->,Gender
26,PriorViolentConvictions,->,ViolentConvictions
27,pclrscore,->,BPD
28,pclrscore,->,SymptomsOfMentalIllness
29,pclrscore,->,EcstasyDependence
30,pclrscore,->,ViolentConvictions
31,TimeAtRisk,->,SymptomsOfMentalIllness
32,CriminalFamilyBackground,->,ProblematicLifeEvents
33,CriminalFamilyBackground,->,AlcoholDependence
34,CriminalFamilyBackground,->,LivingCircumstances
35,Education,->,SymptomsOfMentalIllness
36,Intelligence,->,Education
37,Intelligence,->,DrugTreatment
38,Intelligence,->,ThoughtInsertion
39,EmploymentOrTraining,->,BPD
40,FinancialDifficulties,->,LivingCircumstances
41,GangMember,->,CriminalNetwork
42,GangMember,->,Intelligence
43,GangMember,->,AlcoholTreatmentGivenRFAT
44,NegativeAttitude,->,ProblematicLifeEvents
45,NegativeAttitude,->,Education
46,NegativeAttitude,->,ComplianceWithSupervision
47,NegativeAttitude,->,ViolentConvictions
48,NegativeAttitude,->,AttitudeDL
49,CriminalAttitude,->,ProblematicLifeEvents
50,CriminalAttitude,->,AngerManagementGivenRFAT
51,CriminalAttitude,->,AttitudeDL
52,RefuseFailToAttendTherapy,->,PCLRfacet3
53,RefuseFailToAttendTherapy,->,DrugTreatmentGivenRFAT
54,CannabisBeforePrisonSentence,->,CannabisDuringPrisonSentence
55,CannabisBeforePrisonSentence,->,CannabisPT
56,CannabisBeforePrisonSentence,->,AngerManagement
57,CocaineBeforePrisonSentence,->,prioracq
58,CocaineBeforePrisonSentence,->,ComplianceWithSupervision
59,CocaineBeforePrisonSentence,->,PCLRfactor1
60,CocaineBeforePrisonSentence,->,AlcoholDependence
61,EcstasyBeforePrisonSentence,->,PCLRfacet3
62,EcstasyDuringPrisonSentence,->,ViolentThoughts
63,EcstasyDuringPrisonSentence,->,GangMember
64,EcstasyDuringPrisonSentence,->,CriminalAttitude
65,EcstasyDuringPrisonSentence,->,EcstasyPT
66,CannabisDuringPrisonSentence,->,CannabisDependence
67,CocaineDuringPrisonSentence,->,PCLRfacet3
68,CocaineAfterRelease,->,BPD
69,CocaineAfterRelease,->,CriminalAttitude
70,CocaineAfterRelease,->,CocainePT
71,CocaineAfterRelease,->,AggressionDL
72,EcstasyAfterRelease,->,EcstasyBeforePrisonSentence
73,EcstasyAfterRelease,->,EcstasyPT
74,EcstasyAfterRelease,->,SubstanceMisuseDL
75,EcstasyDependence,->,ComplianceWithSupervision
76,EcstasyDependence,->,AnyDrugDependence
77,CannabisDependence,->,AnyDrugDependence
78,CannabisDependence,->,ThoughtInsertion
79,CocaineDependence,->,Intelligence
80,CocaineDependence,->,CocaineAfterRelease
81,CocaineDependence,->,AnyDrugDependence
82,CocaineDependence,->,EcstasyPT
83,AlcoholDependence,->,TimeAtRisk
84,DrugTreatment,->,pclrscore
85,DrugTreatment,->,DrugTreatmentGivenRFAT
86,AlcoholTreatment,->,BPD
87,AlcoholTreatment,->,prioracq
88,AlcoholTreatment,->,TimeAtRisk
89,AlcoholTreatment,->,AlcoholTreatmentGivenRFAT
90,AlcoholTreatmentGivenRFAT,->,AbuseNeglectAsChild
91,DrugTreatmentGivenRFAT,->,EcstasyPT
92,CannabisPT,->,DomesticStability
93,CannabisPT,->,CannabisAfterRelease
94,CannabisPT,->,SubstanceUse
95,CannabisPT,->,Anger
96,CocainePT,->,CocaineBeforePrisonSentence
97,CocainePT,->,CocaineDuringPrisonSentence
98,CocainePT,->,SubstanceUse
99,SubstanceUse,->,EcstasyAfterRelease
100,SubstanceUse,->,AlcoholTreatmentGivenRFAT
101,SubstanceUse,->,ViolentConvictions
102,SubstanceUse,->,HazardousDrinkingPT
103,SubstanceMisuseDL,->,ProblematicLifeEvents
104,SubstanceMisuseDL,->,ViolentConvictionsRate
105,Violence,->,prioracq
106,ViolentConvictions,->,Age
107,ViolentConvictions,->,TimeAtRisk
108,ViolentConvictions,->,Violence
109,ViolentConvictions,->,LivingCircumstances
110,ResponsivenessToTreatment,->,ViolentConvictions
111,ResponsivenessToTreatment,->,ResponseToTreatGivenAlcDep
112,ResponseToTreatGivenAlcDep,->,Gender
113,ResponseToTreatGivenDrugDep,->,EcstasyPT
114,ResponseToTreatGivenDrugDep,->,ResponsivenessToTreatment
115,Anger,->,ViolentConvictions
116,Anger,->,AngerPT
117,AngerPT,->,Gender
118,AngerPT,->,pclrscore
119,AngerManagementGivenRFAT,->,Impulsivity
120,AngerManagementGivenRFAT,->,ComplianceWithSupervision
121,AngerManagementGivenRFAT,->,RefuseFailToAttendTherapy
122,AngerManagementGivenRFAT,->,AngerPT
123,AngerManagementGivenRFAT,->,AngerManagement
124,HazardousDrinkingPT,->,EmploymentOrTraining
125,HazardousDrinkingPT,->,HazardousDrinkingAfterRelease
126,HazardousDrinkingPT,->,EcstasyPT
127,HazardousDrinkingPT,->,SubstanceMisuseDL
128,AngerManagement,->,PriorViolentConvictions
129,AttitudeDL,->,SymptomsOfMentalIllness
130,AggressionDL,->,EmploymentOrTraining
131,AggressionDL,->,FinancialDifficulties
132,LivingCircumstances,->,EmploymentOrTraining
133,SocialProtectiveObs,->,SymptomsOfMentalIllness
134,SocialProtectiveObs,->,ResponseToTreatGivenDrugDep
135,SocialProtectiveObs,->,LivingCircumstances
136,SocialWithdraw,->,SocialProtectiveObs
137,ViolentConvictionsRate,->,PCLRfacet3
138,ViolentConvictionsRate,->,AggressionDL
139,ViolentConvictionsRate,->,ViolentConvRateGivenProt
140,ViolentConvictionsRate,->,ThoughtInsertion
141,ViolentConvRateGivenProt,->,ViolentConvictions
142,DepressionPT,->,FinancialDifficulties
143,DepressionPT,->,SocialWithdraw
144,DepressionPT,->,Depression
145,AnxietyPT,->,Anxiety
146,ThoughtInsertion,->,ViolentThoughts
