ID,Variable1,Dependency,Variable2
1,PCLRfacet3,->,Impulsivity
2,PCLRfacet3,->,Gender
3,PCLRfacet3,->,Education
4,PCLRfacet3,->,DomesticStability
5,PCLRfacet3,->,CocaineDuringPrisonSentence
6,AbilityToCope,->,ViolentThoughts
7,AbilityToCope,->,BPD
8,AbilityToCope,->,Education
9,AbilityToCope,->,CocaineAfterRelease
10,Stress,->,CriminalNetwork
11,Stress,->,ViolentConvictions
12,Victimisation,->,ProblematicLifeEvents
13,Victimisation,->,TimeAtRisk
14,Impulsivity,->,ASPD
15,Impulsivity,->,GangMember
16,Impulsivity,->,SymptomsOfMentalIllness
17,Impulsivity,->,AggressionDL
18,AbuseNeglectAsChild,->,BPD
19,AbuseNeglectAsChild,->,SymptomsOfMentalIllness
20,PCLRfactor2,->,ViolentThoughts
21,PCLRfactor2,->,Education
22,ASPD,->,PCLRfactor2
23,CriminalNetwork,->,GangMember
24,prioracq,->,SymptomsOfMentalIllness
25,Age,->,StrangeExperiencesPT
26,Gender,->,StrangeExperiencesPT
27,PriorViolentConvictions,->,SymptomsOfMentalIllness
28,PriorViolentConvictions,->,ViolentConvictions
29,pclrscore,->,EcstasyDependence
30,pclrscore,->,CocainePT
31,pclrscore,->,ViolentConvictions
32,TimeAtRisk,->,Education
33,TimeAtRisk,->,ViolentConvictions
34,CriminalFamilyBackground,->,ProblematicLifeEvents
35,CriminalFamilyBackground,->,CriminalNetwork
36,CriminalFamilyBackground,->,SocialProtectiveObs
37,Intelligence,->,Education
38,Intelligence,->,SymptomsOfMentalIllness
39,EmploymentOrTraining,->,FinancialDifficulties
40,EmploymentOrTraining,->,DomesticStability
41,EmploymentOrTraining,->,SocialProtectiveObs
42,EmploymentOrTraining,->,StrangeExperiencesPT
43,FinancialDifficulties,->,CriminalNetwork
44,DomesticStability,->,SymptomsOfMentalIllness
45,DomesticStability,->,EcstasyBeforePrisonSentence
46,ComplianceWithSupervision,->,CocainePT
47,NegativeAttitude,->,DomesticStability
48,NegativeAttitude,->,Anger
49,CriminalAttitude,->,ViolentThoughts
50,CriminalAttitude,->,Education
51,CriminalAttitude,->,EmploymentOrTraining
52,SymptomsOfMentalIllness,->,CriminalNetwork
53,SymptomsOfMentalIllness,->,Age
54,PCLRfactor1,->,ViolentThoughts
55,PCLRfactor1,->,Education
56,PCLRfactor1,->,SymptomsOfMentalIllness
57,RefuseFailToAttendTherapy,->,TimeAtRisk
58,RefuseFailToAttendTherapy,->,CannabisDuringPrisonSentence
59,RefuseFailToAttendTherapy,->,DrugTreatmentGivenRFAT
60,RefuseFailToAttendTherapy,->,AngerManagementGivenRFAT
61,RefuseFailToAttendTherapy,->,PsychiatricTreatmentGivenRFAT
62,CannabisBeforePrisonSentence,->,CannabisAfterRelease
63,CocaineBeforePrisonSentence,->,BPD
64,CocaineBeforePrisonSentence,->,CocainePT
65,CocaineBeforePrisonSentence,->,ViolentConvictions
66,EcstasyBeforePrisonSentence,->,ViolentThoughts
67,EcstasyBeforePrisonSentence,->,BPD
68,EcstasyBeforePrisonSentence,->,TimeAtRisk
69,EcstasyBeforePrisonSentence,->,EcstasyPT
70,EcstasyBeforePrisonSentence,->,Anger
71,EcstasyDuringPrisonSentence,->,prioracq
72,EcstasyDuringPrisonSentence,->,FinancialDifficulties
73,EcstasyDuringPrisonSentence,->,GangMember
74,EcstasyDuringPrisonSentence,->,StrangeExperiencesPT
75,CannabisDuringPrisonSentence,->,ProblematicLifeEvents
76,CannabisDuringPrisonSentence,->,CannabisBeforePrisonSentence
77,CannabisDuringPrisonSentence,->,EcstasyDuringPrisonSentence
78,CannabisDuringPrisonSentence,->,Depression
79,CocaineDuringPrisonSentence,->,Intelligence
80,CocaineDuringPrisonSentence,->,CocaineBeforePrisonSentence
81,CocaineDuringPrisonSentence,->,EcstasyBeforePrisonSentence
82,CocaineDuringPrisonSentence,->,EcstasyDependence
83,CannabisAfterRelease,->,TimeAtRisk
84,CannabisAfterRelease,->,CannabisPT
85,CocaineAfterRelease,->,FinancialDifficulties
86,CocaineAfterRelease,->,DrugTreatmentGivenRFAT
87,CocaineAfterRelease,->,CocainePT
88,EcstasyDependence,->,AnyDrugDependence
89,AnyDrugDependence,->,Stress
90,AnyDrugDependence,->,CocainePT
91,CannabisDependence,->,FinancialDifficulties
92,CannabisDependence,->,AnyDrugDependence
93,CannabisDependence,->,SocialProtectiveObs
94,CocaineDependence,->,DomesticStability
95,CocaineDependence,->,PCLRfactor1
96,CocaineDependence,->,AnyDrugDependence
97,DrugTreatment,->,ProblematicLifeEvents
98,DrugTreatment,->,ViolentConvictions
