ID,Variable1,Dependency,Variable2
1,AbilityToCope,->,FinancialDifficulties
2,Stress,->,CriminalNetwork
3,Impulsivity,->,Intelligence
4,Impulsivity,->,DomesticStability
5,BPD,->,Victimisation
6,BPD,->,EcstasyDuringPrisonSentence
7,BPD,->,DrugTreatment
8,BPD,->,PsychiatricTreatmentGivenRFAT
9,AbuseNeglectAsChild,->,LivingCircumstances
10,ASPD,->,Impulsivity
11,ASPD,->,PCLRfactor2
12,ASPD,->,CocaineDependence
13,ASPD,->,AttitudeDL
14,CriminalNetwork,->,CriminalFamilyBackground
15,CriminalNetwork,->,CriminalAttitude
16,CriminalNetwork,->,AngerManagement
17,prioracq,->,ViolentThoughts
18,prioracq,->,EcstasyDuringPrisonSentence
19,Age,->,ComplianceWithSupervision
20,Age,->,SymptomsOfMentalIllness
21,Age,->,CannabisPT
22,Gender,->,Impulsivity
23,Gender,->,SymptomsOfMentalIllness
24,Gender,->,LivingCircumstances
25,PriorViolentConvictions,->,Impulsivity
26,PriorViolentConvictions,->,CocaineBeforePrisonSentence
27,PriorViolentConvictions,->,HazardousDrinkingPT
28,pclrscore,->,ViolentThoughts
29,pclrscore,->,Intelligence
30,TimeAtRisk,->,CocaineDuringPrisonSentence
31,TimeAtRisk,->,ViolentConvictions
32,Education,->,PriorViolentConvictions
33,Education,->,Intelligence
34,Education,->,EcstasyDuringPrisonSentence
35,Education,->,AngerPT
36,Education,->,AttitudeDL
37,Education,->,AggressionDL
38,Education,->,ParanoidDelusions
39,Intelligence,->,prioracq
40,Intelligence,->,Age
41,Intelligence,->,AnyDrugDependence
42,EmploymentOrTraining,->,ASPD
43,EmploymentOrTraining,->,DrugTreatment
44,FinancialDifficulties,->,Victimisation
45,DomesticStability,->,Hallucinations
46,NegativeAttitude,->,Age
47,NegativeAttitude,->,PriorViolentConvictions
48,NegativeAttitude,->,GangMember
49,NegativeAttitude,->,DrugTreatment
50,NegativeAttitude,->,AttitudeDL
51,NegativeAttitude,->,StrangeExperiencesPT
52,CriminalAttitude,->,AttitudeDL
53,CriminalAttitude,->,AggressionDL
54,SymptomsOfMentalIllness,->,EcstasyBeforePrisonSentence
55,SymptomsOfMentalIllness,->,DrugTreatmentGivenRFAT
56,SymptomsOfMentalIllness,->,ResponseToTreatGivenDrugDep
57,SymptomsOfMentalIllness,->,ViolentConvictionsRate
58,SymptomsOfMentalIllness,->,Anxiety
59,PCLRfactor1,->,CriminalAttitude
60,PCLRfactor1,->,DrugTreatment
61,PCLRfactor1,->,ViolentConvictionsRate
62,RefuseFailToAttendTherapy,->,AlcoholTreatmentGivenRFAT
63,RefuseFailToAttendTherapy,->,DrugTreatmentGivenRFAT
64,RefuseFailToAttendTherapy,->,AngerManagementGivenRFAT
65,RefuseFailToAttendTherapy,->,PsychiatricTreatment
66,HazardousDrinkingAfterRelease,->,AlcoholDependence
67,CannabisBeforePrisonSentence,->,FinancialDifficulties
68,CannabisBeforePrisonSentence,->,CannabisDuringPrisonSentence
69,EcstasyBeforePrisonSentence,->,Stress
70,EcstasyBeforePrisonSentence,->,LivingCircumstances
71,EcstasyDuringPrisonSentence,->,AbilityToCope
72,EcstasyDuringPrisonSentence,->,DomesticStability
73,EcstasyDuringPrisonSentence,->,CocaineBeforePrisonSentence
74,CannabisDuringPrisonSentence,->,AggressionDL
75,CocaineDuringPrisonSentence,->,CocaineBeforePrisonSentence
76,CannabisAfterRelease,->,CannabisBeforePrisonSentence
77,EcstasyAfterRelease,->,PCLRfacet3
78,EcstasyAfterRelease,->,Education
79,EcstasyAfterRelease,->,EcstasyDependence
80,EcstasyDependence,->,TimeAtRisk
81,EcstasyDependence,->,FinancialDifficulties
82,EcstasyDependence,->,CriminalAttitude
83,EcstasyDependence,->,AnyDrugDependence
84,AnyDrugDependence,->,ResponseToTreatGivenDrugDep
85,CannabisDependence,->,Impulsivity
86,CannabisDependence,->,PCLRfactor1
87,CannabisDependence,->,CocaineDuringPrisonSentence
88,CannabisDependence,->,AnyDrugDependence
89,CocaineDependence,->,ProblematicLifeEvents
90,CocaineDependence,->,AnyDrugDependence
91,AlcoholDependence,->,Stress
92,AlcoholTreatment,->,AnyDrugDependence
93,AlcoholTreatment,->,AlcoholTreatmentGivenRFAT
94,AlcoholTreatment,->,AttitudeDL
95,DrugTreatmentGivenRFAT,->,DrugTreatment
96,EcstasyPT,->,EcstasyAfterRelease
97,CannabisPT,->,CannabisAfterRelease
98,CannabisPT,->,AlcoholTreatmentGivenRFAT
99,CocainePT,->,prioracq
100,CocainePT,->,CocaineBeforePrisonSentence
101,CocainePT,->,CocaineAfterRelease
102,CocainePT,->,AlcoholTreatmentGivenRFAT
103,SubstanceUse,->,Intelligence
104,SubstanceUse,->,DomesticStability
105,SubstanceUse,->,DrugTreatmentGivenRFAT
106,SubstanceUse,->,EcstasyPT
107,SubstanceMisuseDL,->,ViolentThoughts
108,Violence,->,Victimisation
109,ViolentConvictions,->,prioracq
110,ViolentConvictions,->,PriorViolentConvictions
111,ViolentConvictions,->,pclrscore
112,ViolentConvictions,->,FinancialDifficulties
113,ViolentConvictions,->,Violence
114,ViolentConvictions,->,LivingCircumstances
115,ResponseToTreatGivenDrugDep,->,PCLRfactor1
116,ResponseToTreatGivenDrugDep,->,ResponsivenessToTreatment
117,ResponseToTreatGivenDrugDep,->,ResponseToTreatGivenAlcDep
118,ResponseToTreatGivenDrugDep,->,AngerManagement
119,AngerPT,->,BPD
120,AngerPT,->,Anger
121,HazardousDrinkingPT,->,HazardousDrinkingAfterRelease
122,HazardousDrinkingPT,->,SubstanceUse
123,HazardousDrinkingPT,->,SubstanceMisuseDL
124,AngerManagement,->,AngerManagementGivenRFAT
125,AttitudeDL,->,AngerManagement
126,AttitudeDL,->,ViolentConvictionsRate
127,AggressionDL,->,ViolentThoughts
128,LivingCircumstances,->,DomesticStability
129,SocialProtectiveObs,->,Intelligence
130,SocialProtectiveObs,->,AlcoholTreatmentGivenRFAT
131,SocialProtectiveObs,->,LivingCircumstances
132,SocialProtectiveObs,->,SocialWithdraw
133,ViolentConvictionsRate,->,GangMember
134,ViolentConvRateGivenProt,->,Intelligence
135,ViolentConvRateGivenProt,->,ViolentConvictions
136,ViolentConvRateGivenProt,->,AggressionDL
137,ViolentConvRateGivenProt,->,ViolentConvictionsRate
138,Depression,->,Victimisation
139,Depression,->,DrugTreatmentGivenRFAT
140,Depression,->,DepressionPT
141,Depression,->,MentalIllnessSymptomCount
142,DepressionPT,->,CannabisDuringPrisonSentence
143,Anxiety,->,AnxietyPT
144,AnxietyPT,->,EmploymentOrTraining
145,AnxietyPT,->,FinancialDifficulties
146,AnxietyPT,->,LivingCircumstances
147,ThoughtInsertionPT,->,ThoughtInsertion
148,Hallucinations,->,Education
149,Hallucinations,->,HallucinationsPT
150,HallucinationsPT,->,GangMember
151,HallucinationsPT,->,EcstasyDuringPrisonSentence
152,StrangeExperiencesPT,->,Gender
153,StrangeExperiencesPT,->,StrangeExperiences
154,ParanoidDelusions,->,CocaineBeforePrisonSentence
155,ParanoidDelusionsPT,->,RefuseFailToAttendTherapy
156,ParanoidDelusionsPT,->,Anxiety
