ID,Variable1,Dependency,Variable2
1,PCLRfacet3,->,Impulsivity
2,PCLRfacet3,->,PsychiatricTreatment
3,AbilityToCope,->,EcstasyBeforePrisonSentence
4,Victimisation,->,TimeAtRisk
5,Victimisation,->,ViolentConvictions
6,Victimisation,->,AngerManagement
7,Victimisation,->,ThoughtInsertion
8,ViolentThoughts,->,EmploymentOrTraining
9,ViolentThoughts,->,AggressionDL
10,Impulsivity,->,AbilityToCope
11,Impulsivity,->,AggressionDL
12,BPD,->,MentalIllnessSymptomCount
13,AbuseNeglectAsChild,->,Impulsivity
14,AbuseNeglectAsChild,->,FinancialDifficulties
15,AbuseNeglectAsChild,->,GangMember
16,AbuseNeglectAsChild,->,PsychiatricTreatment
17,PCLRfactor2,->,pclrscore
18,PCLRfactor2,->,AnyDrugDependence
19,PCLRfactor2,->,SubstanceMisuseDL
20,PCLRfactor2,->,Anxiety
21,ASPD,->,PCLRfactor2
22,ASPD,->,PriorViolentConvictions
23,CriminalNetwork,->,NegativeAttitude
24,prioracq,->,LivingCircumstances
25,Age,->,Impulsivity
26,Gender,->,AlcoholTreatment
27,pclrscore,->,Age
28,pclrscore,->,Education
29,pclrscore,->,CocaineDependence
30,pclrscore,->,LivingCircumstances
31,TimeAtRisk,->,Age
32,TimeAtRisk,->,FinancialDifficulties
33,TimeAtRisk,->,AggressionDL
34,TimeAtRisk,->,PsychiatricTreatmentGivenRFAT
35,Education,->,Gender
36,Education,->,AnyDrugDependence
37,Intelligence,->,pclrscore
38,Intelligence,->,GangMember
39,EmploymentOrTraining,->,EcstasyBeforePrisonSentence
40,EmploymentOrTraining,->,CocaineDependence
41,FinancialDifficulties,->,CriminalAttitude
42,FinancialDifficulties,->,DrugTreatmentGivenRFAT
43,FinancialDifficulties,->,HallucinationsPT
44,DomesticStability,->,CannabisBeforePrisonSentence
45,GangMember,->,NegativeAttitude
46,ComplianceWithSupervision,->,PCLRfacet3
47,ComplianceWithSupervision,->,NegativeAttitude
48,ComplianceWithSupervision,->,CriminalAttitude
49,ComplianceWithSupervision,->,RefuseFailToAttendTherapy
50,SymptomsOfMentalIllness,->,AbuseNeglectAsChild
51,SymptomsOfMentalIllness,->,prioracq
52,SymptomsOfMentalIllness,->,CocaineDuringPrisonSentence
53,SymptomsOfMentalIllness,->,CocaineDependence
54,SymptomsOfMentalIllness,->,AlcoholDependence
55,SymptomsOfMentalIllness,->,EcstasyPT
56,SymptomsOfMentalIllness,->,CocainePT
57,SymptomsOfMentalIllness,->,SubstanceMisuseDL
58,SymptomsOfMentalIllness,->,ParanoidDelusions
59,PCLRfactor1,->,CriminalNetwork
60,PCLRfactor1,->,Education
61,PCLRfactor1,->,RefuseFailToAttendTherapy
62,PCLRfactor1,->,StrangeExperiences
63,PCLRfactor1,->,MentalIllnessSymptomCount
64,RefuseFailToAttendTherapy,->,DomesticStability
65,RefuseFailToAttendTherapy,->,GangMember
66,RefuseFailToAttendTherapy,->,PsychiatricTreatment
67,CocaineBeforePrisonSentence,->,CriminalNetwork
68,CocaineBeforePrisonSentence,->,pclrscore
69,CocaineBeforePrisonSentence,->,CriminalFamilyBackground
70,CocaineBeforePrisonSentence,->,CocaineDuringPrisonSentence
71,CannabisDuringPrisonSentence,->,CriminalFamilyBackground
72,CannabisDuringPrisonSentence,->,ComplianceWithSupervision
73,CannabisDuringPrisonSentence,->,CannabisBeforePrisonSentence
74,CannabisDuringPrisonSentence,->,EcstasyDependence
75,CannabisDuringPrisonSentence,->,CannabisDependence
76,CannabisDuringPrisonSentence,->,CannabisPT
77,CannabisDuringPrisonSentence,->,SocialWithdraw
78,CannabisDuringPrisonSentence,->,PsychiatricTreatmentGivenRFAT
