ID,Variable1,Dependency,Variable2
1,PCLRfacet3,->,CannabisBeforePrisonSentence
2,PCLRfacet3,->,CocaineDuringPrisonSentence
3,PCLRfacet3,->,MentalIllnessSymptomCount
4,AbilityToCope,->,Stress
5,AbilityToCope,->,EcstasyDuringPrisonSentence
6,Stress,->,ProblematicLifeEvents
7,Stress,->,HazardousDrinkingAfterRelease
8,Stress,->,PsychiatricTreatment
9,ProblematicLifeEvents,->,Education
10,Victimisation,->,ProblematicLifeEvents
11,Victimisation,->,EcstasyDuringPrisonSentence
12,Victimisation,->,ViolentConvictions
13,ViolentThoughts,->,Victimisation
14,ViolentThoughts,->,TimeAtRisk
15,ViolentThoughts,->,ComplianceWithSupervision
16,ViolentThoughts,->,CannabisBeforePrisonSentence
17,ViolentThoughts,->,AggressionDL
18,Impulsivity,->,PCLRfacet3
19,Impulsivity,->,ASPD
20,Impulsivity,->,CocaineBeforePrisonSentence
21,Impulsivity,->,EcstasyDuringPrisonSentence
22,Impulsivity,->,AggressionDL
23,Impulsivity,->,Hallucinations
24,BPD,->,ResponseToTreatGivenDrugDep
25,AbuseNeglectAsChild,->,ASPD
26,PCLRfactor2,->,PCLRfacet3
27,PCLRfactor2,->,Education
28,PCLRfactor2,->,SymptomsOfMentalIllness
29,PCLRfactor2,->,AggressionDL
30,ASPD,->,PCLRfactor2
31,ASPD,->,ThoughtInsertionPT
32,CriminalNetwork,->,ViolentThoughts
33,CriminalNetwork,->,SymptomsOfMentalIllness
34,Age,->,Intelligence
35,Age,->,DrugTreatment
36,Age,->,ResponseToTreatGivenDrugDep
37,Gender,->,Impulsivity
38,Gender,->,AbuseNeglectAsChild
39,Gender,->,Education
40,Gender,->,EcstasyDependence
41,PriorViolentConvictions,->,AnxietyPT
42,pclrscore,->,PCLRfacet3
43,pclrscore,->,LivingCircumstances
44,TimeAtRisk,->,ViolentConvictions
45,CriminalFamilyBackground,->,AbuseNeglectAsChild
46,CriminalFamilyBackground,->,CriminalNetwork
47,CriminalFamilyBackground,->,DomesticStability
48,CriminalFamilyBackground,->,PCLRfactor1
49,CriminalFamilyBackground,->,DrugTreatment
50,CriminalFamilyBackground,->,StrangeExperiences
51,Education,->,EmploymentOrTraining
52,Intelligence,->,Education
53,Intelligence,->,AngerManagement
54,EmploymentOrTraining,->,FinancialDifficulties
55,EmploymentOrTraining,->,CocaineDuringPrisonSentence
56,FinancialDifficulties,->,Stress
57,FinancialDifficulties,->,CriminalFamilyBackground
58,FinancialDifficulties,->,CannabisBeforePrisonSentence
59,DomesticStability,->,Education
60,DomesticStability,->,GangMember
61,DomesticStability,->,LivingCircumstances
62,GangMember,->,NegativeAttitude
63,GangMember,->,CriminalAttitude
64,GangMember,->,ViolentConvictions
65,ComplianceWithSupervision,->,NegativeAttitude
66,ComplianceWithSupervision,->,CriminalAttitude
67,ComplianceWithSupervision,->,PCLRfactor1
