ID,Variable1,Dependency,Variable2
1,PCLRfacet3,->,BPD
2,PCLRfacet3,->,ViolentConvictions
3,AbilityToCope,->,Stress
4,AbilityToCope,->,DepressionPT
5,ProblematicLifeEvents,->,Stress
6,ProblematicLifeEvents,->,CriminalNetwork
7,ProblematicLifeEvents,->,EcstasyAfterRelease
8,ProblematicLifeEvents,->,CannabisDependence
9,Victimisation,->,ProblematicLifeEvents
10,Victimisation,->,Impulsivity
11,Victimisation,->,PriorViolentConvictions
12,Victimisation,->,LivingCircumstances
13,ViolentThoughts,->,Stress
14,Impulsivity,->,PCLRfacet3
15,Impulsivity,->,CannabisDependence
16,Impulsivity,->,AggressionDL
17,AbuseNeglectAsChild,->,BPD
18,AbuseNeglectAsChild,->,CannabisDependence
19,AbuseNeglectAsChild,->,LivingCircumstances
20,PCLRfactor2,->,ASPD
21,PCLRfactor2,->,FinancialDifficulties
22,PCLRfactor2,->,GangMember
23,PCLRfactor2,->,EcstasyDuringPrisonSentence
24,PCLRfactor2,->,AlcoholDependence
25,PCLRfactor2,->,ViolentConvictions
26,ASPD,->,Impulsivity
27,ASPD,->,Gender
28,CriminalNetwork,->,GangMember
29,prioracq,->,BPD
30,Age,->,ViolentConvictions
31,Age,->,AggressionDL
32,Gender,->,NegativeAttitude
33,PriorViolentConvictions,->,ViolentConvictions
34,pclrscore,->,Impulsivity
35,pclrscore,->,AlcoholDependence
36,pclrscore,->,ViolentConvictions
37,TimeAtRisk,->,ViolentConvictions
38,CriminalFamilyBackground,->,LivingCircumstances
39,Intelligence,->,ViolentThoughts
40,Intelligence,->,CriminalNetwork
41,Intelligence,->,Age
42,Intelligence,->,pclrscore
43,Intelligence,->,CriminalFamilyBackground
44,Intelligence,->,Education
45,Intelligence,->,EcstasyDuringPrisonSentence
46,Intelligence,->,StrangeExperiencesPT
47,Intelligence,->,MentalIllnessSymptomCount
48,EmploymentOrTraining,->,LivingCircumstances
49,FinancialDifficulties,->,Stress
50,DomesticStability,->,DrugTreatment
51,GangMember,->,Stress
52,GangMember,->,Victimisation
53,ComplianceWithSupervision,->,NegativeAttitude
54,ComplianceWithSupervision,->,CriminalAttitude
55,ComplianceWithSupervision,->,EcstasyDependence
56,NegativeAttitude,->,AbilityToCope
57,NegativeAttitude,->,AttitudeDL
58,CriminalAttitude,->,ViolentThoughts
59,CriminalAttitude,->,AngerManagement
60,CriminalAttitude,->,AttitudeDL
61,SymptomsOfMentalIllness,->,CannabisDependence
62,SymptomsOfMentalIllness,->,ViolentConvRateGivenProt
63,SymptomsOfMentalIllness,->,Anxiety
64,SymptomsOfMentalIllness,->,ThoughtInsertion
65,SymptomsOfMentalIllness,->,StrangeExperiences
66,SymptomsOfMentalIllness,->,PsychiatricTreatment
67,PCLRfactor1,->,AbilityToCope
68,PCLRfactor1,->,EcstasyAfterRelease
69,PCLRfactor1,->,EcstasyDependence
70,PCLRfactor1,->,AlcoholDependence
71,PCLRfactor1,->,StrangeExperiences
72,RefuseFailToAttendTherapy,->,NegativeAttitude
73,RefuseFailToAttendTherapy,->,DrugTreatmentGivenRFAT
74,RefuseFailToAttendTherapy,->,PsychiatricTreatmentGivenRFAT
75,HazardousDrinkingAfterRelease,->,AlcoholDependence
76,HazardousDrinkingAfterRelease,->,HazardousDrinkingPT
77,HazardousDrinkingAfterRelease,->,AggressionDL
78,CannabisBeforePrisonSentence,->,CannabisDuringPrisonSentence
79,CannabisBeforePrisonSentence,->,AggressionDL
80,CocaineBeforePrisonSentence,->,FinancialDifficulties
81,CocaineBeforePrisonSentence,->,CocaineAfterRelease
82,CocaineBeforePrisonSentence,->,ViolentConvictionsRate
83,EcstasyBeforePrisonSentence,->,AbilityToCope
84,EcstasyBeforePrisonSentence,->,ViolentConvictions
85,EcstasyDuringPrisonSentence,->,AbuseNeglectAsChild
86,EcstasyDuringPrisonSentence,->,EcstasyAfterRelease
87,EcstasyDuringPrisonSentence,->,AngerManagement
88,CannabisDuringPrisonSentence,->,ASPD
89,CannabisDuringPrisonSentence,->,RefuseFailToAttendTherapy
90,CannabisDuringPrisonSentence,->,CannabisDependence
91,CocaineDuringPrisonSentence,->,FinancialDifficulties
92,CocaineDuringPrisonSentence,->,AttitudeDL
93,CannabisAfterRelease,->,GangMember
94,CannabisAfterRelease,->,CannabisBeforePrisonSentence
95,CannabisAfterRelease,->,CannabisPT
96,CannabisAfterRelease,->,AttitudeDL
97,CocaineAfterRelease,->,CocainePT
98,CocaineAfterRelease,->,ResponsivenessToTreatment
99,CocaineAfterRelease,->,StrangeExperiencesPT
100,EcstasyAfterRelease,->,EcstasyBeforePrisonSentence
101,EcstasyAfterRelease,->,AggressionDL
102,EcstasyDependence,->,CocaineBeforePrisonSentence
103,EcstasyDependence,->,EcstasyDuringPrisonSentence
104,AnyDrugDependence,->,EcstasyDependence
105,AnyDrugDependence,->,CocaineDependence
106,AnyDrugDependence,->,AggressionDL
107,CannabisDependence,->,EmploymentOrTraining
108,CannabisDependence,->,AnyDrugDependence
109,CannabisDependence,->,DrugTreatment
110,CannabisDependence,->,StrangeExperiencesPT
111,CocaineDependence,->,Intelligence
112,AlcoholDependence,->,PsychiatricTreatment
113,DrugTreatment,->,Age
114,DrugTreatment,->,EcstasyAfterRelease
115,DrugTreatment,->,AlcoholTreatmentGivenRFAT
116,DrugTreatment,->,DrugTreatmentGivenRFAT
117,DrugTreatment,->,PsychiatricTreatment
118,AlcoholTreatmentGivenRFAT,->,Stress
119,AlcoholTreatmentGivenRFAT,->,NegativeAttitude
120,AlcoholTreatmentGivenRFAT,->,HazardousDrinkingAfterRelease
121,AlcoholTreatmentGivenRFAT,->,AlcoholTreatment
122,EcstasyPT,->,ASPD
123,EcstasyPT,->,EcstasyAfterRelease
124,CocainePT,->,SubstanceUse
125,SubstanceMisuseDL,->,PriorViolentConvictions
126,SubstanceMisuseDL,->,CriminalFamilyBackground
127,SubstanceMisuseDL,->,ViolentConvictionsRate
128,Violence,->,AbilityToCope
129,Violence,->,AlcoholDependence
130,ViolentConvictions,->,prioracq
131,ViolentConvictions,->,Education
132,ViolentConvictions,->,ComplianceWithSupervision
133,ViolentConvictions,->,Violence
134,ViolentConvictions,->,AttitudeDL
135,ViolentConvictions,->,Hallucinations
136,ResponsivenessToTreatment,->,PCLRfactor1
137,ResponsivenessToTreatment,->,CocaineDuringPrisonSentence
138,ResponsivenessToTreatment,->,ResponseToTreatGivenAlcDep
139,ResponsivenessToTreatment,->,ResponseToTreatGivenDrugDep
140,ResponsivenessToTreatment,->,DepressionPT
141,ResponseToTreatGivenAlcDep,->,BPD
142,ResponseToTreatGivenAlcDep,->,ViolentConvictions
143,ResponseToTreatGivenDrugDep,->,EcstasyPT
144,Anger,->,AngerPT
145,AngerPT,->,ViolentThoughts
146,AngerPT,->,AlcoholDependence
147,AngerManagementGivenRFAT,->,ViolentConvictions
148,AngerManagementGivenRFAT,->,AngerPT
149,AngerManagementGivenRFAT,->,DepressionPT
150,HazardousDrinkingPT,->,CannabisDependence
151,HazardousDrinkingPT,->,SubstanceUse
152,HazardousDrinkingPT,->,SubstanceMisuseDL
153,AngerManagement,->,AngerManagementGivenRFAT
154,AggressionDL,->,NegativeAttitude
155,AggressionDL,->,ViolentConvictionsRate
156,LivingCircumstances,->,DomesticStability
