ID,Variable1,Dependency,Variable2
1,PCLRfacet3,->,PriorViolentConvictions
2,PCLRfacet3,->,EcstasyBeforePrisonSentence
3,AbilityToCope,->,EcstasyDuringPrisonSentence
4,Stress,->,ProblematicLifeEvents
5,Stress,->,AlcoholTreatment
6,Stress,->,ViolentConvictionsRate
7,Stress,->,ParanoidDelusionsPT
8,Victimisation,->,ViolentThoughts
9,Victimisation,->,Age
10,Victimisation,->,pclrscore
11,ViolentThoughts,->,TimeAtRisk
12,ViolentThoughts,->,ComplianceWithSupervision
13,ViolentThoughts,->,CocaineDuringPrisonSentence
14,ViolentThoughts,->,SubstanceMisuseDL
15,Impulsivity,->,PCLRfacet3
16,Impulsivity,->,PCLRfactor2
17,Impulsivity,->,ViolentConvictions
18,Impulsivity,->,AggressionDL
19,BPD,->,Impulsivity
20,BPD,->,TimeAtRisk
21,BPD,->,AlcoholTreatment
22,BPD,->,CocainePT
23,BPD,->,SocialProtectiveObs
24,AbuseNeglectAsChild,->,ProblematicLifeEvents
25,PCLRfactor2,->,AbilityToCope
26,PCLRfactor2,->,ASPD
27,PCLRfactor2,->,SocialProtectiveObs
28,CriminalNetwork,->,ProblematicLifeEvents
29,CriminalNetwork,->,GangMember
30,CriminalNetwork,->,ComplianceWithSupervision
31,CriminalNetwork,->,CocaineDuringPrisonSentence
32,prioracq,->,ViolentConvictions
33,Age,->,ViolentConvictions
34,Gender,->,SymptomsOfMentalIllness
35,Gender,->,EcstasyDuringPrisonSentence
36,Gender,->,ResponseToTreatGivenDrugDep
37,Gender,->,LivingCircumstances
38,PriorViolentConvictions,->,ViolentConvictions
39,PriorViolentConvictions,->,ThoughtInsertionPT
40,pclrscore,->,GangMember
41,pclrscore,->,EcstasyPT
42,pclrscore,->,ViolentConvictions
43,TimeAtRisk,->,Intelligence
44,TimeAtRisk,->,ViolentConvictions
45,CriminalFamilyBackground,->,CriminalNetwork
46,CriminalFamilyBackground,->,EcstasyBeforePrisonSentence
47,CriminalFamilyBackground,->,SubstanceMisuseDL
48,Education,->,Intelligence
49,Education,->,SymptomsOfMentalIllness
50,Education,->,PCLRfactor1
51,Education,->,ThoughtInsertionPT
52,Intelligence,->,AlcoholTreatment
53,EmploymentOrTraining,->,FinancialDifficulties
54,EmploymentOrTraining,->,AlcoholTreatment
55,FinancialDifficulties,->,Stress
56,FinancialDifficulties,->,TimeAtRisk
57,FinancialDifficulties,->,AggressionDL
58,FinancialDifficulties,->,LivingCircumstances
59,DomesticStability,->,SymptomsOfMentalIllness
60,DomesticStability,->,LivingCircumstances
61,ComplianceWithSupervision,->,PCLRfactor2
62,ComplianceWithSupervision,->,NegativeAttitude
63,NegativeAttitude,->,BPD
64,NegativeAttitude,->,SymptomsOfMentalIllness
65,NegativeAttitude,->,EcstasyDuringPrisonSentence
66,NegativeAttitude,->,CocaineDuringPrisonSentence
67,NegativeAttitude,->,ViolentConvictions
68,NegativeAttitude,->,AttitudeDL
69,CriminalAttitude,->,ViolentThoughts
70,CriminalAttitude,->,CriminalFamilyBackground
