ID,Variable1,Dependency,Variable2
1,PCLRfacet3,->,TimeAtRisk
2,AbilityToCope,->,Education
3,AbilityToCope,->,AggressionDL
4,Stress,->,BPD
5,Victimisation,->,ProblematicLifeEvents
6,Victimisation,->,DomesticStability
7,ViolentThoughts,->,ProblematicLifeEvents
8,ViolentThoughts,->,AggressionDL
9,ViolentThoughts,->,LivingCircumstances
10,Impulsivity,->,PCLRfacet3
11,Impulsivity,->,ASPD
12,Impulsivity,->,AggressionDL
13,Impulsivity,->,LivingCircumstances
14,AbuseNeglectAsChild,->,ProblematicLifeEvents
15,AbuseNeglectAsChild,->,BPD
16,AbuseNeglectAsChild,->,CocaineDependence
17,AbuseNeglectAsChild,->,LivingCircumstances
18,PCLRfactor2,->,LivingCircumstances
19,ASPD,->,PCLRfactor2
20,CriminalNetwork,->,Education
21,CriminalNetwork,->,NegativeAttitude
22,CriminalNetwork,->,ViolentConvRateGivenProt
23,prioracq,->,ViolentConvictions
24,Age,->,ViolentConvictions
25,Age,->,LivingCircumstances
26,Gender,->,PCLRfacet3
27,Gender,->,LivingCircumstances
28,PriorViolentConvictions,->,Victimisation
29,PriorViolentConvictions,->,ViolentConvictions
30,pclrscore,->,CocainePT
31,pclrscore,->,ViolentConvictions
32,TimeAtRisk,->,CocainePT
33,CriminalFamilyBackground,->,ProblematicLifeEvents
34,CriminalFamilyBackground,->,CriminalNetwork
35,CriminalFamilyBackground,->,PCLRfactor1
36,CriminalFamilyBackground,->,AggressionDL
37,CriminalFamilyBackground,->,ThoughtInsertion
38,Education,->,CocaineDuringPrisonSentence
39,Intelligence,->,TimeAtRisk
40,Intelligence,->,Education
41,Intelligence,->,CannabisBeforePrisonSentence
42,Intelligence,->,LivingCircumstances
43,EmploymentOrTraining,->,ProblematicLifeEvents
44,EmploymentOrTraining,->,Education
45,EmploymentOrTraining,->,LivingCircumstances
46,FinancialDifficulties,->,Stress
47,FinancialDifficulties,->,LivingCircumstances
48,DomesticStability,->,ViolentConvictions
49,GangMember,->,Gender
50,GangMember,->,NegativeAttitude
51,GangMember,->,CriminalAttitude
52,GangMember,->,PCLRfactor1
53,ComplianceWithSupervision,->,ViolentConvRateGivenProt
54,NegativeAttitude,->,CannabisDependence
55,NegativeAttitude,->,AttitudeDL
56,CriminalAttitude,->,CriminalNetwork
57,CriminalAttitude,->,Education
58,CriminalAttitude,->,AttitudeDL
59,PCLRfactor1,->,PCLRfacet3
60,RefuseFailToAttendTherapy,->,SymptomsOfMentalIllness
61,RefuseFailToAttendTherapy,->,AngerManagementGivenRFAT
62,RefuseFailToAttendTherapy,->,PsychiatricTreatmentGivenRFAT
63,HazardousDrinkingAfterRelease,->,prioracq
64,HazardousDrinkingAfterRelease,->,CriminalFamilyBackground
65,HazardousDrinkingAfterRelease,->,ViolentConvictions
66,CannabisBeforePrisonSentence,->,CannabisDuringPrisonSentence
67,CannabisBeforePrisonSentence,->,CannabisDependence
68,CannabisBeforePrisonSentence,->,CannabisPT
69,CocaineBeforePrisonSentence,->,ProblematicLifeEvents
70,CocaineBeforePrisonSentence,->,CocaineDuringPrisonSentence
71,CocaineBeforePrisonSentence,->,ViolentConvictions
72,EcstasyBeforePrisonSentence,->,AbilityToCope
73,EcstasyBeforePrisonSentence,->,EcstasyAfterRelease
74,EcstasyBeforePrisonSentence,->,ViolentConvRateGivenProt
75,EcstasyDuringPrisonSentence,->,EcstasyBeforePrisonSentence
76,EcstasyDuringPrisonSentence,->,EcstasyDependence
77,CannabisDuringPrisonSentence,->,TimeAtRisk
78,CannabisDuringPrisonSentence,->,AlcoholTreatmentGivenRFAT
79,CocaineAfterRelease,->,ThoughtInsertionPT
80,EcstasyAfterRelease,->,EcstasyPT
81,EcstasyDependence,->,FinancialDifficulties
82,EcstasyDependence,->,NegativeAttitude
83,EcstasyDependence,->,AnyDrugDependence
84,AnyDrugDependence,->,ViolentConvictions
85,CocaineDependence,->,AnyDrugDependence
86,AlcoholDependence,->,PsychiatricTreatment
87,AlcoholTreatmentGivenRFAT,->,Education
88,AlcoholTreatmentGivenRFAT,->,GangMember
89,AlcoholTreatmentGivenRFAT,->,AlcoholTreatment
90,DrugTreatmentGivenRFAT,->,AbuseNeglectAsChild
91,DrugTreatmentGivenRFAT,->,RefuseFailToAttendTherapy
92,DrugTreatmentGivenRFAT,->,DrugTreatment
93,EcstasyPT,->,TimeAtRisk
94,EcstasyPT,->,SymptomsOfMentalIllness
95,EcstasyPT,->,SubstanceUse
96,CannabisPT,->,CannabisAfterRelease
97,CannabisPT,->,SubstanceUse
98,CocainePT,->,CocaineAfterRelease
99,SubstanceUse,->,CocainePT
100,SubstanceUse,->,HazardousDrinkingPT
101,SubstanceUse,->,ViolentConvRateGivenProt
102,Violence,->,PCLRfacet3
103,ViolentConvictions,->,PCLRfactor1
104,ViolentConvictions,->,Violence
105,ResponsivenessToTreatment,->,ResponseToTreatGivenAlcDep
106,ResponsivenessToTreatment,->,ResponseToTreatGivenDrugDep
107,ResponseToTreatGivenAlcDep,->,Impulsivity
108,ResponseToTreatGivenAlcDep,->,SymptomsOfMentalIllness
109,ResponseToTreatGivenDrugDep,->,BPD
110,AngerPT,->,pclrscore
111,AngerPT,->,Anger
112,AngerPT,->,StrangeExperiences
113,AngerManagementGivenRFAT,->,BPD
114,AngerManagementGivenRFAT,->,pclrscore
115,AngerManagementGivenRFAT,->,EmploymentOrTraining
116,AngerManagementGivenRFAT,->,CriminalAttitude
117,HazardousDrinkingPT,->,HazardousDrinkingAfterRelease
118,HazardousDrinkingPT,->,AlcoholDependence
119,HazardousDrinkingPT,->,SubstanceMisuseDL
120,AngerManagement,->,PriorViolentConvictions
121,AngerManagement,->,AngerManagementGivenRFAT
122,AngerManagement,->,LivingCircumstances
123,AttitudeDL,->,ComplianceWithSupervision
124,LivingCircumstances,->,PCLRfactor1
125,SocialProtectiveObs,->,CocainePT
126,SocialProtectiveObs,->,LivingCircumstances
127,SocialProtectiveObs,->,ViolentConvRateGivenProt
128,SocialWithdraw,->,SocialProtectiveObs
129,ViolentConvictionsRate,->,AggressionDL
130,ViolentConvRateGivenProt,->,ViolentConvictions
131,ViolentConvRateGivenProt,->,ViolentConvictionsRate
132,Depression,->,ViolentThoughts
133,DepressionPT,->,CannabisDependence
134,DepressionPT,->,SocialWithdraw
135,DepressionPT,->,Depression
136,Anxiety,->,SymptomsOfMentalIllness
137,AnxietyPT,->,CannabisDependence
138,AnxietyPT,->,Anxiety
139,ThoughtInsertion,->,ViolentConvictions
140,ThoughtInsertion,->,ThoughtInsertionPT
141,HallucinationsPT,->,Education
142,HallucinationsPT,->,Hallucinations
143,StrangeExperiences,->,EcstasyDuringPrisonSentence
144,StrangeExperiences,->,StrangeExperiencesPT
