ID,Variable1,Dependency,Variable2
1,PCLRfacet3,->,CannabisDependence
2,PCLRfacet3,->,ViolentConvictions
3,PCLRfacet3,->,MentalIllnessDL
4,AbilityToCope,->,EmploymentOrTraining
5,AbilityToCope,->,CocaineDuringPrisonSentence
6,ViolentThoughts,->,Victimisation
7,Impulsivity,->,ASPD
8,Impulsivity,->,AggressionDL
9,BPD,->,Impulsivity
10,AbuseNeglectAsChild,->,AlcoholDependence
11,ASPD,->,PCLRfacet3
12,ASPD,->,ProblematicLifeEvents
13,ASPD,->,PCLRfactor2
14,CriminalNetwork,->,AbilityToCope
15,CriminalNetwork,->,ProblematicLifeEvents
16,CriminalNetwork,->,PCLRfactor1
17,CriminalNetwork,->,SocialWithdraw
18,prioracq,->,ViolentConvictions
19,Gender,->,Stress
20,Gender,->,AbuseNeglectAsChild
21,Gender,->,ViolentConvictions
22,PriorViolentConvictions,->,Education
23,PriorViolentConvictions,->,EcstasyAfterRelease
24,PriorViolentConvictions,->,DrugTreatmentGivenRFAT
25,PriorViolentConvictions,->,ViolentConvictions
26,pclrscore,->,ViolentConvictions
27,pclrscore,->,SocialProtectiveObs
28,TimeAtRisk,->,ProblematicLifeEvents
29,TimeAtRisk,->,BPD
30,TimeAtRisk,->,AbuseNeglectAsChild
31,TimeAtRisk,->,CocaineDuringPrisonSentence
32,TimeAtRisk,->,ViolentConvictions
33,TimeAtRisk,->,SocialProtectiveObs
34,TimeAtRisk,->,PsychiatricTreatment
35,CriminalFamilyBackground,->,SymptomsOfMentalIllness
36,Education,->,Intelligence
37,Education,->,EcstasyBeforePrisonSentence
38,Education,->,CocainePT
39,Education,->,ResponseToTreatGivenDrugDep
40,Education,->,Anger
41,Education,->,ViolentConvictionsRate
42,Education,->,ThoughtInsertionPT
43,EmploymentOrTraining,->,Intelligence
44,EmploymentOrTraining,->,SymptomsOfMentalIllness
45,FinancialDifficulties,->,BPD
46,FinancialDifficulties,->,CocaineDuringPrisonSentence
47,FinancialDifficulties,->,AnxietyPT
48,GangMember,->,ProblematicLifeEvents
49,GangMember,->,ViolentConvictions
50,ComplianceWithSupervision,->,CriminalAttitude
51,ComplianceWithSupervision,->,ViolentConvictions
52,CriminalAttitude,->,CriminalFamilyBackground
53,CriminalAttitude,->,AttitudeDL
54,PCLRfactor1,->,EcstasyDependence
55,PCLRfactor1,->,ViolentConvictions
56,PCLRfactor1,->,ResponseToTreatGivenDrugDep
57,RefuseFailToAttendTherapy,->,AngerManagementGivenRFAT
58,RefuseFailToAttendTherapy,->,PsychiatricTreatmentGivenRFAT
59,CannabisBeforePrisonSentence,->,CannabisDependence
60,CocaineBeforePrisonSentence,->,ParanoidDelusions
61,EcstasyBeforePrisonSentence,->,CannabisDependence
62,EcstasyDuringPrisonSentence,->,EcstasyDependence
63,EcstasyDuringPrisonSentence,->,Hallucinations
64,CannabisDuringPrisonSentence,->,Victimisation
65,CannabisDuringPrisonSentence,->,CannabisBeforePrisonSentence
66,CannabisAfterRelease,->,CannabisDuringPrisonSentence
67,CannabisAfterRelease,->,CannabisPT
68,CannabisAfterRelease,->,SubstanceUse
69,CocaineAfterRelease,->,CocaineBeforePrisonSentence
70,EcstasyAfterRelease,->,EcstasyBeforePrisonSentence
71,EcstasyAfterRelease,->,EcstasyDuringPrisonSentence
72,EcstasyAfterRelease,->,EcstasyPT
73,EcstasyAfterRelease,->,AngerManagement
74,EcstasyDependence,->,Impulsivity
75,EcstasyDependence,->,AbuseNeglectAsChild
76,EcstasyDependence,->,FinancialDifficulties
77,EcstasyDependence,->,SymptomsOfMentalIllness
78,CannabisDependence,->,AnyDrugDependence
79,CocaineDependence,->,AnyDrugDependence
80,AlcoholDependence,->,HazardousDrinkingPT
81,DrugTreatment,->,Victimisation
82,AlcoholTreatment,->,AlcoholTreatmentGivenRFAT
83,DrugTreatmentGivenRFAT,->,CocaineAfterRelease
84,DrugTreatmentGivenRFAT,->,DrugTreatment
85,CocainePT,->,CocaineDuringPrisonSentence
86,CocainePT,->,CocaineAfterRelease
87,SubstanceUse,->,SubstanceMisuseDL
88,ViolentConvictions,->,Intelligence
89,ViolentConvictions,->,EcstasyBeforePrisonSentence
90,ViolentConvictions,->,SubstanceUse
91,ViolentConvictions,->,Violence
92,ViolentConvictions,->,LivingCircumstances
93,ResponseToTreatGivenDrugDep,->,Victimisation
94,ResponseToTreatGivenDrugDep,->,BPD
95,ResponseToTreatGivenDrugDep,->,ResponsivenessToTreatment
96,ResponseToTreatGivenDrugDep,->,ResponseToTreatGivenAlcDep
