ID,Variable1,Dependency,Variable2
1,PCLRfacet3,->,BPD
2,PCLRfacet3,->,CriminalFamilyBackground
3,PCLRfacet3,->,AggressionDL
4,PCLRfacet3,->,LivingCircumstances
5,AbilityToCope,->,FinancialDifficulties
6,AbilityToCope,->,SubstanceMisuseDL
7,Stress,->,NegativeAttitude
8,Stress,->,AngerManagementGivenRFAT
9,ProblematicLifeEvents,->,Stress
10,ProblematicLifeEvents,->,HazardousDrinkingAfterRelease
11,ProblematicLifeEvents,->,AngerManagement
12,Victimisation,->,DomesticStability
13,Victimisation,->,SymptomsOfMentalIllness
14,ViolentThoughts,->,SymptomsOfMentalIllness
15,ViolentThoughts,->,AggressionDL
16,ViolentThoughts,->,SocialProtectiveObs
17,Impulsivity,->,PCLRfacet3
18,Impulsivity,->,AlcoholTreatmentGivenRFAT
19,Impulsivity,->,AngerManagementGivenRFAT
20,BPD,->,AngerManagementGivenRFAT
21,AbuseNeglectAsChild,->,ASPD
22,AbuseNeglectAsChild,->,TimeAtRisk
23,AbuseNeglectAsChild,->,SymptomsOfMentalIllness
24,PCLRfactor2,->,ProblematicLifeEvents
25,PCLRfactor2,->,AlcoholDependence
26,PCLRfactor2,->,LivingCircumstances
27,ASPD,->,Impulsivity
28,ASPD,->,PCLRfactor2
29,ASPD,->,GangMember
30,CriminalNetwork,->,CriminalFamilyBackground
31,CriminalNetwork,->,NegativeAttitude
32,CriminalNetwork,->,CriminalAttitude
33,prioracq,->,EcstasyDuringPrisonSentence
34,Age,->,PriorViolentConvictions
35,Age,->,Education
36,Age,->,Violence
37,Gender,->,pclrscore
38,Gender,->,DomesticStability
39,Gender,->,SymptomsOfMentalIllness
40,PriorViolentConvictions,->,Stress
41,PriorViolentConvictions,->,ViolentThoughts
42,PriorViolentConvictions,->,EcstasyDuringPrisonSentence
43,PriorViolentConvictions,->,ThoughtInsertion
44,pclrscore,->,Depression
45,TimeAtRisk,->,LivingCircumstances
46,Education,->,Intelligence
47,Education,->,EmploymentOrTraining
48,Education,->,CannabisDependence
49,Education,->,AngerManagement
50,Intelligence,->,AbilityToCope
51,Intelligence,->,FinancialDifficulties
52,Intelligence,->,Violence
53,Intelligence,->,ResponsivenessToTreatment
54,Intelligence,->,MentalIllnessSymptomCount
55,EmploymentOrTraining,->,ASPD
56,EmploymentOrTraining,->,FinancialDifficulties
57,EmploymentOrTraining,->,DomesticStability
58,EmploymentOrTraining,->,EcstasyDuringPrisonSentence
59,FinancialDifficulties,->,Stress
60,FinancialDifficulties,->,LivingCircumstances
61,DomesticStability,->,CriminalNetwork
62,DomesticStability,->,Hallucinations
63,GangMember,->,Victimisation
64,GangMember,->,CriminalAttitude
65,ComplianceWithSupervision,->,CriminalAttitude
66,ComplianceWithSupervision,->,AlcoholDependence
67,ComplianceWithSupervision,->,LivingCircumstances
68,NegativeAttitude,->,Age
69,NegativeAttitude,->,ComplianceWithSupervision
70,NegativeAttitude,->,PCLRfactor1
71,NegativeAttitude,->,AttitudeDL
72,CriminalAttitude,->,Education
73,SymptomsOfMentalIllness,->,PCLRfactor1
74,SymptomsOfMentalIllness,->,Depression
75,SymptomsOfMentalIllness,->,ThoughtInsertion
76,SymptomsOfMentalIllness,->,Hallucinations
77,PCLRfactor1,->,AlcoholTreatmentGivenRFAT
78,PCLRfactor1,->,LivingCircumstances
79,RefuseFailToAttendTherapy,->,CriminalNetwork
