ID,Variable1,Dependency,Variable2
1,PCLRfacet3,->,PCLRfactor2
2,AbilityToCope,->,Gender
3,AbilityToCope,->,Education
4,Victimisation,->,ViolentThoughts
5,ViolentThoughts,->,EcstasyDependence
6,ViolentThoughts,->,AngerPT
7,Impulsivity,->,PCLRfacet3
8,Impulsivity,->,BPD
9,Impulsivity,->,ASPD
10,Impulsivity,->,AggressionDL
11,AbuseNeglectAsChild,->,BPD
12,AbuseNeglectAsChild,->,Gender
13,AbuseNeglectAsChild,->,EcstasyDuringPrisonSentence
14,AbuseNeglectAsChild,->,EcstasyDependence
15,AbuseNeglectAsChild,->,LivingCircumstances
16,PCLRfactor2,->,PCLRfactor1
17,PCLRfactor2,->,AlcoholTreatment
18,ASPD,->,PCLRfactor2
19,ASPD,->,ViolentConvictions
20,CriminalNetwork,->,CriminalFamilyBackground
21,prioracq,->,ProblematicLifeEvents
22,Age,->,Education
23,Age,->,PCLRfactor1
24,Age,->,ViolentConvictions
25,Gender,->,Stress
26,PriorViolentConvictions,->,ViolentConvictions
27,pclrscore,->,Education
28,TimeAtRisk,->,Education
29,TimeAtRisk,->,ViolentConvictions
30,Education,->,EcstasyBeforePrisonSentence
31,Intelligence,->,EcstasyBeforePrisonSentence
32,Intelligence,->,EcstasyDuringPrisonSentence
33,Intelligence,->,LivingCircumstances
34,EmploymentOrTraining,->,Stress
35,EmploymentOrTraining,->,DomesticStability
36,EmploymentOrTraining,->,StrangeExperiencesPT
37,DomesticStability,->,Education
38,DomesticStability,->,AggressionDL
39,DomesticStability,->,LivingCircumstances
40,GangMember,->,AggressionDL
41,ComplianceWithSupervision,->,NegativeAttitude
42,ComplianceWithSupervision,->,EcstasyDuringPrisonSentence
43,NegativeAttitude,->,Stress
44,NegativeAttitude,->,SymptomsOfMentalIllness
45,NegativeAttitude,->,AttitudeDL
46,NegativeAttitude,->,LivingCircumstances
47,CriminalAttitude,->,AbilityToCope
48,CriminalAttitude,->,ProblematicLifeEvents
49,CriminalAttitude,->,ViolentConvictions
50,SymptomsOfMentalIllness,->,CriminalNetwork
51,RefuseFailToAttendTherapy,->,Gender
52,RefuseFailToAttendTherapy,->,DrugTreatmentGivenRFAT
53,RefuseFailToAttendTherapy,->,AngerManagementGivenRFAT
54,RefuseFailToAttendTherapy,->,PsychiatricTreatment
55,CannabisBeforePrisonSentence,->,CriminalFamilyBackground
