ID,Variable1,Dependency,Variable2
1,PCLRfacet3,->,TimeAtRisk
2,PCLRfacet3,->,EmploymentOrTraining
3,PCLRfacet3,->,ViolentConvictionsRate
4,PCLRfacet3,->,ThoughtInsertion
5,AbilityToCope,->,Stress
6,AbilityToCope,->,Education
7,AbilityToCope,->,AlcoholTreatmentGivenRFAT
8,Stress,->,Depression
9,Victimisation,->,ProblematicLifeEvents
10,ViolentThoughts,->,Stress
11,ViolentThoughts,->,HallucinationsPT
12,Impulsivity,->,PCLRfacet3
13,Impulsivity,->,ASPD
14,Impulsivity,->,AggressionDL
15,Impulsivity,->,StrangeExperiencesPT
16,BPD,->,pclrscore
17,BPD,->,AlcoholTreatment
18,AbuseNeglectAsChild,->,pclrscore
19,ASPD,->,PCLRfactor2
20,prioracq,->,AbuseNeglectAsChild
21,prioracq,->,Education
22,prioracq,->,ViolentConvictions
23,Age,->,Education
24,Age,->,DrugTreatmentGivenRFAT
25,Age,->,LivingCircumstances
26,Gender,->,AbuseNeglectAsChild
27,PriorViolentConvictions,->,AbuseNeglectAsChild
28,PriorViolentConvictions,->,PCLRfactor2
29,PriorViolentConvictions,->,Education
30,PriorViolentConvictions,->,ViolentConvictions
31,TimeAtRisk,->,GangMember
32,TimeAtRisk,->,EcstasyDuringPrisonSentence
33,TimeAtRisk,->,ViolentConvictions
34,CriminalFamilyBackground,->,CriminalNetwork
35,CriminalFamilyBackground,->,Education
36,CriminalFamilyBackground,->,EcstasyDuringPrisonSentence
37,Education,->,pclrscore
38,Education,->,Intelligence
39,Intelligence,->,CriminalAttitude
40,Intelligence,->,ViolentConvictions
41,Intelligence,->,PsychiatricTreatment
42,EmploymentOrTraining,->,AlcoholTreatmentGivenRFAT
43,GangMember,->,ViolentThoughts
44,GangMember,->,NegativeAttitude
45,GangMember,->,EcstasyBeforePrisonSentence
46,NegativeAttitude,->,Stress
47,NegativeAttitude,->,pclrscore
48,NegativeAttitude,->,ComplianceWithSupervision
49,CriminalAttitude,->,ViolentThoughts
50,CriminalAttitude,->,PCLRfactor2
51,CriminalAttitude,->,DepressionPT
52,SymptomsOfMentalIllness,->,BPD
53,SymptomsOfMentalIllness,->,CriminalAttitude
54,SymptomsOfMentalIllness,->,ViolentConvictions
55,SymptomsOfMentalIllness,->,Anxiety
56,SymptomsOfMentalIllness,->,HallucinationsPT
57,PCLRfactor1,->,Education
58,PCLRfactor1,->,EcstasyBeforePrisonSentence
59,RefuseFailToAttendTherapy,->,AbilityToCope
60,RefuseFailToAttendTherapy,->,DrugTreatmentGivenRFAT
61,RefuseFailToAttendTherapy,->,AngerManagementGivenRFAT
62,RefuseFailToAttendTherapy,->,ViolentConvRateGivenProt
63,CannabisBeforePrisonSentence,->,PCLRfactor2
64,EcstasyBeforePrisonSentence,->,PCLRfactor2
