ID,Variable1,Dependency,Variable2
1,PCLRfacet3,->,TimeAtRisk
2,PCLRfacet3,->,Intelligence
3,PCLRfacet3,->,SocialProtectiveObs
4,PCLRfacet3,->,Anxiety
5,AbilityToCope,->,SymptomsOfMentalIllness
6,Stress,->,AbilityToCope
7,ViolentThoughts,->,SymptomsOfMentalIllness
8,ViolentThoughts,->,AlcoholTreatment
9,Impulsivity,->,PCLRfacet3
10,Impulsivity,->,BPD
11,Impulsivity,->,ASPD
12,Impulsivity,->,SymptomsOfMentalIllness
13,Impulsivity,->,AggressionDL
14,BPD,->,PCLRfactor1
15,AbuseNeglectAsChild,->,AbilityToCope
16,AbuseNeglectAsChild,->,BPD
17,PCLRfactor2,->,ASPD
18,PCLRfactor2,->,TimeAtRisk
19,ASPD,->,AlcoholTreatment
20,CriminalNetwork,->,AbilityToCope
21,CriminalNetwork,->,ViolentThoughts
22,CriminalNetwork,->,CriminalAttitude
23,prioracq,->,Victimisation
24,prioracq,->,ViolentConvictions
25,prioracq,->,SocialProtectiveObs
26,Age,->,Intelligence
27,Gender,->,AbilityToCope
28,Gender,->,Intelligence
29,PriorViolentConvictions,->,Intelligence
30,pclrscore,->,EcstasyDuringPrisonSentence
31,pclrscore,->,ViolentConvictionsRate
32,TimeAtRisk,->,PCLRfactor1
33,TimeAtRisk,->,ViolentConvictions
34,TimeAtRisk,->,MentalIllnessSymptomCount
35,CriminalFamilyBackground,->,Intelligence
36,CriminalFamilyBackground,->,MentalIllnessDL
37,Education,->,Stress
38,Education,->,ASPD
39,Education,->,Intelligence
40,Education,->,EmploymentOrTraining
41,Education,->,PCLRfactor1
42,EmploymentOrTraining,->,FinancialDifficulties
43,EmploymentOrTraining,->,AlcoholTreatment
44,FinancialDifficulties,->,Stress
45,GangMember,->,TimeAtRisk
46,GangMember,->,CriminalAttitude
47,GangMember,->,EcstasyDependence
48,GangMember,->,StrangeExperiences
49,ComplianceWithSupervision,->,ASPD
50,ComplianceWithSupervision,->,CriminalFamilyBackground
51,NegativeAttitude,->,ComplianceWithSupervision
52,NegativeAttitude,->,SymptomsOfMentalIllness
53,NegativeAttitude,->,AlcoholTreatmentGivenRFAT
54,NegativeAttitude,->,AttitudeDL
55,NegativeAttitude,->,LivingCircumstances
56,CriminalAttitude,->,FinancialDifficulties
57,CriminalAttitude,->,AlcoholTreatment
58,CriminalAttitude,->,AttitudeDL
59,RefuseFailToAttendTherapy,->,AlcoholTreatmentGivenRFAT
60,RefuseFailToAttendTherapy,->,DrugTreatmentGivenRFAT
61,RefuseFailToAttendTherapy,->,PsychiatricTreatmentGivenRFAT
62,HazardousDrinkingAfterRelease,->,AlcoholDependence
63,CannabisBeforePrisonSentence,->,CannabisAfterRelease
64,CocaineBeforePrisonSentence,->,Intelligence
65,CocaineBeforePrisonSentence,->,CriminalAttitude
66,CocaineBeforePrisonSentence,->,CocaineDuringPrisonSentence
67,EcstasyBeforePrisonSentence,->,PCLRfactor1
68,EcstasyDuringPrisonSentence,->,AbuseNeglectAsChild
69,EcstasyDuringPrisonSentence,->,FinancialDifficulties
70,EcstasyDuringPrisonSentence,->,EcstasyAfterRelease
71,EcstasyDuringPrisonSentence,->,EcstasyDependence
72,CannabisDuringPrisonSentence,->,CannabisBeforePrisonSentence
73,CannabisDuringPrisonSentence,->,MentalIllnessSymptomCount
74,CocaineDuringPrisonSentence,->,Victimisation
75,CocaineDuringPrisonSentence,->,SymptomsOfMentalIllness
76,CannabisAfterRelease,->,CannabisPT
77,CocaineAfterRelease,->,CocaineBeforePrisonSentence
78,EcstasyAfterRelease,->,EcstasyBeforePrisonSentence
79,EcstasyAfterRelease,->,EcstasyPT
80,AnyDrugDependence,->,EcstasyDependence
81,AnyDrugDependence,->,CannabisDependence
82,AnyDrugDependence,->,CocaineDependence
83,AnyDrugDependence,->,HazardousDrinkingPT
84,CannabisDependence,->,ProblematicLifeEvents
85,CannabisDependence,->,Age
86,CannabisDependence,->,AlcoholTreatmentGivenRFAT
87,CocaineDependence,->,TimeAtRisk
88,CocaineDependence,->,SymptomsOfMentalIllness
89,AlcoholDependence,->,AlcoholTreatment
90,DrugTreatment,->,TimeAtRisk
91,DrugTreatment,->,Intelligence
92,DrugTreatment,->,DrugTreatmentGivenRFAT
93,AlcoholTreatmentGivenRFAT,->,AlcoholTreatment
94,AlcoholTreatmentGivenRFAT,->,HazardousDrinkingPT
95,DrugTreatmentGivenRFAT,->,SymptomsOfMentalIllness
96,EcstasyPT,->,BPD
97,CannabisPT,->,SubstanceUse
98,CocainePT,->,CocaineAfterRelease
99,SubstanceUse,->,Victimisation
100,SubstanceUse,->,CocainePT
101,SubstanceUse,->,SubstanceMisuseDL
102,SubstanceMisuseDL,->,AbilityToCope
103,SubstanceMisuseDL,->,ViolentConvictionsRate
104,Violence,->,PriorViolentConvictions
105,ViolentConvictions,->,Education
106,ViolentConvictions,->,Violence
107,ViolentConvictions,->,LivingCircumstances
108,ResponsivenessToTreatment,->,PCLRfactor1
109,ResponsivenessToTreatment,->,ResponseToTreatGivenAlcDep
110,ResponsivenessToTreatment,->,ResponseToTreatGivenDrugDep
111,ResponsivenessToTreatment,->,LivingCircumstances
112,ResponsivenessToTreatment,->,DepressionPT
113,ResponseToTreatGivenAlcDep,->,ViolentConvictionsRate
114,Anger,->,Stress
115,Anger,->,BPD
116,Anger,->,ASPD
117,Anger,->,EcstasyDependence
118,Anger,->,AngerPT
119,AngerManagementGivenRFAT,->,RefuseFailToAttendTherapy
120,AngerManagementGivenRFAT,->,CannabisDuringPrisonSentence
121,AngerManagementGivenRFAT,->,ResponsivenessToTreatment
122,AngerManagementGivenRFAT,->,AngerPT
123,AngerManagementGivenRFAT,->,AngerManagement
124,HazardousDrinkingPT,->,CriminalAttitude
125,HazardousDrinkingPT,->,HazardousDrinkingAfterRelease
126,HazardousDrinkingPT,->,SubstanceUse
127,AggressionDL,->,ViolentConvictionsRate
128,LivingCircumstances,->,Impulsivity
129,LivingCircumstances,->,Age
130,LivingCircumstances,->,FinancialDifficulties
131,LivingCircumstances,->,GangMember
132,SocialProtectiveObs,->,CriminalNetwork
133,SocialProtectiveObs,->,EcstasyDuringPrisonSentence
134,SocialProtectiveObs,->,SocialWithdraw
135,SocialWithdraw,->,DomesticStability
136,SocialWithdraw,->,Hallucinations
137,ViolentConvRateGivenProt,->,ViolentConvictions
138,ViolentConvRateGivenProt,->,SocialProtectiveObs
139,ViolentConvRateGivenProt,->,ViolentConvictionsRate
140,DepressionPT,->,AlcoholTreatmentGivenRFAT
141,DepressionPT,->,Depression
142,DepressionPT,->,MentalIllnessSymptomCount
143,Anxiety,->,SymptomsOfMentalIllness
144,Anxiety,->,EcstasyDuringPrisonSentence
145,Anxiety,->,HazardousDrinkingPT
146,Anxiety,->,AnxietyPT
147,AnxietyPT,->,FinancialDifficulties
148,ThoughtInsertion,->,Age
149,ThoughtInsertionPT,->,GangMember
150,ThoughtInsertionPT,->,EcstasyDuringPrisonSentence
151,ThoughtInsertionPT,->,ThoughtInsertion
152,Hallucinations,->,HallucinationsPT
153,HallucinationsPT,->,SymptomsOfMentalIllness
154,StrangeExperiences,->,StrangeExperiencesPT
155,StrangeExperiencesPT,->,Stress
156,StrangeExperiencesPT,->,SymptomsOfMentalIllness
157,StrangeExperiencesPT,->,MentalIllnessSymptomCount
158,ParanoidDelusionsPT,->,ParanoidDelusions
159,ParanoidDelusionsPT,->,MentalIllnessDL
160,PsychiatricTreatment,->,EcstasyDependence
161,PsychiatricTreatmentGivenRFAT,->,Impulsivity
162,PsychiatricTreatmentGivenRFAT,->,PsychiatricTreatment
163,MentalIllnessSymptomCount,->,BPD
164,MentalIllnessSymptomCount,->,Intelligence
165,MentalIllnessSymptomCount,->,AnxietyPT
166,MentalIllnessSymptomCount,->,ThoughtInsertionPT
167,MentalIllnessSymptomCount,->,ParanoidDelusionsPT
168,MentalIllnessDL,->,SymptomsOfMentalIllness
