ID,Variable1,Dependency,Variable2
1,PCLRfacet3,->,Impulsivity
2,Stress,->,PCLRfactor1
3,Stress,->,StrangeExperiences
4,ProblematicLifeEvents,->,AbuseNeglectAsChild
5,ProblematicLifeEvents,->,CriminalFamilyBackground
6,Victimisation,->,BPD
7,Victimisation,->,ASPD
8,Victimisation,->,Education
9,ViolentThoughts,->,DomesticStability
10,ViolentThoughts,->,ViolentConvictions
11,Impulsivity,->,ASPD
12,Impulsivity,->,EcstasyDependence
13,Impulsivity,->,ViolentConvictions
14,Impulsivity,->,AggressionDL
15,BPD,->,GangMember
16,BPD,->,PCLRfactor1
17,AbuseNeglectAsChild,->,Impulsivity
18,AbuseNeglectAsChild,->,BPD
19,AbuseNeglectAsChild,->,SymptomsOfMentalIllness
20,PCLRfactor2,->,ASPD
21,PCLRfactor2,->,CriminalFamilyBackground
22,PCLRfactor2,->,DomesticStability
23,PCLRfactor2,->,ViolentConvictions
24,ASPD,->,AttitudeDL
25,CriminalNetwork,->,Impulsivity
26,CriminalNetwork,->,SymptomsOfMentalIllness
27,Age,->,ViolentConvictions
28,PriorViolentConvictions,->,ViolentConvictions
29,pclrscore,->,PCLRfacet3
30,pclrscore,->,NegativeAttitude
31,pclrscore,->,CannabisDependence
32,TimeAtRisk,->,ViolentConvictions
33,CriminalFamilyBackground,->,CriminalNetwork
34,CriminalFamilyBackground,->,AttitudeDL
35,Education,->,prioracq
36,Education,->,Intelligence
37,Education,->,ViolentConvictions
38,Intelligence,->,PCLRfacet3
39,Intelligence,->,SymptomsOfMentalIllness
40,Intelligence,->,PCLRfactor1
41,EmploymentOrTraining,->,Education
42,EmploymentOrTraining,->,SymptomsOfMentalIllness
43,FinancialDifficulties,->,EcstasyDuringPrisonSentence
44,FinancialDifficulties,->,ViolentConvictions
45,GangMember,->,Impulsivity
46,NegativeAttitude,->,Age
47,NegativeAttitude,->,GangMember
48,NegativeAttitude,->,CriminalAttitude
49,NegativeAttitude,->,AttitudeDL
50,SymptomsOfMentalIllness,->,GangMember
51,SymptomsOfMentalIllness,->,CannabisDependence
52,RefuseFailToAttendTherapy,->,DrugTreatmentGivenRFAT
53,RefuseFailToAttendTherapy,->,AngerManagementGivenRFAT
54,RefuseFailToAttendTherapy,->,PsychiatricTreatment
55,RefuseFailToAttendTherapy,->,PsychiatricTreatmentGivenRFAT
56,CannabisBeforePrisonSentence,->,AbilityToCope
57,CannabisBeforePrisonSentence,->,CannabisAfterRelease
58,CannabisBeforePrisonSentence,->,CannabisDependence
59,CannabisBeforePrisonSentence,->,SubstanceMisuseDL
60,CocaineBeforePrisonSentence,->,DomesticStability
61,CocaineBeforePrisonSentence,->,EcstasyDuringPrisonSentence
62,EcstasyBeforePrisonSentence,->,PCLRfactor1
63,EcstasyDuringPrisonSentence,->,Age
64,CannabisDuringPrisonSentence,->,CannabisBeforePrisonSentence
65,CocaineDuringPrisonSentence,->,prioracq
66,CocaineDuringPrisonSentence,->,TimeAtRisk
67,CocaineDuringPrisonSentence,->,EmploymentOrTraining
68,CocaineDuringPrisonSentence,->,GangMember
69,CocaineDuringPrisonSentence,->,ComplianceWithSupervision
70,CocaineDuringPrisonSentence,->,CannabisDependence
71,CannabisAfterRelease,->,PCLRfactor1
72,CannabisAfterRelease,->,CannabisPT
73,CocaineAfterRelease,->,CocaineBeforePrisonSentence
74,EcstasyAfterRelease,->,EcstasyBeforePrisonSentence
75,EcstasyAfterRelease,->,EcstasyPT
76,EcstasyDependence,->,EcstasyDuringPrisonSentence
77,EcstasyDependence,->,AnyDrugDependence
78,EcstasyDependence,->,AngerManagement
79,AnyDrugDependence,->,DomesticStability
80,CannabisDependence,->,AnyDrugDependence
81,CocaineDependence,->,FinancialDifficulties
82,CocaineDependence,->,NegativeAttitude
83,CocaineDependence,->,AnyDrugDependence
84,CocaineDependence,->,HallucinationsPT
85,AlcoholDependence,->,Education
86,AlcoholDependence,->,CocaineDependence
87,DrugTreatment,->,AbuseNeglectAsChild
88,DrugTreatment,->,PCLRfactor1
89,DrugTreatment,->,DrugTreatmentGivenRFAT
90,AlcoholTreatment,->,ASPD
91,AlcoholTreatment,->,ComplianceWithSupervision
92,AlcoholTreatment,->,AlcoholTreatmentGivenRFAT
93,AlcoholTreatmentGivenRFAT,->,AbuseNeglectAsChild
94,AlcoholTreatmentGivenRFAT,->,CriminalFamilyBackground
95,AlcoholTreatmentGivenRFAT,->,NegativeAttitude
96,AlcoholTreatmentGivenRFAT,->,EcstasyDuringPrisonSentence
97,DrugTreatmentGivenRFAT,->,EcstasyDuringPrisonSentence
98,DrugTreatmentGivenRFAT,->,CannabisDependence
99,DrugTreatmentGivenRFAT,->,EcstasyPT
100,EcstasyPT,->,ProblematicLifeEvents
101,EcstasyPT,->,SubstanceUse
102,CannabisPT,->,SubstanceUse
103,CocainePT,->,Stress
104,CocainePT,->,SymptomsOfMentalIllness
105,CocainePT,->,CocaineAfterRelease
106,SubstanceUse,->,AlcoholDependence
107,SubstanceUse,->,CocainePT
108,SubstanceUse,->,ViolentConvictions
109,SubstanceUse,->,HazardousDrinkingPT
110,SubstanceMisuseDL,->,Impulsivity
111,SubstanceMisuseDL,->,PriorViolentConvictions
112,SubstanceMisuseDL,->,RefuseFailToAttendTherapy
113,ViolentConvictions,->,Violence
114,ResponsivenessToTreatment,->,ParanoidDelusionsPT
115,ResponseToTreatGivenAlcDep,->,ResponsivenessToTreatment
116,ResponseToTreatGivenAlcDep,->,ResponseToTreatGivenDrugDep
117,ResponseToTreatGivenDrugDep,->,PCLRfactor1
118,Anger,->,ViolentThoughts
119,Anger,->,Education
120,Anger,->,AngerPT
121,AngerPT,->,AbuseNeglectAsChild
122,AngerPT,->,TimeAtRisk
123,AngerPT,->,AttitudeDL
124,AngerManagementGivenRFAT,->,PCLRfactor1
125,HazardousDrinkingPT,->,HazardousDrinkingAfterRelease
126,AngerManagement,->,AngerManagementGivenRFAT
127,AttitudeDL,->,CriminalAttitude
128,AggressionDL,->,ViolentThoughts
129,LivingCircumstances,->,Intelligence
130,LivingCircumstances,->,EcstasyDependence
131,LivingCircumstances,->,AlcoholTreatment
132,SocialProtectiveObs,->,Age
133,SocialProtectiveObs,->,LivingCircumstances
134,SocialWithdraw,->,DomesticStability
135,SocialWithdraw,->,SocialProtectiveObs
136,SocialWithdraw,->,DepressionPT
137,ViolentConvictionsRate,->,ViolentConvRateGivenProt
138,ViolentConvRateGivenProt,->,ViolentConvictions
139,ViolentConvRateGivenProt,->,ParanoidDelusionsPT
140,Depression,->,SymptomsOfMentalIllness
141,DepressionPT,->,AbuseNeglectAsChild
142,DepressionPT,->,Depression
143,Anxiety,->,ViolentConvictions
144,AnxietyPT,->,ASPD
145,AnxietyPT,->,Anxiety
146,ThoughtInsertion,->,ThoughtInsertionPT
147,ThoughtInsertionPT,->,DomesticStability
148,ThoughtInsertionPT,->,ParanoidDelusionsPT
149,Hallucinations,->,SymptomsOfMentalIllness
150,Hallucinations,->,EcstasyDependence
151,HallucinationsPT,->,TimeAtRisk
152,HallucinationsPT,->,Education
153,HallucinationsPT,->,Hallucinations
154,HallucinationsPT,->,MentalIllnessSymptomCount
155,StrangeExperiences,->,StrangeExperiencesPT
156,ParanoidDelusions,->,SymptomsOfMentalIllness
157,ParanoidDelusionsPT,->,CannabisDependence
158,PsychiatricTreatment,->,Depression
159,PsychiatricTreatmentGivenRFAT,->,SymptomsOfMentalIllness
160,PsychiatricTreatmentGivenRFAT,->,EcstasyAfterRelease
161,PsychiatricTreatmentGivenRFAT,->,ThoughtInsertionPT
162,PsychiatricTreatmentGivenRFAT,->,StrangeExperiencesPT
163,PsychiatricTreatmentGivenRFAT,->,PsychiatricTreatment
164,PsychiatricTreatmentGivenRFAT,->,MentalIllnessSymptomCount
165,MentalIllnessSymptomCount,->,Gender
166,MentalIllnessSymptomCount,->,AnxietyPT
