ID,Variable1,Dependency,Variable2
1,PCLRfacet3,->,Impulsivity
2,PCLRfacet3,->,prioracq
3,PCLRfacet3,->,AngerPT
4,PCLRfacet3,->,AngerManagementGivenRFAT
5,PCLRfacet3,->,LivingCircumstances
6,AbilityToCope,->,Stress
7,AbilityToCope,->,LivingCircumstances
8,AbilityToCope,->,Anxiety
9,Stress,->,TimeAtRisk
10,Stress,->,FinancialDifficulties
11,Stress,->,NegativeAttitude
12,Stress,->,PsychiatricTreatment
13,ProblematicLifeEvents,->,Age
14,Victimisation,->,ViolentThoughts
15,Victimisation,->,Gender
16,Victimisation,->,Education
17,Impulsivity,->,ASPD
18,Impulsivity,->,DomesticStability
19,Impulsivity,->,ViolentConvictions
20,Impulsivity,->,AggressionDL
21,Impulsivity,->,Hallucinations
22,Impulsivity,->,PsychiatricTreatment
23,BPD,->,Victimisation
24,AbuseNeglectAsChild,->,BPD
25,AbuseNeglectAsChild,->,Age
26,AbuseNeglectAsChild,->,DepressionPT
27,PCLRfactor2,->,Education
28,PCLRfactor2,->,ViolentConvictions
29,PCLRfactor2,->,AttitudeDL
30,ASPD,->,PCLRfactor2
31,CriminalNetwork,->,CriminalAttitude
32,prioracq,->,MentalIllnessSymptomCount
33,PriorViolentConvictions,->,Age
34,PriorViolentConvictions,->,ViolentConvictions
35,pclrscore,->,CriminalFamilyBackground
36,pclrscore,->,CannabisDependence
37,pclrscore,->,AlcoholTreatmentGivenRFAT
38,pclrscore,->,LivingCircumstances
39,TimeAtRisk,->,Age
40,TimeAtRisk,->,CriminalFamilyBackground
41,CriminalFamilyBackground,->,ViolentThoughts
42,CriminalFamilyBackground,->,CriminalNetwork
43,Education,->,Intelligence
44,Education,->,FinancialDifficulties
45,Education,->,EcstasyBeforePrisonSentence
46,Intelligence,->,DepressionPT
47,FinancialDifficulties,->,Gender
48,FinancialDifficulties,->,CriminalAttitude
49,GangMember,->,CriminalNetwork
50,GangMember,->,Gender
51,GangMember,->,AlcoholTreatmentGivenRFAT
52,GangMember,->,ViolentConvictions
53,GangMember,->,StrangeExperiencesPT
54,ComplianceWithSupervision,->,FinancialDifficulties
55,NegativeAttitude,->,Age
56,NegativeAttitude,->,Intelligence
57,NegativeAttitude,->,ComplianceWithSupervision
58,NegativeAttitude,->,CocaineDuringPrisonSentence
59,NegativeAttitude,->,SubstanceMisuseDL
60,NegativeAttitude,->,AttitudeDL
61,SymptomsOfMentalIllness,->,Education
62,SymptomsOfMentalIllness,->,AngerManagementGivenRFAT
63,SymptomsOfMentalIllness,->,DepressionPT
64,SymptomsOfMentalIllness,->,Anxiety
65,PCLRfactor1,->,TimeAtRisk
66,PCLRfactor1,->,Education
67,PCLRfactor1,->,RefuseFailToAttendTherapy
68,PCLRfactor1,->,CocaineDuringPrisonSentence
69,PCLRfactor1,->,ResponseToTreatGivenDrugDep
70,PCLRfactor1,->,LivingCircumstances
71,RefuseFailToAttendTherapy,->,CriminalNetwork
72,RefuseFailToAttendTherapy,->,Gender
73,RefuseFailToAttendTherapy,->,AlcoholTreatmentGivenRFAT
74,RefuseFailToAttendTherapy,->,DrugTreatmentGivenRFAT
75,RefuseFailToAttendTherapy,->,PsychiatricTreatmentGivenRFAT
76,CannabisBeforePrisonSentence,->,CannabisDuringPrisonSentence
77,CannabisBeforePrisonSentence,->,CannabisPT
78,CocaineBeforePrisonSentence,->,DomesticStability
79,CocaineBeforePrisonSentence,->,CriminalAttitude
80,CocaineBeforePrisonSentence,->,CocaineDuringPrisonSentence
81,CocaineBeforePrisonSentence,->,AlcoholTreatmentGivenRFAT
82,CocaineBeforePrisonSentence,->,CocainePT
83,CocaineBeforePrisonSentence,->,PsychiatricTreatment
84,EcstasyDuringPrisonSentence,->,ViolentThoughts
85,EcstasyDuringPrisonSentence,->,EmploymentOrTraining
86,EcstasyDuringPrisonSentence,->,PCLRfactor1
87,EcstasyDuringPrisonSentence,->,EcstasyAfterRelease
88,CannabisDuringPrisonSentence,->,CannabisDependence
89,EcstasyAfterRelease,->,DomesticStability
90,EcstasyAfterRelease,->,EcstasyPT
91,EcstasyDependence,->,AbuseNeglectAsChild
92,EcstasyDependence,->,PriorViolentConvictions
93,EcstasyDependence,->,TimeAtRisk
94,EcstasyDependence,->,EmploymentOrTraining
95,EcstasyDependence,->,FinancialDifficulties
96,EcstasyDependence,->,GangMember
97,EcstasyDependence,->,NegativeAttitude
98,AnyDrugDependence,->,ViolentConvictions
99,CannabisDependence,->,CriminalNetwork
100,CannabisDependence,->,AnyDrugDependence
101,CocaineDependence,->,CocaineDuringPrisonSentence
102,CocaineDependence,->,AnyDrugDependence
103,DrugTreatment,->,DrugTreatmentGivenRFAT
104,DrugTreatment,->,ViolentConvictions
105,AlcoholTreatmentGivenRFAT,->,ProblematicLifeEvents
106,AlcoholTreatmentGivenRFAT,->,AlcoholTreatment
107,AlcoholTreatmentGivenRFAT,->,AngerManagementGivenRFAT
108,EcstasyPT,->,CriminalAttitude
109,EcstasyPT,->,EcstasyBeforePrisonSentence
110,CannabisPT,->,PCLRfacet3
111,CannabisPT,->,CriminalFamilyBackground
112,CannabisPT,->,CannabisAfterRelease
113,CocainePT,->,PCLRfacet3
114,CocainePT,->,CocaineAfterRelease
115,CocainePT,->,SubstanceUse
116,CocainePT,->,AttitudeDL
117,SubstanceUse,->,prioracq
118,SubstanceUse,->,SymptomsOfMentalIllness
119,SubstanceUse,->,SubstanceMisuseDL
120,SubstanceUse,->,AngerPT
121,SubstanceUse,->,HazardousDrinkingPT
122,SubstanceMisuseDL,->,ViolentThoughts
123,Violence,->,EmploymentOrTraining
124,ViolentConvictions,->,Violence
125,ResponseToTreatGivenAlcDep,->,Age
