ID,Variable1,Dependency,Variable2
1,PCLRfacet3,->,Stress
2,PCLRfacet3,->,Impulsivity
3,PCLRfacet3,->,CannabisBeforePrisonSentence
4,PCLRfacet3,->,SocialProtectiveObs
5,PCLRfacet3,->,PsychiatricTreatmentGivenRFAT
6,AbilityToCope,->,Stress
7,AbilityToCope,->,ProblematicLifeEvents
8,AbilityToCope,->,EcstasyDependence
9,ProblematicLifeEvents,->,BPD
10,Victimisation,->,ViolentThoughts
11,Victimisation,->,EcstasyDuringPrisonSentence
12,ViolentThoughts,->,BPD
13,ViolentThoughts,->,TimeAtRisk
14,ViolentThoughts,->,AggressionDL
15,Impulsivity,->,BPD
16,AbuseNeglectAsChild,->,BPD
17,AbuseNeglectAsChild,->,EmploymentOrTraining
18,AbuseNeglectAsChild,->,SocialProtectiveObs
19,PCLRfactor2,->,ASPD
20,PCLRfactor2,->,EcstasyDuringPrisonSentence
21,PCLRfactor2,->,ViolentConvictions
22,CriminalNetwork,->,ViolentConvictions
23,Age,->,DomesticStability
24,Age,->,DrugTreatment
25,PriorViolentConvictions,->,Victimisation
26,PriorViolentConvictions,->,CannabisBeforePrisonSentence
27,PriorViolentConvictions,->,ViolentConvictions
28,pclrscore,->,ProblematicLifeEvents
29,pclrscore,->,ViolentConvictions
30,TimeAtRisk,->,LivingCircumstances
31,CriminalFamilyBackground,->,CriminalNetwork
32,CriminalFamilyBackground,->,Education
33,Education,->,ProblematicLifeEvents
34,Education,->,ViolentThoughts
35,Education,->,Impulsivity
36,Intelligence,->,AbilityToCope
37,Intelligence,->,Education
38,Intelligence,->,LivingCircumstances
39,EmploymentOrTraining,->,BPD
40,EmploymentOrTraining,->,CocaineDuringPrisonSentence
41,FinancialDifficulties,->,AbilityToCope
42,FinancialDifficulties,->,AlcoholTreatmentGivenRFAT
43,FinancialDifficulties,->,LivingCircumstances
44,DomesticStability,->,Education
45,DomesticStability,->,SocialProtectiveObs
46,GangMember,->,AbuseNeglectAsChild
47,GangMember,->,LivingCircumstances
48,ComplianceWithSupervision,->,ProblematicLifeEvents
49,ComplianceWithSupervision,->,NegativeAttitude
50,ComplianceWithSupervision,->,CannabisBeforePrisonSentence
51,ComplianceWithSupervision,->,CocaineDuringPrisonSentence
52,NegativeAttitude,->,AttitudeDL
53,CriminalAttitude,->,MentalIllnessSymptomCount
54,SymptomsOfMentalIllness,->,CocaineBeforePrisonSentence
55,SymptomsOfMentalIllness,->,AlcoholDependence
56,SymptomsOfMentalIllness,->,ThoughtInsertion
57,SymptomsOfMentalIllness,->,HallucinationsPT
58,PCLRfactor1,->,TimeAtRisk
59,PCLRfactor1,->,AlcoholTreatmentGivenRFAT
60,RefuseFailToAttendTherapy,->,PriorViolentConvictions
61,RefuseFailToAttendTherapy,->,CocaineDependence
62,RefuseFailToAttendTherapy,->,AlcoholTreatmentGivenRFAT
63,RefuseFailToAttendTherapy,->,DrugTreatmentGivenRFAT
64,HazardousDrinkingAfterRelease,->,HazardousDrinkingPT
65,CannabisBeforePrisonSentence,->,CannabisAfterRelease
66,CannabisBeforePrisonSentence,->,CocaineDependence
67,CocaineBeforePrisonSentence,->,TimeAtRisk
68,CocaineBeforePrisonSentence,->,CocaineAfterRelease
69,EcstasyBeforePrisonSentence,->,EcstasyDuringPrisonSentence
70,EcstasyBeforePrisonSentence,->,LivingCircumstances
71,EcstasyDuringPrisonSentence,->,EcstasyDependence
72,CannabisDuringPrisonSentence,->,Education
73,CannabisDuringPrisonSentence,->,EmploymentOrTraining
74,CannabisDuringPrisonSentence,->,CannabisBeforePrisonSentence
75,CannabisDuringPrisonSentence,->,CannabisDependence
76,CannabisAfterRelease,->,FinancialDifficulties
77,CannabisAfterRelease,->,GangMember
78,CannabisAfterRelease,->,CannabisPT
79,CocaineAfterRelease,->,CocainePT
80,EcstasyAfterRelease,->,Victimisation
81,EcstasyAfterRelease,->,EcstasyBeforePrisonSentence
82,EcstasyDependence,->,AnyDrugDependence
83,EcstasyDependence,->,SocialProtectiveObs
84,CannabisDependence,->,Impulsivity
85,CannabisDependence,->,AnyDrugDependence
86,CocaineDependence,->,AnyDrugDependence
87,AlcoholDependence,->,Victimisation
88,AlcoholDependence,->,ResponseToTreatGivenAlcDep
89,DrugTreatment,->,EcstasyDuringPrisonSentence
90,DrugTreatment,->,AlcoholTreatmentGivenRFAT
91,DrugTreatment,->,DrugTreatmentGivenRFAT
92,AlcoholTreatment,->,AlcoholTreatmentGivenRFAT
93,DrugTreatmentGivenRFAT,->,AlcoholTreatment
94,EcstasyPT,->,PCLRfacet3
95,EcstasyPT,->,EcstasyAfterRelease
96,EcstasyPT,->,SubstanceUse
97,CocainePT,->,SubstanceUse
98,SubstanceMisuseDL,->,Gender
99,SubstanceMisuseDL,->,EcstasyDependence
100,SubstanceMisuseDL,->,LivingCircumstances
