ID,Variable1,Dependency,Variable2
1,PCLRfacet3,->,PCLRfactor1
2,AbilityToCope,->,Stress
3,ProblematicLifeEvents,->,BPD
4,ViolentThoughts,->,pclrscore
5,Impulsivity,->,PCLRfacet3
6,Impulsivity,->,BPD
7,Impulsivity,->,NegativeAttitude
8,Impulsivity,->,EcstasyDuringPrisonSentence
9,Impulsivity,->,AggressionDL
10,BPD,->,HallucinationsPT
11,PCLRfactor2,->,EcstasyDuringPrisonSentence
12,PCLRfactor2,->,LivingCircumstances
13,ASPD,->,Impulsivity
14,ASPD,->,PCLRfactor2
15,ASPD,->,FinancialDifficulties
16,ASPD,->,CannabisDependence
17,Age,->,ViolentConvictions
18,Gender,->,AbuseNeglectAsChild
19,PriorViolentConvictions,->,AbuseNeglectAsChild
20,PriorViolentConvictions,->,EcstasyDependence
21,PriorViolentConvictions,->,ViolentConvictions
22,pclrscore,->,ViolentConvictions
23,TimeAtRisk,->,PCLRfactor1
24,TimeAtRisk,->,RefuseFailToAttendTherapy
25,TimeAtRisk,->,EcstasyDuringPrisonSentence
26,TimeAtRisk,->,ViolentConvictions
27,CriminalFamilyBackground,->,FinancialDifficulties
28,Education,->,Victimisation
29,Education,->,ASPD
30,Education,->,CriminalNetwork
31,Education,->,Age
32,Education,->,Intelligence
33,Education,->,EmploymentOrTraining
34,Education,->,PCLRfactor1
35,Intelligence,->,AbilityToCope
36,Intelligence,->,SocialProtectiveObs
37,EmploymentOrTraining,->,ProblematicLifeEvents
38,FinancialDifficulties,->,SymptomsOfMentalIllness
39,DomesticStability,->,LivingCircumstances
40,GangMember,->,Victimisation
41,GangMember,->,SymptomsOfMentalIllness
42,GangMember,->,AlcoholTreatment
43,ComplianceWithSupervision,->,ViolentConvictions
44,NegativeAttitude,->,ProblematicLifeEvents
45,NegativeAttitude,->,ViolentConvictions
46,NegativeAttitude,->,AttitudeDL
47,SymptomsOfMentalIllness,->,LivingCircumstances
48,RefuseFailToAttendTherapy,->,AbuseNeglectAsChild
49,RefuseFailToAttendTherapy,->,CannabisDependence
50,RefuseFailToAttendTherapy,->,DrugTreatmentGivenRFAT
51,RefuseFailToAttendTherapy,->,AngerManagementGivenRFAT
52,RefuseFailToAttendTherapy,->,PsychiatricTreatmentGivenRFAT
53,CannabisBeforePrisonSentence,->,CannabisDuringPrisonSentence
54,CocaineBeforePrisonSentence,->,CocaineDuringPrisonSentence
55,CocaineBeforePrisonSentence,->,ViolentConvictions
56,EcstasyDuringPrisonSentence,->,EcstasyDependence
57,CannabisDuringPrisonSentence,->,CannabisDependence
58,CocaineDuringPrisonSentence,->,EcstasyAfterRelease
59,CocaineDuringPrisonSentence,->,CocaineDependence
60,CocaineAfterRelease,->,CocaineBeforePrisonSentence
61,EcstasyAfterRelease,->,Victimisation
62,EcstasyAfterRelease,->,BPD
63,EcstasyAfterRelease,->,EcstasyBeforePrisonSentence
64,EcstasyAfterRelease,->,EcstasyPT
65,EcstasyDependence,->,AnyDrugDependence
66,AnyDrugDependence,->,SubstanceMisuseDL
67,CannabisDependence,->,AnyDrugDependence
68,CocaineDependence,->,NegativeAttitude
69,CocaineDependence,->,CriminalAttitude
70,CocaineDependence,->,AnyDrugDependence
71,AlcoholDependence,->,AbuseNeglectAsChild
72,DrugTreatment,->,DrugTreatmentGivenRFAT
73,AlcoholTreatment,->,PCLRfacet3
74,AlcoholTreatment,->,AlcoholTreatmentGivenRFAT
75,AlcoholTreatmentGivenRFAT,->,Stress
76,AlcoholTreatmentGivenRFAT,->,ComplianceWithSupervision
77,DrugTreatmentGivenRFAT,->,EcstasyPT
78,EcstasyPT,->,SubstanceUse
79,EcstasyPT,->,SocialProtectiveObs
80,CannabisPT,->,CannabisBeforePrisonSentence
81,CannabisPT,->,CannabisAfterRelease
82,CocainePT,->,AbilityToCope
83,CocainePT,->,CocaineAfterRelease
84,CocainePT,->,CannabisDependence
85,CocainePT,->,SubstanceUse
86,SubstanceUse,->,PCLRfactor1
87,SubstanceUse,->,ViolentConvictions
88,SubstanceUse,->,HazardousDrinkingPT
89,Violence,->,prioracq
90,ViolentConvictions,->,Violence
91,ResponsivenessToTreatment,->,PCLRfactor1
92,ResponsivenessToTreatment,->,ResponseToTreatGivenAlcDep
93,ResponsivenessToTreatment,->,HallucinationsPT
94,ResponseToTreatGivenDrugDep,->,EcstasyDependence
95,ResponseToTreatGivenDrugDep,->,ResponsivenessToTreatment
96,ResponseToTreatGivenDrugDep,->,SocialProtectiveObs
97,Anger,->,AngerPT
98,AngerPT,->,ViolentThoughts
99,AngerPT,->,TimeAtRisk
100,AngerPT,->,EcstasyDependence
101,AngerPT,->,CannabisPT
102,AngerManagementGivenRFAT,->,EcstasyDuringPrisonSentence
103,HazardousDrinkingPT,->,HazardousDrinkingAfterRelease
104,HazardousDrinkingPT,->,AlcoholDependence
105,HazardousDrinkingPT,->,SubstanceMisuseDL
106,AngerManagement,->,ProblematicLifeEvents
107,AngerManagement,->,CannabisPT
108,AngerManagement,->,AngerManagementGivenRFAT
109,AttitudeDL,->,CriminalAttitude
110,AttitudeDL,->,Anger
111,AggressionDL,->,ViolentConvRateGivenProt
112,LivingCircumstances,->,AbilityToCope
113,LivingCircumstances,->,Education
114,LivingCircumstances,->,ViolentConvictions
115,LivingCircumstances,->,SocialProtectiveObs
116,SocialProtectiveObs,->,PCLRfacet3
117,SocialProtectiveObs,->,SocialWithdraw
118,SocialProtectiveObs,->,DepressionPT
119,ViolentConvRateGivenProt,->,CriminalFamilyBackground
120,ViolentConvRateGivenProt,->,ViolentConvictionsRate
121,DepressionPT,->,Depression
122,DepressionPT,->,MentalIllnessSymptomCount
123,Anxiety,->,SymptomsOfMentalIllness
124,Anxiety,->,AnxietyPT
125,AnxietyPT,->,BPD
126,AnxietyPT,->,StrangeExperiencesPT
127,AnxietyPT,->,MentalIllnessSymptomCount
128,ThoughtInsertionPT,->,Education
129,ThoughtInsertionPT,->,ThoughtInsertion
130,Hallucinations,->,MentalIllnessSymptomCount
131,HallucinationsPT,->,Age
132,HallucinationsPT,->,Gender
133,HallucinationsPT,->,Hallucinations
134,StrangeExperiencesPT,->,AbilityToCope
135,StrangeExperiencesPT,->,ViolentConvictions
136,StrangeExperiencesPT,->,StrangeExperiences
137,ParanoidDelusionsPT,->,AbuseNeglectAsChild
138,ParanoidDelusionsPT,->,CannabisDependence
139,ParanoidDelusionsPT,->,ViolentConvictions
140,ParanoidDelusionsPT,->,ParanoidDelusions
141,ParanoidDelusionsPT,->,MentalIllnessDL
142,PsychiatricTreatment,->,ProblematicLifeEvents
143,PsychiatricTreatment,->,PsychiatricTreatmentGivenRFAT
144,PsychiatricTreatmentGivenRFAT,->,Stress
145,PsychiatricTreatmentGivenRFAT,->,AnxietyPT
146,MentalIllnessSymptomCount,->,CannabisPT
147,MentalIllnessSymptomCount,->,ParanoidDelusionsPT
