ID,Variable1,Dependency,Variable2
1,PCLRfacet3,->,PriorViolentConvictions
2,PCLRfacet3,->,MentalIllnessSymptomCount
3,AbilityToCope,->,PCLRfacet3
4,AbilityToCope,->,AbuseNeglectAsChild
5,AbilityToCope,->,EcstasyDuringPrisonSentence
6,ProblematicLifeEvents,->,Intelligence
7,ProblematicLifeEvents,->,HazardousDrinkingAfterRelease
8,Victimisation,->,PCLRfacet3
9,Victimisation,->,PCLRfactor1
10,Victimisation,->,ResponseToTreatGivenDrugDep
11,Victimisation,->,AttitudeDL
12,Impulsivity,->,PCLRfacet3
13,Impulsivity,->,ASPD
14,Impulsivity,->,pclrscore
15,PCLRfactor2,->,ASPD
16,PCLRfactor2,->,EcstasyDependence
17,PCLRfactor2,->,AlcoholTreatmentGivenRFAT
18,PCLRfactor2,->,ViolentConvictions
19,ASPD,->,Stress
20,CriminalNetwork,->,LivingCircumstances
21,CriminalNetwork,->,PsychiatricTreatment
22,CriminalNetwork,->,PsychiatricTreatmentGivenRFAT
23,Age,->,PCLRfactor1
24,Age,->,AnyDrugDependence
25,Age,->,ViolentConvictions
26,Gender,->,PCLRfactor1
27,Gender,->,DrugTreatment
28,PriorViolentConvictions,->,ViolentConvictions
29,pclrscore,->,SymptomsOfMentalIllness
30,pclrscore,->,CocaineDuringPrisonSentence
31,pclrscore,->,ViolentConvictions
32,TimeAtRisk,->,ViolentThoughts
33,TimeAtRisk,->,CriminalNetwork
34,TimeAtRisk,->,ViolentConvictions
35,CriminalFamilyBackground,->,Stress
36,CriminalFamilyBackground,->,AbuseNeglectAsChild
37,CriminalFamilyBackground,->,TimeAtRisk
38,Education,->,BPD
39,Education,->,AbuseNeglectAsChild
40,Education,->,ViolentConvictions
41,Education,->,AngerManagement
42,Education,->,ThoughtInsertion
43,Intelligence,->,Education
44,Intelligence,->,ResponsivenessToTreatment
45,Intelligence,->,Anger
46,Intelligence,->,LivingCircumstances
47,FinancialDifficulties,->,Stress
48,FinancialDifficulties,->,AngerManagement
49,GangMember,->,Victimisation
50,GangMember,->,AbuseNeglectAsChild
51,ComplianceWithSupervision,->,PCLRfactor1
52,ComplianceWithSupervision,->,AttitudeDL
53,NegativeAttitude,->,Gender
54,NegativeAttitude,->,HazardousDrinkingAfterRelease
55,NegativeAttitude,->,ViolentConvictions
56,NegativeAttitude,->,AttitudeDL
57,CriminalAttitude,->,Stress
58,CriminalAttitude,->,prioracq
59,CriminalAttitude,->,AttitudeDL
60,SymptomsOfMentalIllness,->,Intelligence
61,SymptomsOfMentalIllness,->,PCLRfactor1
62,RefuseFailToAttendTherapy,->,AnyDrugDependence
63,RefuseFailToAttendTherapy,->,DrugTreatmentGivenRFAT
64,RefuseFailToAttendTherapy,->,ViolentConvictions
65,HazardousDrinkingAfterRelease,->,SymptomsOfMentalIllness
66,CocaineBeforePrisonSentence,->,CocaineAfterRelease
67,CocaineBeforePrisonSentence,->,AggressionDL
68,EcstasyBeforePrisonSentence,->,pclrscore
69,EcstasyBeforePrisonSentence,->,AlcoholTreatmentGivenRFAT
70,EcstasyBeforePrisonSentence,->,AttitudeDL
71,EcstasyDuringPrisonSentence,->,CocaineBeforePrisonSentence
72,EcstasyDuringPrisonSentence,->,CannabisDependence
73,EcstasyDuringPrisonSentence,->,EcstasyPT
74,CannabisDuringPrisonSentence,->,ComplianceWithSupervision
75,CannabisDuringPrisonSentence,->,CocaineBeforePrisonSentence
76,CannabisDuringPrisonSentence,->,EcstasyDependence
77,CocaineDuringPrisonSentence,->,CriminalNetwork
78,CocaineDuringPrisonSentence,->,CocaineAfterRelease
79,CannabisAfterRelease,->,ASPD
80,CannabisAfterRelease,->,CannabisBeforePrisonSentence
81,CocaineAfterRelease,->,CocainePT
82,EcstasyAfterRelease,->,EmploymentOrTraining
83,EcstasyDependence,->,BPD
84,EcstasyDependence,->,prioracq
85,EcstasyDependence,->,DomesticStability
86,EcstasyDependence,->,AnyDrugDependence
87,EcstasyDependence,->,PsychiatricTreatmentGivenRFAT
88,CannabisDependence,->,AnyDrugDependence
89,CannabisDependence,->,CannabisPT
90,CannabisDependence,->,ResponseToTreatGivenDrugDep
91,CocaineDependence,->,PCLRfacet3
92,CocaineDependence,->,AnyDrugDependence
93,CocaineDependence,->,AngerManagement
94,CocaineDependence,->,StrangeExperiencesPT
95,AlcoholDependence,->,ViolentConvictions
96,AlcoholDependence,->,AttitudeDL
97,DrugTreatment,->,CriminalFamilyBackground
98,DrugTreatment,->,CocaineBeforePrisonSentence
99,DrugTreatment,->,DrugTreatmentGivenRFAT
100,DrugTreatment,->,AttitudeDL
101,AlcoholTreatmentGivenRFAT,->,DomesticStability
102,AlcoholTreatmentGivenRFAT,->,AlcoholTreatment
103,DrugTreatmentGivenRFAT,->,FinancialDifficulties
104,DrugTreatmentGivenRFAT,->,CocaineAfterRelease
105,EcstasyPT,->,Stress
106,EcstasyPT,->,ViolentThoughts
107,EcstasyPT,->,PCLRfactor1
108,EcstasyPT,->,EcstasyAfterRelease
109,CannabisPT,->,CannabisAfterRelease
110,CannabisPT,->,SubstanceUse
111,SubstanceUse,->,SubstanceMisuseDL
112,SubstanceUse,->,HazardousDrinkingPT
113,SubstanceUse,->,LivingCircumstances
114,ViolentConvictions,->,Violence
115,ResponsivenessToTreatment,->,PCLRfactor1
116,ResponsivenessToTreatment,->,ResponseToTreatGivenAlcDep
117,ResponseToTreatGivenDrugDep,->,AbilityToCope
118,Anger,->,Stress
119,Anger,->,CocaineAfterRelease
120,Anger,->,AngerPT
121,AngerPT,->,ViolentThoughts
122,AngerManagementGivenRFAT,->,AngerManagement
123,HazardousDrinkingPT,->,CocaineDuringPrisonSentence
124,HazardousDrinkingPT,->,AlcoholDependence
125,AttitudeDL,->,EcstasyDependence
126,AttitudeDL,->,AngerManagement
127,AggressionDL,->,ViolentThoughts
128,AggressionDL,->,Impulsivity
129,AggressionDL,->,CriminalNetwork
130,AggressionDL,->,ViolentConvictionsRate
131,LivingCircumstances,->,DomesticStability
132,LivingCircumstances,->,CannabisDependence
133,LivingCircumstances,->,ViolentConvictions
134,SocialProtectiveObs,->,PCLRfacet3
135,SocialProtectiveObs,->,SymptomsOfMentalIllness
136,SocialProtectiveObs,->,CocaineAfterRelease
137,SocialProtectiveObs,->,AnyDrugDependence
138,SocialProtectiveObs,->,AngerManagement
139,SocialProtectiveObs,->,LivingCircumstances
140,SocialProtectiveObs,->,SocialWithdraw
141,SocialWithdraw,->,CriminalNetwork
142,SocialWithdraw,->,DomesticStability
143,SocialWithdraw,->,DepressionPT
