ID,Variable1,Dependency,Variable2
1,PCLRfacet3,->,Age
2,PCLRfacet3,->,Education
3,PCLRfacet3,->,CocaineDependence
4,PCLRfacet3,->,SocialProtectiveObs
5,PCLRfacet3,->,MentalIllnessSymptomCount
6,AbilityToCope,->,AggressionDL
7,Stress,->,AttitudeDL
8,ProblematicLifeEvents,->,EcstasyBeforePrisonSentence
9,Victimisation,->,EmploymentOrTraining
10,Victimisation,->,AggressionDL
11,ViolentThoughts,->,Education
12,ViolentThoughts,->,Anger
13,Impulsivity,->,PCLRfacet3
14,Impulsivity,->,BPD
15,Impulsivity,->,ASPD
16,Impulsivity,->,AggressionDL
17,BPD,->,CocaineDependence
18,BPD,->,ViolentConvictions
19,AbuseNeglectAsChild,->,MentalIllnessDL
20,PCLRfactor2,->,ASPD
21,prioracq,->,ViolentConvictions
22,Age,->,pclrscore
23,Age,->,Intelligence
24,Age,->,PCLRfactor1
25,Age,->,EcstasyDuringPrisonSentence
26,Age,->,SubstanceUse
27,Age,->,ViolentConvictions
28,PriorViolentConvictions,->,ProblematicLifeEvents
29,PriorViolentConvictions,->,PCLRfactor2
30,PriorViolentConvictions,->,EmploymentOrTraining
31,pclrscore,->,SubstanceMisuseDL
32,CriminalFamilyBackground,->,ProblematicLifeEvents
33,CriminalFamilyBackground,->,AbuseNeglectAsChild
34,CriminalFamilyBackground,->,SymptomsOfMentalIllness
35,CriminalFamilyBackground,->,PCLRfactor1
36,CriminalFamilyBackground,->,HazardousDrinkingPT
37,Education,->,AbilityToCope
38,Education,->,PCLRfactor2
39,Education,->,prioracq
40,Education,->,pclrscore
41,Education,->,EmploymentOrTraining
42,Education,->,SymptomsOfMentalIllness
43,Education,->,CocaineBeforePrisonSentence
44,Education,->,EcstasyDependence
45,Intelligence,->,PriorViolentConvictions
46,Intelligence,->,Education
47,Intelligence,->,NegativeAttitude
48,Intelligence,->,AlcoholTreatmentGivenRFAT
49,Intelligence,->,MentalIllnessSymptomCount
50,EmploymentOrTraining,->,DomesticStability
51,EmploymentOrTraining,->,SocialWithdraw
