ID,Variable1,Dependency,Variable2
1,PCLRfacet3,->,CocaineDuringPrisonSentence
2,PCLRfacet3,->,EcstasyDependence
3,PCLRfacet3,->,ViolentConvictions
4,PCLRfacet3,->,SocialProtectiveObs
5,AbilityToCope,->,Stress
6,Stress,->,CannabisPT
7,Stress,->,ParanoidDelusionsPT
8,ProblematicLifeEvents,->,Stress
9,ProblematicLifeEvents,->,CocaineDuringPrisonSentence
10,ProblematicLifeEvents,->,Violence
11,Victimisation,->,ProblematicLifeEvents
12,Victimisation,->,ViolentThoughts
13,ViolentThoughts,->,AbilityToCope
14,ViolentThoughts,->,TimeAtRisk
15,ViolentThoughts,->,CannabisPT
16,ViolentThoughts,->,AggressionDL
17,Impulsivity,->,PCLRfacet3
18,Impulsivity,->,ProblematicLifeEvents
19,Impulsivity,->,Education
20,Impulsivity,->,DrugTreatment
21,Impulsivity,->,AggressionDL
22,BPD,->,Impulsivity
23,BPD,->,SocialProtectiveObs
24,AbuseNeglectAsChild,->,AbilityToCope
25,AbuseNeglectAsChild,->,BPD
26,AbuseNeglectAsChild,->,EcstasyDuringPrisonSentence
27,AbuseNeglectAsChild,->,PsychiatricTreatment
28,PCLRfactor2,->,SocialProtectiveObs
29,ASPD,->,AbilityToCope
30,ASPD,->,Impulsivity
31,ASPD,->,PCLRfactor2
32,CriminalNetwork,->,CriminalAttitude
33,prioracq,->,HazardousDrinkingPT
34,prioracq,->,ParanoidDelusionsPT
35,Age,->,ViolentConvictions
36,Gender,->,CriminalNetwork
37,Gender,->,FinancialDifficulties
38,Gender,->,RefuseFailToAttendTherapy
39,Gender,->,CocaineDuringPrisonSentence
40,Gender,->,AggressionDL
41,PriorViolentConvictions,->,SocialProtectiveObs
42,pclrscore,->,EcstasyDependence
43,pclrscore,->,CannabisDependence
44,pclrscore,->,ViolentConvictions
45,pclrscore,->,PsychiatricTreatment
46,TimeAtRisk,->,EcstasyPT
47,TimeAtRisk,->,ViolentConvictions
48,CriminalFamilyBackground,->,CriminalNetwork
49,CriminalFamilyBackground,->,ParanoidDelusionsPT
50,Education,->,PCLRfactor2
51,Education,->,Age
52,Education,->,TimeAtRisk
53,Education,->,CriminalFamilyBackground
54,Education,->,Intelligence
55,Education,->,EmploymentOrTraining
56,Education,->,RefuseFailToAttendTherapy
57,Education,->,CannabisPT
58,Intelligence,->,AbilityToCope
59,Intelligence,->,GangMember
60,Intelligence,->,SocialProtectiveObs
61,EmploymentOrTraining,->,CriminalNetwork
62,EmploymentOrTraining,->,DomesticStability
63,EmploymentOrTraining,->,CocaineDuringPrisonSentence
64,FinancialDifficulties,->,Stress
65,FinancialDifficulties,->,Impulsivity
66,GangMember,->,CriminalAttitude
67,GangMember,->,CocaineBeforePrisonSentence
68,GangMember,->,CocaineDependence
69,ComplianceWithSupervision,->,NegativeAttitude
70,ComplianceWithSupervision,->,CriminalAttitude
71,ComplianceWithSupervision,->,EcstasyDependence
72,ComplianceWithSupervision,->,CannabisDependence
73,NegativeAttitude,->,CriminalAttitude
74,NegativeAttitude,->,AttitudeDL
75,CriminalAttitude,->,AttitudeDL
76,SymptomsOfMentalIllness,->,pclrscore
77,SymptomsOfMentalIllness,->,GangMember
78,SymptomsOfMentalIllness,->,Anxiety
79,SymptomsOfMentalIllness,->,ThoughtInsertion
80,SymptomsOfMentalIllness,->,Hallucinations
81,PCLRfactor1,->,RefuseFailToAttendTherapy
82,PCLRfactor1,->,CannabisPT
83,PCLRfactor1,->,SocialProtectiveObs
84,RefuseFailToAttendTherapy,->,DrugTreatmentGivenRFAT
85,RefuseFailToAttendTherapy,->,AngerManagementGivenRFAT
86,RefuseFailToAttendTherapy,->,PsychiatricTreatment
87,RefuseFailToAttendTherapy,->,PsychiatricTreatmentGivenRFAT
88,HazardousDrinkingAfterRelease,->,EcstasyDuringPrisonSentence
89,HazardousDrinkingAfterRelease,->,CocaineDuringPrisonSentence
90,HazardousDrinkingAfterRelease,->,HazardousDrinkingPT
91,HazardousDrinkingAfterRelease,->,Hallucinations
92,CannabisBeforePrisonSentence,->,PCLRfactor2
93,CocaineBeforePrisonSentence,->,CocaineDuringPrisonSentence
94,CocaineBeforePrisonSentence,->,CannabisDependence
95,CocaineBeforePrisonSentence,->,ViolentConvictions
96,EcstasyBeforePrisonSentence,->,ASPD
97,EcstasyBeforePrisonSentence,->,EcstasyDuringPrisonSentence
98,EcstasyBeforePrisonSentence,->,CannabisDependence
99,EcstasyBeforePrisonSentence,->,AggressionDL
100,EcstasyBeforePrisonSentence,->,PsychiatricTreatment
101,EcstasyDuringPrisonSentence,->,EcstasyDependence
102,CannabisDuringPrisonSentence,->,CannabisBeforePrisonSentence
103,CannabisDuringPrisonSentence,->,Hallucinations
104,CannabisDuringPrisonSentence,->,StrangeExperiences
105,CocaineDuringPrisonSentence,->,CocaineAfterRelease
106,CocaineAfterRelease,->,CocainePT
107,AnyDrugDependence,->,Age
