ID,Variable1,Dependency,Variable2
1,AbilityToCope,->,ProblematicLifeEvents
2,ProblematicLifeEvents,->,DrugTreatmentGivenRFAT
3,ProblematicLifeEvents,->,SocialProtectiveObs
4,Victimisation,->,FinancialDifficulties
5,Victimisation,->,CriminalAttitude
6,Victimisation,->,ParanoidDelusionsPT
7,Impulsivity,->,PCLRfacet3
8,Impulsivity,->,AbilityToCope
9,BPD,->,Impulsivity
10,BPD,->,NegativeAttitude
11,BPD,->,CannabisBeforePrisonSentence
12,AbuseNeglectAsChild,->,CocaineBeforePrisonSentence
13,PCLRfactor2,->,PCLRfacet3
14,PCLRfactor2,->,ProblematicLifeEvents
15,PCLRfactor2,->,GangMember
16,PCLRfactor2,->,CannabisDuringPrisonSentence
17,PCLRfactor2,->,MentalIllnessSymptomCount
18,ASPD,->,Impulsivity
19,ASPD,->,PCLRfactor2
20,CriminalNetwork,->,SocialProtectiveObs
21,prioracq,->,ViolentThoughts
22,PriorViolentConvictions,->,SymptomsOfMentalIllness
23,pclrscore,->,TimeAtRisk
24,pclrscore,->,CocainePT
25,CriminalFamilyBackground,->,AbilityToCope
26,CriminalFamilyBackground,->,SocialProtectiveObs
27,CriminalFamilyBackground,->,AnxietyPT
28,Education,->,AbilityToCope
29,Education,->,Intelligence
30,Education,->,EcstasyDuringPrisonSentence
31,Education,->,AngerManagementGivenRFAT
32,Intelligence,->,AbilityToCope
33,Intelligence,->,LivingCircumstances
34,EmploymentOrTraining,->,ASPD
35,EmploymentOrTraining,->,DomesticStability
36,EmploymentOrTraining,->,StrangeExperiencesPT
37,FinancialDifficulties,->,Stress
38,FinancialDifficulties,->,Intelligence
39,FinancialDifficulties,->,AnxietyPT
40,DomesticStability,->,TimeAtRisk
41,DomesticStability,->,AlcoholTreatment
42,GangMember,->,Victimisation
43,GangMember,->,StrangeExperiencesPT
44,ComplianceWithSupervision,->,CriminalNetwork
45,ComplianceWithSupervision,->,EcstasyDuringPrisonSentence
46,NegativeAttitude,->,AttitudeDL
47,CriminalAttitude,->,CriminalNetwork
48,CriminalAttitude,->,DrugTreatmentGivenRFAT
49,CriminalAttitude,->,ThoughtInsertion
50,SymptomsOfMentalIllness,->,CocaineBeforePrisonSentence
51,SymptomsOfMentalIllness,->,MentalIllnessSymptomCount
52,PCLRfactor1,->,AbuseNeglectAsChild
53,PCLRfactor1,->,Intelligence
54,RefuseFailToAttendTherapy,->,PCLRfacet3
55,CannabisBeforePrisonSentence,->,CannabisDuringPrisonSentence
56,CannabisBeforePrisonSentence,->,CannabisPT
57,CocaineBeforePrisonSentence,->,Gender
58,CocaineBeforePrisonSentence,->,CocaineDuringPrisonSentence
59,EcstasyBeforePrisonSentence,->,ProblematicLifeEvents
60,EcstasyBeforePrisonSentence,->,AbuseNeglectAsChild
61,EcstasyBeforePrisonSentence,->,EcstasyAfterRelease
62,CocaineAfterRelease,->,Impulsivity
63,CocaineAfterRelease,->,CocainePT
64,EcstasyAfterRelease,->,Gender
65,EcstasyAfterRelease,->,EcstasyPT
66,AnyDrugDependence,->,RefuseFailToAttendTherapy
67,AnyDrugDependence,->,EcstasyDependence
68,AnyDrugDependence,->,AngerManagementGivenRFAT
69,CannabisDependence,->,Intelligence
70,CannabisDependence,->,AnyDrugDependence
71,CocaineDependence,->,AnyDrugDependence
72,AlcoholDependence,->,CannabisDuringPrisonSentence
73,DrugTreatment,->,ProblematicLifeEvents
74,AlcoholTreatment,->,AlcoholTreatmentGivenRFAT
75,AlcoholTreatmentGivenRFAT,->,Impulsivity
76,AlcoholTreatmentGivenRFAT,->,prioracq
77,AlcoholTreatmentGivenRFAT,->,Gender
78,AlcoholTreatmentGivenRFAT,->,pclrscore
79,AlcoholTreatmentGivenRFAT,->,NegativeAttitude
80,AlcoholTreatmentGivenRFAT,->,CriminalAttitude
81,AlcoholTreatmentGivenRFAT,->,EcstasyBeforePrisonSentence
82,AlcoholTreatmentGivenRFAT,->,CannabisDuringPrisonSentence
83,AlcoholTreatmentGivenRFAT,->,AngerManagementGivenRFAT
84,AlcoholTreatmentGivenRFAT,->,AnxietyPT
85,DrugTreatmentGivenRFAT,->,Impulsivity
86,DrugTreatmentGivenRFAT,->,EcstasyPT
87,DrugTreatmentGivenRFAT,->,MentalIllnessSymptomCount
88,CannabisPT,->,CannabisAfterRelease
89,CannabisPT,->,CocaineDependence
90,CannabisPT,->,StrangeExperiencesPT
91,SubstanceUse,->,EcstasyPT
92,SubstanceUse,->,CocainePT
93,SubstanceUse,->,SocialProtectiveObs
94,SubstanceMisuseDL,->,Impulsivity
95,SubstanceMisuseDL,->,HazardousDrinkingPT
96,SubstanceMisuseDL,->,ViolentConvRateGivenProt
97,Violence,->,pclrscore
98,Violence,->,CriminalFamilyBackground
99,ViolentConvictions,->,PCLRfacet3
100,ViolentConvictions,->,ViolentThoughts
101,ViolentConvictions,->,Age
102,ViolentConvictions,->,TimeAtRisk
103,ViolentConvictions,->,ComplianceWithSupervision
104,ViolentConvictions,->,CocaineBeforePrisonSentence
105,ViolentConvictions,->,Violence
106,ViolentConvictions,->,AggressionDL
107,ResponseToTreatGivenAlcDep,->,EcstasyDuringPrisonSentence
108,ResponseToTreatGivenAlcDep,->,ResponsivenessToTreatment
109,ResponseToTreatGivenDrugDep,->,CriminalAttitude
110,ResponseToTreatGivenDrugDep,->,PCLRfactor1
111,ResponseToTreatGivenDrugDep,->,ResponseToTreatGivenAlcDep
112,ResponseToTreatGivenDrugDep,->,MentalIllnessSymptomCount
113,Anger,->,AngerPT
114,Anger,->,MentalIllnessDL
115,AngerPT,->,CannabisDuringPrisonSentence
116,AngerManagementGivenRFAT,->,ComplianceWithSupervision
117,AngerManagementGivenRFAT,->,AngerManagement
118,HazardousDrinkingPT,->,HazardousDrinkingAfterRelease
119,HazardousDrinkingPT,->,AlcoholDependence
120,HazardousDrinkingPT,->,SubstanceUse
121,AngerManagement,->,AggressionDL
122,AngerManagement,->,HallucinationsPT
123,AttitudeDL,->,ComplianceWithSupervision
124,LivingCircumstances,->,DomesticStability
125,LivingCircumstances,->,SocialProtectiveObs
126,SocialProtectiveObs,->,Age
127,SocialProtectiveObs,->,pclrscore
128,SocialProtectiveObs,->,EcstasyDuringPrisonSentence
129,SocialProtectiveObs,->,AggressionDL
130,SocialProtectiveObs,->,SocialWithdraw
131,SocialWithdraw,->,DepressionPT
132,ViolentConvictionsRate,->,SocialProtectiveObs
133,ViolentConvRateGivenProt,->,EcstasyPT
134,ViolentConvRateGivenProt,->,ViolentConvictions
135,ViolentConvRateGivenProt,->,LivingCircumstances
136,ViolentConvRateGivenProt,->,ViolentConvictionsRate
137,ViolentConvRateGivenProt,->,MentalIllnessDL
138,DepressionPT,->,AbuseNeglectAsChild
139,DepressionPT,->,Depression
140,Anxiety,->,Gender
141,AnxietyPT,->,CriminalNetwork
142,AnxietyPT,->,Anxiety
143,ThoughtInsertion,->,AbuseNeglectAsChild
144,ThoughtInsertion,->,Education
145,ThoughtInsertion,->,EmploymentOrTraining
146,ThoughtInsertion,->,SubstanceMisuseDL
147,ThoughtInsertion,->,ThoughtInsertionPT
148,ThoughtInsertionPT,->,TimeAtRisk
149,ThoughtInsertionPT,->,MentalIllnessSymptomCount
150,Hallucinations,->,PCLRfacet3
151,HallucinationsPT,->,Hallucinations
152,StrangeExperiencesPT,->,AnxietyPT
153,StrangeExperiencesPT,->,StrangeExperiences
154,ParanoidDelusions,->,CriminalAttitude
155,ParanoidDelusions,->,ParanoidDelusionsPT
156,PsychiatricTreatment,->,CannabisDuringPrisonSentence
157,PsychiatricTreatment,->,CocainePT
158,PsychiatricTreatmentGivenRFAT,->,PriorViolentConvictions
159,PsychiatricTreatmentGivenRFAT,->,DrugTreatmentGivenRFAT
160,PsychiatricTreatmentGivenRFAT,->,ThoughtInsertionPT
161,PsychiatricTreatmentGivenRFAT,->,ParanoidDelusionsPT
162,PsychiatricTreatmentGivenRFAT,->,PsychiatricTreatment
163,MentalIllnessSymptomCount,->,ViolentThoughts
164,MentalIllnessSymptomCount,->,AnxietyPT
165,MentalIllnessSymptomCount,->,ParanoidDelusionsPT
166,MentalIllnessDL,->,Impulsivity
167,MentalIllnessDL,->,DomesticStability
168,MentalIllnessDL,->,MentalIllnessSymptomCount
