ID,Variable1,Dependency,Variable2
1,PCLRfacet3,->,LivingCircumstances
2,AbilityToCope,->,LivingCircumstances
3,Stress,->,Gender
4,Stress,->,CannabisDependence
5,ProblematicLifeEvents,->,StrangeExperiencesPT
6,Impulsivity,->,PCLRfacet3
7,Impulsivity,->,Education
8,Impulsivity,->,EcstasyDuringPrisonSentence
9,Impulsivity,->,AggressionDL
10,BPD,->,NegativeAttitude
11,AbuseNeglectAsChild,->,CannabisBeforePrisonSentence
12,AbuseNeglectAsChild,->,CocaineDuringPrisonSentence
13,AbuseNeglectAsChild,->,AlcoholDependence
14,PCLRfactor2,->,ASPD
15,PCLRfactor2,->,Education
16,ASPD,->,PriorViolentConvictions
17,CriminalNetwork,->,CriminalFamilyBackground
18,CriminalNetwork,->,CriminalAttitude
19,CriminalNetwork,->,LivingCircumstances
20,prioracq,->,Education
21,prioracq,->,CannabisDependence
22,Age,->,BPD
23,Gender,->,ViolentThoughts
24,Gender,->,Age
25,pclrscore,->,CannabisDuringPrisonSentence
26,TimeAtRisk,->,prioracq
27,TimeAtRisk,->,CriminalFamilyBackground
28,TimeAtRisk,->,SocialProtectiveObs
29,CriminalFamilyBackground,->,ViolentConvictionsRate
30,Education,->,ViolentConvictions
31,Intelligence,->,Education
32,Intelligence,->,CriminalAttitude
33,Intelligence,->,EcstasyDuringPrisonSentence
34,Intelligence,->,CocaineDuringPrisonSentence
35,Intelligence,->,CannabisAfterRelease
36,Intelligence,->,SocialProtectiveObs
37,EmploymentOrTraining,->,Education
38,EmploymentOrTraining,->,DomesticStability
39,EmploymentOrTraining,->,CannabisDuringPrisonSentence
40,EmploymentOrTraining,->,CannabisDependence
41,EmploymentOrTraining,->,AlcoholDependence
42,FinancialDifficulties,->,CriminalNetwork
43,FinancialDifficulties,->,EcstasyDependence
44,FinancialDifficulties,->,AlcoholTreatment
45,FinancialDifficulties,->,SocialProtectiveObs
46,GangMember,->,CannabisAfterRelease
47,GangMember,->,AlcoholDependence
48,GangMember,->,ViolentConvictionsRate
49,GangMember,->,StrangeExperiencesPT
50,ComplianceWithSupervision,->,Education
