ID,Variable1,Dependency,Variable2
1,PCLRfacet3,->,PCLRfactor2
2,PCLRfacet3,->,Intelligence
3,AbilityToCope,->,Education
4,AbilityToCope,->,AlcoholDependence
5,Stress,->,MentalIllnessSymptomCount
6,ProblematicLifeEvents,->,Stress
7,ProblematicLifeEvents,->,Gender
8,Victimisation,->,EmploymentOrTraining
9,ViolentThoughts,->,BPD
10,ViolentThoughts,->,EcstasyDependence
11,Impulsivity,->,PCLRfacet3
12,Impulsivity,->,ASPD
13,Impulsivity,->,AggressionDL
14,AbuseNeglectAsChild,->,EcstasyDuringPrisonSentence
15,PCLRfactor2,->,ASPD
16,PCLRfactor2,->,Education
17,prioracq,->,pclrscore
18,prioracq,->,EcstasyDependence
19,prioracq,->,ViolentConvictions
20,PriorViolentConvictions,->,Victimisation
21,PriorViolentConvictions,->,TimeAtRisk
22,PriorViolentConvictions,->,ViolentConvictions
23,pclrscore,->,LivingCircumstances
24,TimeAtRisk,->,PCLRfacet3
25,CriminalFamilyBackground,->,PCLRfactor2
26,Education,->,EcstasyDuringPrisonSentence
27,Intelligence,->,ViolentThoughts
28,Intelligence,->,ViolentConvictions
29,Intelligence,->,Anxiety
30,EmploymentOrTraining,->,Education
31,FinancialDifficulties,->,Stress
32,FinancialDifficulties,->,EcstasyDependence
33,FinancialDifficulties,->,ViolentConvictions
34,DomesticStability,->,ASPD
35,DomesticStability,->,LivingCircumstances
36,GangMember,->,Age
37,ComplianceWithSupervision,->,AttitudeDL
38,ComplianceWithSupervision,->,LivingCircumstances
39,NegativeAttitude,->,AlcoholDependence
40,CriminalAttitude,->,ASPD
41,SymptomsOfMentalIllness,->,BPD
42,SymptomsOfMentalIllness,->,CannabisDependence
43,SymptomsOfMentalIllness,->,ViolentConvictions
44,PCLRfactor1,->,CriminalNetwork
45,PCLRfactor1,->,EcstasyDependence
46,RefuseFailToAttendTherapy,->,Stress
47,RefuseFailToAttendTherapy,->,Intelligence
48,RefuseFailToAttendTherapy,->,DomesticStability
49,RefuseFailToAttendTherapy,->,AlcoholDependence
50,RefuseFailToAttendTherapy,->,AngerManagementGivenRFAT
51,RefuseFailToAttendTherapy,->,PsychiatricTreatmentGivenRFAT
52,CannabisBeforePrisonSentence,->,ASPD
53,CannabisBeforePrisonSentence,->,CannabisPT
54,CocaineBeforePrisonSentence,->,Education
55,EcstasyBeforePrisonSentence,->,BPD
56,EcstasyBeforePrisonSentence,->,CriminalNetwork
57,EcstasyBeforePrisonSentence,->,CriminalFamilyBackground
58,EcstasyBeforePrisonSentence,->,ViolentConvictions
59,CannabisDuringPrisonSentence,->,CannabisBeforePrisonSentence
60,CannabisDuringPrisonSentence,->,CannabisDependence
61,CocaineDuringPrisonSentence,->,CriminalNetwork
62,CocaineDuringPrisonSentence,->,CocaineBeforePrisonSentence
63,CocaineDuringPrisonSentence,->,CocainePT
