ID,Variable1,Dependency,Variable2
1,PCLRfacet3,->,Victimisation
2,PCLRfacet3,->,Impulsivity
3,PCLRfacet3,->,AlcoholDependence
4,PCLRfacet3,->,SocialProtectiveObs
5,AbilityToCope,->,SocialProtectiveObs
6,ProblematicLifeEvents,->,Gender
7,Victimisation,->,EcstasyDuringPrisonSentence
8,ViolentThoughts,->,TimeAtRisk
9,Impulsivity,->,ProblematicLifeEvents
10,Impulsivity,->,ASPD
11,Impulsivity,->,ViolentConvictions
12,Impulsivity,->,AggressionDL
13,BPD,->,ASPD
14,BPD,->,EcstasyDuringPrisonSentence
15,BPD,->,ViolentConvictions
16,AbuseNeglectAsChild,->,BPD
17,PCLRfactor2,->,ASPD
18,PCLRfactor2,->,SymptomsOfMentalIllness
19,PCLRfactor2,->,EcstasyDependence
20,CriminalNetwork,->,prioracq
21,prioracq,->,ViolentConvictions
22,Age,->,EcstasyDuringPrisonSentence
23,Age,->,ViolentConvictions
24,Age,->,SocialProtectiveObs
25,Gender,->,TimeAtRisk
26,Gender,->,LivingCircumstances
27,PriorViolentConvictions,->,ViolentConvictions
28,CriminalFamilyBackground,->,CriminalNetwork
29,CriminalFamilyBackground,->,ThoughtInsertionPT
30,Intelligence,->,AbilityToCope
31,Intelligence,->,PCLRfactor2
32,FinancialDifficulties,->,ViolentConvictions
33,GangMember,->,Education
34,GangMember,->,NegativeAttitude
35,GangMember,->,CannabisDependence
36,GangMember,->,AlcoholDependence
37,ComplianceWithSupervision,->,Intelligence
38,ComplianceWithSupervision,->,ViolentConvRateGivenProt
39,NegativeAttitude,->,EmploymentOrTraining
40,NegativeAttitude,->,ComplianceWithSupervision
41,NegativeAttitude,->,AlcoholTreatmentGivenRFAT
42,NegativeAttitude,->,AttitudeDL
43,NegativeAttitude,->,SocialProtectiveObs
44,CriminalAttitude,->,TimeAtRisk
45,CriminalAttitude,->,EcstasyDuringPrisonSentence
46,CriminalAttitude,->,DepressionPT
47,SymptomsOfMentalIllness,->,LivingCircumstances
48,SymptomsOfMentalIllness,->,AnxietyPT
49,SymptomsOfMentalIllness,->,StrangeExperiencesPT
50,PCLRfactor1,->,Victimisation
51,PCLRfactor1,->,ViolentConvictions
52,RefuseFailToAttendTherapy,->,DrugTreatmentGivenRFAT
53,RefuseFailToAttendTherapy,->,AngerManagementGivenRFAT
54,RefuseFailToAttendTherapy,->,SocialProtectiveObs
55,RefuseFailToAttendTherapy,->,PsychiatricTreatmentGivenRFAT
56,CocaineBeforePrisonSentence,->,CocaineDuringPrisonSentence
57,CocaineBeforePrisonSentence,->,CocainePT
58,CocaineBeforePrisonSentence,->,ViolentConvictions
59,EcstasyDuringPrisonSentence,->,PsychiatricTreatment
60,CannabisDuringPrisonSentence,->,CannabisBeforePrisonSentence
61,CocaineDuringPrisonSentence,->,Education
62,CannabisAfterRelease,->,CannabisPT
63,CocaineAfterRelease,->,PCLRfactor2
64,CocaineAfterRelease,->,pclrscore
65,EcstasyDependence,->,AnyDrugDependence
66,CannabisDependence,->,ASPD
67,CannabisDependence,->,TimeAtRisk
68,CannabisDependence,->,FinancialDifficulties
69,CannabisDependence,->,AnyDrugDependence
70,CocaineDependence,->,Education
71,CocaineDependence,->,AnyDrugDependence
72,AlcoholDependence,->,BPD
73,AlcoholDependence,->,prioracq
74,DrugTreatment,->,ProblematicLifeEvents
75,DrugTreatment,->,PCLRfactor1
76,DrugTreatment,->,AlcoholDependence
77,DrugTreatment,->,DrugTreatmentGivenRFAT
78,AlcoholTreatment,->,pclrscore
79,AlcoholTreatmentGivenRFAT,->,AbuseNeglectAsChild
80,AlcoholTreatmentGivenRFAT,->,Age
81,AlcoholTreatmentGivenRFAT,->,Education
82,AlcoholTreatmentGivenRFAT,->,AlcoholTreatment
83,AlcoholTreatmentGivenRFAT,->,EcstasyPT
84,AlcoholTreatmentGivenRFAT,->,PsychiatricTreatment
85,EcstasyPT,->,EcstasyBeforePrisonSentence
86,EcstasyPT,->,EcstasyDuringPrisonSentence
87,EcstasyPT,->,EcstasyAfterRelease
88,EcstasyPT,->,ViolentConvictions
89,CannabisPT,->,Victimisation
90,CannabisPT,->,TimeAtRisk
91,CannabisPT,->,CannabisDuringPrisonSentence
92,CannabisPT,->,SubstanceUse
93,CocainePT,->,SymptomsOfMentalIllness
94,CocainePT,->,CocaineAfterRelease
95,SubstanceUse,->,SubstanceMisuseDL
96,SubstanceMisuseDL,->,ViolentConvictionsRate
97,ViolentConvictions,->,pclrscore
98,ViolentConvictions,->,TimeAtRisk
99,ViolentConvictions,->,Violence
100,ViolentConvictions,->,Anger
101,ViolentConvictions,->,PsychiatricTreatment
102,ResponsivenessToTreatment,->,ProblematicLifeEvents
103,ResponsivenessToTreatment,->,PCLRfactor1
104,ResponsivenessToTreatment,->,ResponseToTreatGivenAlcDep
105,ResponsivenessToTreatment,->,ResponseToTreatGivenDrugDep
106,Anger,->,AngerPT
107,HazardousDrinkingPT,->,HazardousDrinkingAfterRelease
108,HazardousDrinkingPT,->,CocaineBeforePrisonSentence
109,HazardousDrinkingPT,->,CocaineDependence
110,HazardousDrinkingPT,->,AlcoholDependence
111,HazardousDrinkingPT,->,SubstanceUse
112,HazardousDrinkingPT,->,ViolentConvRateGivenProt
113,AngerManagement,->,AngerManagementGivenRFAT
114,AttitudeDL,->,CriminalAttitude
115,AggressionDL,->,EcstasyDuringPrisonSentence
116,AggressionDL,->,EcstasyDependence
117,LivingCircumstances,->,ViolentThoughts
118,LivingCircumstances,->,DomesticStability
119,SocialProtectiveObs,->,Stress
120,SocialProtectiveObs,->,Education
