ID,Variable1,Dependency,Variable2
1,PCLRfacet3,->,CannabisDependence
2,PCLRfacet3,->,DrugTreatment
3,PCLRfacet3,->,LivingCircumstances
4,AbilityToCope,->,Stress
5,AbilityToCope,->,CannabisDependence
6,ProblematicLifeEvents,->,Stress
7,ProblematicLifeEvents,->,LivingCircumstances
8,ViolentThoughts,->,Stress
9,ViolentThoughts,->,AlcoholDependence
10,ViolentThoughts,->,MentalIllnessSymptomCount
11,Impulsivity,->,PCLRfacet3
12,Impulsivity,->,Stress
13,Impulsivity,->,ASPD
14,Impulsivity,->,EcstasyDuringPrisonSentence
15,Impulsivity,->,AggressionDL
16,Impulsivity,->,ParanoidDelusionsPT
17,BPD,->,Stress
18,BPD,->,EcstasyDuringPrisonSentence
19,BPD,->,CannabisAfterRelease
20,AbuseNeglectAsChild,->,AbilityToCope
21,AbuseNeglectAsChild,->,Education
22,AbuseNeglectAsChild,->,AlcoholDependence
23,AbuseNeglectAsChild,->,AngerPT
24,AbuseNeglectAsChild,->,AnxietyPT
25,PCLRfactor2,->,TimeAtRisk
26,PCLRfactor2,->,ViolentConvictions
27,ASPD,->,PCLRfactor2
28,prioracq,->,pclrscore
29,prioracq,->,NegativeAttitude
30,prioracq,->,CocaineBeforePrisonSentence
31,prioracq,->,AlcoholDependence
32,prioracq,->,ViolentConvictions
33,Age,->,ViolentConvictions
34,Gender,->,pclrscore
35,Gender,->,HazardousDrinkingAfterRelease
36,PriorViolentConvictions,->,FinancialDifficulties
37,PriorViolentConvictions,->,CannabisDependence
38,PriorViolentConvictions,->,ViolentConvictions
39,pclrscore,->,SymptomsOfMentalIllness
40,pclrscore,->,AlcoholTreatmentGivenRFAT
41,TimeAtRisk,->,Age
42,TimeAtRisk,->,Education
43,TimeAtRisk,->,EcstasyDependence
44,TimeAtRisk,->,SocialProtectiveObs
45,CriminalFamilyBackground,->,Impulsivity
46,CriminalFamilyBackground,->,CriminalNetwork
47,CriminalFamilyBackground,->,EmploymentOrTraining
