ID,Variable1,Dependency,Variable2
1,PCLRfacet3,->,CriminalNetwork
2,PCLRfacet3,->,Education
3,PCLRfacet3,->,SymptomsOfMentalIllness
4,AbilityToCope,->,Stress
5,AbilityToCope,->,PCLRfactor1
6,ProblematicLifeEvents,->,AbuseNeglectAsChild
7,ProblematicLifeEvents,->,DomesticStability
8,ProblematicLifeEvents,->,AnxietyPT
9,Victimisation,->,ViolentThoughts
10,ViolentThoughts,->,AggressionDL
11,Impulsivity,->,PCLRfacet3
12,Impulsivity,->,ProblematicLifeEvents
13,Impulsivity,->,SocialProtectiveObs
14,BPD,->,AlcoholTreatmentGivenRFAT
15,BPD,->,MentalIllnessSymptomCount
16,AbuseNeglectAsChild,->,prioracq
17,AbuseNeglectAsChild,->,pclrscore
18,AbuseNeglectAsChild,->,EcstasyDependence
19,PCLRfactor2,->,EcstasyDependence
20,PCLRfactor2,->,AnyDrugDependence
21,PCLRfactor2,->,Anger
22,ASPD,->,AbilityToCope
23,ASPD,->,Impulsivity
24,ASPD,->,PCLRfactor2
25,ASPD,->,AlcoholTreatmentGivenRFAT
26,ASPD,->,ResponsivenessToTreatment
27,CriminalNetwork,->,Stress
28,CriminalNetwork,->,CriminalFamilyBackground
29,CriminalNetwork,->,CriminalAttitude
30,CriminalNetwork,->,AlcoholDependence
31,prioracq,->,ViolentConvictions
32,Age,->,ViolentConvictions
33,Age,->,SocialProtectiveObs
34,PriorViolentConvictions,->,CocaineDependence
35,pclrscore,->,PCLRfactor2
36,pclrscore,->,ViolentConvictions
37,TimeAtRisk,->,ViolentConvictions
38,CriminalFamilyBackground,->,Victimisation
39,CriminalFamilyBackground,->,EmploymentOrTraining
40,CriminalFamilyBackground,->,ViolentConvictions
41,Education,->,Age
42,Education,->,FinancialDifficulties
43,Education,->,LivingCircumstances
44,Intelligence,->,AbilityToCope
45,Intelligence,->,Impulsivity
46,Intelligence,->,Education
47,Intelligence,->,AlcoholTreatmentGivenRFAT
48,Intelligence,->,ResponsivenessToTreatment
49,EmploymentOrTraining,->,ViolentThoughts
50,EmploymentOrTraining,->,Gender
51,EmploymentOrTraining,->,FinancialDifficulties
52,EmploymentOrTraining,->,DomesticStability
53,EmploymentOrTraining,->,CocaineDependence
54,EmploymentOrTraining,->,SocialProtectiveObs
55,FinancialDifficulties,->,Stress
56,GangMember,->,Victimisation
57,GangMember,->,Education
58,GangMember,->,NegativeAttitude
59,GangMember,->,CriminalAttitude
60,ComplianceWithSupervision,->,NegativeAttitude
61,ComplianceWithSupervision,->,CriminalAttitude
62,NegativeAttitude,->,AttitudeDL
63,CriminalAttitude,->,AttitudeDL
64,CriminalAttitude,->,PsychiatricTreatment
65,SymptomsOfMentalIllness,->,PCLRfactor2
66,SymptomsOfMentalIllness,->,CriminalFamilyBackground
67,SymptomsOfMentalIllness,->,SocialProtectiveObs
68,SymptomsOfMentalIllness,->,Depression
69,SymptomsOfMentalIllness,->,Anxiety
70,SymptomsOfMentalIllness,->,StrangeExperiences
71,PCLRfactor1,->,Education
72,PCLRfactor1,->,AnyDrugDependence
73,PCLRfactor1,->,ViolentConvictions
74,PCLRfactor1,->,ResponseToTreatGivenAlcDep
75,PCLRfactor1,->,Anxiety
76,RefuseFailToAttendTherapy,->,AlcoholDependence
77,RefuseFailToAttendTherapy,->,AlcoholTreatmentGivenRFAT
78,RefuseFailToAttendTherapy,->,AngerManagementGivenRFAT
79,RefuseFailToAttendTherapy,->,PsychiatricTreatmentGivenRFAT
80,HazardousDrinkingAfterRelease,->,AlcoholDependence
81,CannabisBeforePrisonSentence,->,CannabisDuringPrisonSentence
82,CannabisBeforePrisonSentence,->,ViolentConvictions
83,CocaineBeforePrisonSentence,->,Stress
84,CocaineBeforePrisonSentence,->,GangMember
85,EcstasyBeforePrisonSentence,->,NegativeAttitude
86,EcstasyDuringPrisonSentence,->,AbilityToCope
87,EcstasyDuringPrisonSentence,->,EcstasyDependence
88,CannabisDuringPrisonSentence,->,CannabisAfterRelease
89,CocaineDuringPrisonSentence,->,BPD
90,CocaineDuringPrisonSentence,->,CocaineDependence
91,CocaineDuringPrisonSentence,->,CocainePT
92,CocaineDuringPrisonSentence,->,ResponsivenessToTreatment
93,CocaineDuringPrisonSentence,->,Anger
94,EcstasyAfterRelease,->,ComplianceWithSupervision
95,EcstasyAfterRelease,->,EcstasyPT
96,CannabisDependence,->,ViolentThoughts
97,CannabisDependence,->,AnyDrugDependence
98,CocaineDependence,->,AnyDrugDependence
99,AlcoholDependence,->,AbuseNeglectAsChild
100,AlcoholDependence,->,TimeAtRisk
101,AlcoholDependence,->,Anger
102,DrugTreatment,->,DrugTreatmentGivenRFAT
103,AlcoholTreatmentGivenRFAT,->,CriminalFamilyBackground
104,AlcoholTreatmentGivenRFAT,->,EcstasyDependence
105,AlcoholTreatmentGivenRFAT,->,AlcoholTreatment
106,DrugTreatmentGivenRFAT,->,RefuseFailToAttendTherapy
107,DrugTreatmentGivenRFAT,->,EcstasyPT
108,DrugTreatmentGivenRFAT,->,CocainePT
109,EcstasyPT,->,EcstasyBeforePrisonSentence
110,CannabisPT,->,PCLRfactor2
111,CannabisPT,->,CannabisAfterRelease
112,CannabisPT,->,SocialProtectiveObs
113,CocainePT,->,CocaineAfterRelease
114,SubstanceUse,->,CannabisPT
115,SubstanceUse,->,SubstanceMisuseDL
116,SubstanceMisuseDL,->,ThoughtInsertionPT
117,Violence,->,PriorViolentConvictions
118,Violence,->,NegativeAttitude
119,Violence,->,Anxiety
120,ViolentConvictions,->,Gender
121,ViolentConvictions,->,Violence
122,ResponsivenessToTreatment,->,ResponseToTreatGivenDrugDep
123,ResponsivenessToTreatment,->,AnxietyPT
124,ResponsivenessToTreatment,->,ParanoidDelusionsPT
125,ResponseToTreatGivenAlcDep,->,PCLRfactor2
126,ResponseToTreatGivenDrugDep,->,CocainePT
127,Anger,->,ViolentConvictions
128,Anger,->,AngerPT
129,AngerPT,->,Victimisation
130,AngerManagementGivenRFAT,->,Education
131,AngerManagementGivenRFAT,->,DomesticStability
132,AngerManagementGivenRFAT,->,AngerPT
133,AngerManagementGivenRFAT,->,ParanoidDelusionsPT
134,HazardousDrinkingPT,->,PCLRfactor1
135,HazardousDrinkingPT,->,HazardousDrinkingAfterRelease
136,HazardousDrinkingPT,->,SubstanceUse
137,AngerManagement,->,AngerManagementGivenRFAT
138,AttitudeDL,->,ViolentConvictionsRate
