ID,Variable1,Dependency,Variable2
1,PCLRfacet3,->,ViolentConvictions
2,AbilityToCope,->,LivingCircumstances
3,Stress,->,ProblematicLifeEvents
4,ProblematicLifeEvents,->,ViolentThoughts
5,ProblematicLifeEvents,->,SocialProtectiveObs
6,Victimisation,->,ProblematicLifeEvents
7,ViolentThoughts,->,AlcoholTreatment
8,ViolentThoughts,->,AggressionDL
9,Impulsivity,->,PCLRfacet3
10,Impulsivity,->,BPD
11,Impulsivity,->,ASPD
12,Impulsivity,->,AggressionDL
13,AbuseNeglectAsChild,->,BPD
14,AbuseNeglectAsChild,->,Gender
15,AbuseNeglectAsChild,->,pclrscore
16,AbuseNeglectAsChild,->,Education
17,AbuseNeglectAsChild,->,EcstasyPT
18,PCLRfactor2,->,ASPD
19,PCLRfactor2,->,SymptomsOfMentalIllness
20,PCLRfactor2,->,CocaineDuringPrisonSentence
21,ASPD,->,CriminalNetwork
22,ASPD,->,Depression
23,prioracq,->,BPD
24,prioracq,->,ViolentConvictions
25,Age,->,NegativeAttitude
26,Age,->,ViolentConvictions
27,Age,->,AngerManagement
28,PriorViolentConvictions,->,AlcoholTreatment
29,PriorViolentConvictions,->,ViolentConvictions
30,pclrscore,->,ASPD
31,pclrscore,->,SymptomsOfMentalIllness
32,pclrscore,->,ViolentConvictions
33,TimeAtRisk,->,ASPD
34,TimeAtRisk,->,MentalIllnessSymptomCount
35,CriminalFamilyBackground,->,CriminalNetwork
36,CriminalFamilyBackground,->,CriminalAttitude
37,CriminalFamilyBackground,->,SymptomsOfMentalIllness
38,CriminalFamilyBackground,->,EcstasyDuringPrisonSentence
39,CriminalFamilyBackground,->,Anger
40,Education,->,PCLRfacet3
41,Education,->,FinancialDifficulties
42,Education,->,LivingCircumstances
43,Intelligence,->,Education
44,Intelligence,->,SymptomsOfMentalIllness
45,Intelligence,->,CocaineDuringPrisonSentence
46,Intelligence,->,SocialProtectiveObs
47,Intelligence,->,ViolentConvictionsRate
48,EmploymentOrTraining,->,Education
49,EmploymentOrTraining,->,SocialProtectiveObs
50,FinancialDifficulties,->,SocialProtectiveObs
51,GangMember,->,CriminalNetwork
52,GangMember,->,NegativeAttitude
53,GangMember,->,SymptomsOfMentalIllness
54,GangMember,->,CannabisDependence
55,ComplianceWithSupervision,->,PCLRfactor1
56,ComplianceWithSupervision,->,LivingCircumstances
57,NegativeAttitude,->,Intelligence
58,NegativeAttitude,->,ComplianceWithSupervision
59,NegativeAttitude,->,AttitudeDL
60,CriminalAttitude,->,CocaineDuringPrisonSentence
61,CriminalAttitude,->,AttitudeDL
62,SymptomsOfMentalIllness,->,Hallucinations
63,PCLRfactor1,->,SymptomsOfMentalIllness
64,PCLRfactor1,->,ViolentConvictions
65,RefuseFailToAttendTherapy,->,AlcoholTreatmentGivenRFAT
66,RefuseFailToAttendTherapy,->,DrugTreatmentGivenRFAT
67,RefuseFailToAttendTherapy,->,AngerManagementGivenRFAT
68,RefuseFailToAttendTherapy,->,SocialProtectiveObs
69,RefuseFailToAttendTherapy,->,PsychiatricTreatmentGivenRFAT
70,HazardousDrinkingAfterRelease,->,AlcoholDependence
71,CannabisBeforePrisonSentence,->,CannabisDuringPrisonSentence
72,CannabisBeforePrisonSentence,->,CannabisPT
73,CocaineBeforePrisonSentence,->,AbuseNeglectAsChild
74,CocaineBeforePrisonSentence,->,EcstasyDuringPrisonSentence
75,CocaineBeforePrisonSentence,->,CocainePT
76,CocaineBeforePrisonSentence,->,SocialProtectiveObs
77,EcstasyBeforePrisonSentence,->,ViolentConvictions
78,EcstasyDuringPrisonSentence,->,FinancialDifficulties
79,CannabisDuringPrisonSentence,->,CannabisDependence
