ID,Variable1,Dependency,Variable2
1,ProblematicLifeEvents,->,DrugTreatmentGivenRFAT
2,ASPD,->,PCLRfactor2
3,EmploymentOrTraining,->,CocaineDependence
4,SymptomsOfMentalIllness,->,ParanoidDelusions
5,EcstasyDuringPrisonSentence,->,CocaineAfterRelease
6,EcstasyDuringPrisonSentence,->,EcstasyAfterRelease
7,EcstasyDuringPrisonSentence,->,StrangeExperiencesPT
8,CannabisDuringPrisonSentence,->,CannabisDependence
9,CannabisAfterRelease,->,CannabisPT
10,CocaineAfterRelease,->,CocainePT
11,ResponsivenessToTreatment,->,ResponseToTreatGivenAlcDep
12,ResponsivenessToTreatment,->,ResponseToTreatGivenDrugDep
13,Anger,->,AngerPT
14,HazardousDrinkingPT,->,HazardousDrinkingAfterRelease
15,AngerManagement,->,AngerManagementGivenRFAT
16,ViolentConvictionsRate,->,ViolentConvRateGivenProt
17,Depression,->,LivingCircumstances
18,DepressionPT,->,MentalIllnessSymptomCount
19,Anxiety,->,AnxietyPT
20,ThoughtInsertion,->,ThoughtInsertionPT
