ID,Variable1,Dependency,Variable2
1,Stress,->,BPD
2,ProblematicLifeEvents,->,AggressionDL
3,ViolentThoughts,->,CocaineDependence
4,ViolentThoughts,->,AlcoholDependence
5,Impulsivity,->,ASPD
6,ASPD,->,PCLRfactor2
7,ASPD,->,EmploymentOrTraining
8,ASPD,->,FinancialDifficulties
9,CriminalNetwork,->,CriminalFamilyBackground
10,Gender,->,DomesticStability
11,CriminalFamilyBackground,->,SymptomsOfMentalIllness
12,DomesticStability,->,AlcoholTreatment
13,ComplianceWithSupervision,->,NegativeAttitude
14,NegativeAttitude,->,AttitudeDL
15,SymptomsOfMentalIllness,->,Anxiety
16,SymptomsOfMentalIllness,->,Hallucinations
17,PCLRfactor1,->,ResponsivenessToTreatment
18,RefuseFailToAttendTherapy,->,AlcoholTreatmentGivenRFAT
19,RefuseFailToAttendTherapy,->,DrugTreatmentGivenRFAT
20,RefuseFailToAttendTherapy,->,AngerManagementGivenRFAT
21,RefuseFailToAttendTherapy,->,PsychiatricTreatmentGivenRFAT
22,HazardousDrinkingAfterRelease,->,AlcoholDependence
23,HazardousDrinkingAfterRelease,->,HazardousDrinkingPT
24,CannabisBeforePrisonSentence,->,CannabisDuringPrisonSentence
25,CocaineBeforePrisonSentence,->,CocaineDuringPrisonSentence
26,CocaineBeforePrisonSentence,->,CocaineAfterRelease
27,CannabisDuringPrisonSentence,->,CannabisBeforePrisonSentence
28,CannabisAfterRelease,->,PsychiatricTreatment
29,CocaineAfterRelease,->,CocainePT
30,EcstasyAfterRelease,->,ViolentThoughts
31,EcstasyAfterRelease,->,EcstasyBeforePrisonSentence
32,EcstasyDependence,->,AnyDrugDependence
33,EcstasyDependence,->,Anger
34,CannabisDependence,->,EcstasyDuringPrisonSentence
35,CannabisDependence,->,AnyDrugDependence
36,CocaineDependence,->,AnyDrugDependence
37,AlcoholDependence,->,CriminalFamilyBackground
38,DrugTreatment,->,DrugTreatmentGivenRFAT
39,AlcoholTreatment,->,GangMember
40,AlcoholTreatment,->,AlcoholTreatmentGivenRFAT
41,DrugTreatmentGivenRFAT,->,CocainePT
42,EcstasyPT,->,EcstasyAfterRelease
43,CannabisPT,->,CannabisAfterRelease
44,CocainePT,->,SubstanceUse
45,SubstanceUse,->,SubstanceMisuseDL
46,SubstanceMisuseDL,->,ViolentConvictionsRate
47,Violence,->,PriorViolentConvictions
48,Violence,->,AlcoholTreatment
49,Violence,->,EcstasyPT
50,ViolentConvictions,->,Violence
51,ResponsivenessToTreatment,->,ResponseToTreatGivenAlcDep
52,ResponsivenessToTreatment,->,ResponseToTreatGivenDrugDep
53,Anger,->,AngerPT
54,AngerPT,->,ViolentThoughts
55,AngerManagementGivenRFAT,->,AngerPT
56,HazardousDrinkingPT,->,EmploymentOrTraining
57,HazardousDrinkingPT,->,SubstanceUse
58,AngerManagement,->,AngerManagementGivenRFAT
59,AttitudeDL,->,Victimisation
60,AttitudeDL,->,GangMember
61,AttitudeDL,->,CriminalAttitude
62,AggressionDL,->,Impulsivity
63,AggressionDL,->,CannabisDependence
64,LivingCircumstances,->,SocialProtectiveObs
65,SocialProtectiveObs,->,SocialWithdraw
66,ViolentConvictionsRate,->,ViolentConvRateGivenProt
67,ViolentConvRateGivenProt,->,ViolentConvictions
68,Depression,->,DepressionPT
69,Anxiety,->,AnxietyPT
70,AnxietyPT,->,FinancialDifficulties
71,AnxietyPT,->,MentalIllnessSymptomCount
72,ThoughtInsertionPT,->,ThoughtInsertion
73,Hallucinations,->,pclrscore
74,Hallucinations,->,HallucinationsPT
75,StrangeExperiences,->,StrangeExperiencesPT
76,StrangeExperiencesPT,->,EcstasyDuringPrisonSentence
77,ParanoidDelusions,->,AbuseNeglectAsChild
78,ParanoidDelusions,->,ParanoidDelusionsPT
79,PsychiatricTreatment,->,PsychiatricTreatmentGivenRFAT
80,PsychiatricTreatmentGivenRFAT,->,DepressionPT
81,PsychiatricTreatmentGivenRFAT,->,AnxietyPT
82,PsychiatricTreatmentGivenRFAT,->,StrangeExperiencesPT
83,MentalIllnessSymptomCount,->,AbilityToCope
84,MentalIllnessSymptomCount,->,ParanoidDelusions
85,MentalIllnessSymptomCount,->,MentalIllnessDL
