ID,Variable1,Dependency,Variable2
1,ViolentThoughts,->,AggressionDL
2,Impulsivity,->,PCLRfacet3
3,Impulsivity,->,AggressionDL
4,AbuseNeglectAsChild,->,BPD
5,AbuseNeglectAsChild,->,EmploymentOrTraining
6,PCLRfactor2,->,ASPD
7,ASPD,->,Impulsivity
8,CriminalNetwork,->,CriminalFamilyBackground
9,ComplianceWithSupervision,->,CriminalAttitude
10,ComplianceWithSupervision,->,CocaineDuringPrisonSentence
11,NegativeAttitude,->,ComplianceWithSupervision
12,NegativeAttitude,->,AttitudeDL
13,CriminalAttitude,->,AttitudeDL
14,RefuseFailToAttendTherapy,->,AlcoholTreatmentGivenRFAT
15,RefuseFailToAttendTherapy,->,DrugTreatmentGivenRFAT
16,RefuseFailToAttendTherapy,->,AngerManagementGivenRFAT
17,RefuseFailToAttendTherapy,->,PsychiatricTreatmentGivenRFAT
18,HazardousDrinkingAfterRelease,->,CocaineBeforePrisonSentence
19,HazardousDrinkingAfterRelease,->,AlcoholDependence
20,HazardousDrinkingAfterRelease,->,HazardousDrinkingPT
21,HazardousDrinkingAfterRelease,->,ViolentConvictionsRate
22,CannabisBeforePrisonSentence,->,CannabisDuringPrisonSentence
23,CannabisBeforePrisonSentence,->,CannabisAfterRelease
24,EcstasyBeforePrisonSentence,->,EcstasyDuringPrisonSentence
25,EcstasyDuringPrisonSentence,->,PsychiatricTreatment
26,CannabisDuringPrisonSentence,->,EmploymentOrTraining
27,CannabisAfterRelease,->,CannabisPT
28,CannabisAfterRelease,->,Anger
29,CocaineAfterRelease,->,PCLRfactor2
30,CocaineAfterRelease,->,CocaineBeforePrisonSentence
31,EcstasyAfterRelease,->,EcstasyBeforePrisonSentence
32,EcstasyDependence,->,AnyDrugDependence
33,CannabisDependence,->,AnyDrugDependence
34,CocaineDependence,->,AnyDrugDependence
35,DrugTreatment,->,DrugTreatmentGivenRFAT
36,AlcoholTreatment,->,AlcoholTreatmentGivenRFAT
37,DrugTreatmentGivenRFAT,->,BPD
38,DrugTreatmentGivenRFAT,->,EcstasyAfterRelease
39,EcstasyPT,->,EcstasyAfterRelease
40,EcstasyPT,->,SubstanceUse
41,CocainePT,->,CocaineAfterRelease
42,SubstanceUse,->,CannabisBeforePrisonSentence
43,SubstanceUse,->,CocainePT
44,SubstanceUse,->,SubstanceMisuseDL
45,Violence,->,prioracq
46,Violence,->,PriorViolentConvictions
47,Violence,->,pclrscore
48,ViolentConvictions,->,Violence
49,ResponseToTreatGivenAlcDep,->,ResponsivenessToTreatment
50,ResponseToTreatGivenAlcDep,->,ResponseToTreatGivenDrugDep
51,Anger,->,AngerPT
52,AngerManagementGivenRFAT,->,AngerPT
53,HazardousDrinkingPT,->,SubstanceUse
54,AngerManagement,->,AngerManagementGivenRFAT
55,AttitudeDL,->,EcstasyDependence
56,LivingCircumstances,->,SocialProtectiveObs
57,SocialProtectiveObs,->,SocialWithdraw
58,SocialWithdraw,->,Depression
59,ViolentConvictionsRate,->,ViolentConvRateGivenProt
60,ViolentConvRateGivenProt,->,ViolentConvictions
61,Depression,->,DepressionPT
62,Anxiety,->,SymptomsOfMentalIllness
63,Anxiety,->,AnxietyPT
64,ThoughtInsertion,->,Anxiety
65,ThoughtInsertionPT,->,ThoughtInsertion
66,Hallucinations,->,CocaineDependence
67,Hallucinations,->,HallucinationsPT
68,StrangeExperiencesPT,->,StrangeExperiences
69,PsychiatricTreatment,->,PsychiatricTreatmentGivenRFAT
70,PsychiatricTreatmentGivenRFAT,->,DepressionPT
71,PsychiatricTreatmentGivenRFAT,->,AnxietyPT
72,PsychiatricTreatmentGivenRFAT,->,ThoughtInsertion
73,PsychiatricTreatmentGivenRFAT,->,ThoughtInsertionPT
74,PsychiatricTreatmentGivenRFAT,->,HallucinationsPT
75,MentalIllnessSymptomCount,->,Anxiety
76,MentalIllnessSymptomCount,->,Hallucinations
77,MentalIllnessSymptomCount,->,ParanoidDelusions
78,MentalIllnessSymptomCount,->,ParanoidDelusionsPT
79,MentalIllnessSymptomCount,->,MentalIllnessDL
