ID,Variable1,Dependency,Variable2
1,ASPD,->,Impulsivity
2,ASPD,->,PCLRfactor2
3,CriminalNetwork,->,CriminalAttitude
4,CriminalFamilyBackground,->,CriminalNetwork
5,EmploymentOrTraining,->,DomesticStability
6,ComplianceWithSupervision,->,NegativeAttitude
7,NegativeAttitude,->,AttitudeDL
8,HazardousDrinkingAfterRelease,->,AlcoholDependence
9,HazardousDrinkingAfterRelease,->,HazardousDrinkingPT
10,CannabisBeforePrisonSentence,->,CannabisDuringPrisonSentence
11,CocaineBeforePrisonSentence,->,CocaineAfterRelease
12,EcstasyDuringPrisonSentence,->,EcstasyDependence
13,CannabisDuringPrisonSentence,->,CannabisDependence
14,CannabisAfterRelease,->,CannabisPT
15,CocaineAfterRelease,->,CocainePT
16,EcstasyDependence,->,AnyDrugDependence
17,CannabisDependence,->,AnyDrugDependence
18,CocaineDependence,->,AnyDrugDependence
19,DrugTreatment,->,DrugTreatmentGivenRFAT
20,AlcoholTreatment,->,AlcoholTreatmentGivenRFAT
21,EcstasyPT,->,EcstasyAfterRelease
22,EcstasyPT,->,SubstanceUse
23,SubstanceUse,->,SubstanceMisuseDL
24,Violence,->,prioracq
25,Violence,->,PriorViolentConvictions
26,ViolentConvictions,->,Violence
27,ResponsivenessToTreatment,->,ResponseToTreatGivenAlcDep
28,ResponsivenessToTreatment,->,ResponseToTreatGivenDrugDep
29,Anger,->,AngerPT
30,AngerPT,->,BPD
31,AngerManagementGivenRFAT,->,AngerPT
32,ViolentConvictionsRate,->,ViolentConvRateGivenProt
33,DepressionPT,->,FinancialDifficulties
34,Anxiety,->,AnxietyPT
35,AnxietyPT,->,MentalIllnessSymptomCount
36,HallucinationsPT,->,MentalIllnessSymptomCount
37,StrangeExperiences,->,StrangeExperiencesPT
38,ParanoidDelusions,->,ParanoidDelusionsPT
39,PsychiatricTreatment,->,PsychiatricTreatmentGivenRFAT
40,PsychiatricTreatmentGivenRFAT,->,AnxietyPT
