ID,Variable1,Dependency,Variable2
1,ProblematicLifeEvents,->,Stress
2,AbuseNeglectAsChild,->,CriminalNetwork
3,ASPD,->,PCLRfactor2
4,ComplianceWithSupervision,->,NegativeAttitude
5,RefuseFailToAttendTherapy,->,PsychiatricTreatmentGivenRFAT
6,HazardousDrinkingAfterRelease,->,AlcoholDependence
7,CannabisBeforePrisonSentence,->,CannabisDuringPrisonSentence
8,CannabisBeforePrisonSentence,->,CannabisAfterRelease
9,DrugTreatment,->,DrugTreatmentGivenRFAT
10,AlcoholTreatment,->,AlcoholTreatmentGivenRFAT
11,CocainePT,->,HallucinationsPT
12,ResponsivenessToTreatment,->,ResponseToTreatGivenAlcDep
13,ResponsivenessToTreatment,->,ParanoidDelusionsPT
14,ResponseToTreatGivenAlcDep,->,ResponseToTreatGivenDrugDep
15,AngerManagement,->,AngerManagementGivenRFAT
16,LivingCircumstances,->,SocialProtectiveObs
17,SocialWithdraw,->,DomesticStability
18,ViolentConvictionsRate,->,ViolentConvRateGivenProt
19,AnxietyPT,->,MentalIllnessSymptomCount
20,ThoughtInsertionPT,->,CriminalNetwork
