ID,Variable1,Dependency,Variable2
1,PCLRfacet3,->,Impulsivity
2,AbilityToCope,->,Victimisation
3,ProblematicLifeEvents,->,Stress
4,Victimisation,->,CannabisAfterRelease
5,Impulsivity,->,AggressionDL
6,ASPD,->,PCLRfacet3
7,ASPD,->,PCLRfactor2
8,CriminalNetwork,->,CriminalAttitude
9,EmploymentOrTraining,->,FinancialDifficulties
10,NegativeAttitude,->,ComplianceWithSupervision
11,NegativeAttitude,->,EcstasyBeforePrisonSentence
12,NegativeAttitude,->,AttitudeDL
13,CriminalAttitude,->,AttitudeDL
14,PCLRfactor1,->,ResponsivenessToTreatment
15,RefuseFailToAttendTherapy,->,AlcoholTreatmentGivenRFAT
16,RefuseFailToAttendTherapy,->,DrugTreatmentGivenRFAT
17,RefuseFailToAttendTherapy,->,AngerManagementGivenRFAT
18,RefuseFailToAttendTherapy,->,PsychiatricTreatmentGivenRFAT
19,HazardousDrinkingAfterRelease,->,HazardousDrinkingPT
20,CocaineBeforePrisonSentence,->,CocaineAfterRelease
21,CocaineBeforePrisonSentence,->,AlcoholTreatment
22,EcstasyBeforePrisonSentence,->,EcstasyDuringPrisonSentence
23,CannabisDuringPrisonSentence,->,CannabisAfterRelease
24,CannabisAfterRelease,->,CannabisPT
25,CocaineAfterRelease,->,CocainePT
26,EcstasyAfterRelease,->,EcstasyPT
27,AnyDrugDependence,->,CannabisDependence
28,AnyDrugDependence,->,CocaineDependence
29,CannabisDependence,->,CocaineDependence
30,CocaineDependence,->,MentalIllnessDL
31,DrugTreatment,->,DrugTreatmentGivenRFAT
32,AlcoholTreatment,->,AlcoholTreatmentGivenRFAT
33,AlcoholTreatmentGivenRFAT,->,ProblematicLifeEvents
34,DrugTreatmentGivenRFAT,->,EcstasyPT
35,CannabisPT,->,CannabisBeforePrisonSentence
36,CannabisPT,->,SubstanceUse
37,SubstanceUse,->,HazardousDrinkingAfterRelease
38,SubstanceMisuseDL,->,SubstanceUse
39,Violence,->,PriorViolentConvictions
40,Violence,->,pclrscore
41,ViolentConvictions,->,Violence
42,ResponsivenessToTreatment,->,ResponseToTreatGivenAlcDep
43,ResponsivenessToTreatment,->,ResponseToTreatGivenDrugDep
44,AngerPT,->,Anger
45,AngerManagementGivenRFAT,->,ProblematicLifeEvents
46,AngerManagementGivenRFAT,->,DrugTreatment
47,AngerManagementGivenRFAT,->,Anger
48,AngerManagementGivenRFAT,->,StrangeExperiences
49,AngerManagement,->,AngerManagementGivenRFAT
50,AggressionDL,->,ViolentThoughts
51,AggressionDL,->,AbuseNeglectAsChild
52,LivingCircumstances,->,SocialProtectiveObs
53,SocialProtectiveObs,->,SocialWithdraw
54,SocialWithdraw,->,Depression
55,ViolentConvictionsRate,->,ViolentConvRateGivenProt
56,ViolentConvRateGivenProt,->,ViolentConvictions
57,Depression,->,Stress
58,Depression,->,DepressionPT
59,DepressionPT,->,MentalIllnessSymptomCount
60,Anxiety,->,AnxietyPT
61,ThoughtInsertion,->,ThoughtInsertionPT
62,ThoughtInsertionPT,->,Education
63,ThoughtInsertionPT,->,PsychiatricTreatment
64,Hallucinations,->,HallucinationsPT
65,HallucinationsPT,->,SymptomsOfMentalIllness
66,StrangeExperiences,->,StrangeExperiencesPT
67,ParanoidDelusions,->,DomesticStability
68,ParanoidDelusionsPT,->,ParanoidDelusions
69,ParanoidDelusionsPT,->,MentalIllnessSymptomCount
70,PsychiatricTreatment,->,PsychiatricTreatmentGivenRFAT
71,PsychiatricTreatmentGivenRFAT,->,FinancialDifficulties
72,PsychiatricTreatmentGivenRFAT,->,AnxietyPT
73,PsychiatricTreatmentGivenRFAT,->,StrangeExperiencesPT
74,MentalIllnessSymptomCount,->,Anxiety
75,MentalIllnessSymptomCount,->,ThoughtInsertion
76,MentalIllnessSymptomCount,->,MentalIllnessDL
77,MentalIllnessDL,->,EcstasyAfterRelease
