ID,Variable1,Dependency,Variable2
1,ViolentThoughts,->,AggressionDL
2,Impulsivity,->,PCLRfacet3
3,AbuseNeglectAsChild,->,BPD
4,ASPD,->,Impulsivity
5,DomesticStability,->,CocaineBeforePrisonSentence
6,ComplianceWithSupervision,->,NegativeAttitude
7,NegativeAttitude,->,AttitudeDL
8,CriminalAttitude,->,AttitudeDL
9,CocaineBeforePrisonSentence,->,CocaineDuringPrisonSentence
10,EcstasyAfterRelease,->,EcstasyPT
11,ViolentConvictions,->,Violence
12,ResponsivenessToTreatment,->,ResponseToTreatGivenAlcDep
13,AttitudeDL,->,ViolentConvictionsRate
14,LivingCircumstances,->,SocialProtectiveObs
15,Depression,->,DepressionPT
16,DepressionPT,->,SocialWithdraw
17,ThoughtInsertion,->,CocaineBeforePrisonSentence
