ID,Variable1,Dependency,Variable2
1,Stress,->,ProblematicLifeEvents
2,Stress,->,ASPD
3,Stress,->,FinancialDifficulties
4,Victimisation,->,ViolentThoughts
5,Impulsivity,->,PCLRfacet3
6,Impulsivity,->,AggressionDL
7,BPD,->,CriminalFamilyBackground
8,ASPD,->,Victimisation
9,ASPD,->,Impulsivity
10,ASPD,->,PCLRfactor2
11,ASPD,->,CriminalNetwork
12,CriminalNetwork,->,GangMember
13,CriminalFamilyBackground,->,CriminalNetwork
14,ComplianceWithSupervision,->,NegativeAttitude
15,ComplianceWithSupervision,->,AttitudeDL
16,RefuseFailToAttendTherapy,->,DrugTreatmentGivenRFAT
17,RefuseFailToAttendTherapy,->,AngerManagementGivenRFAT
18,RefuseFailToAttendTherapy,->,PsychiatricTreatmentGivenRFAT
19,CannabisBeforePrisonSentence,->,CannabisDuringPrisonSentence
20,CannabisBeforePrisonSentence,->,CannabisAfterRelease
21,CocaineBeforePrisonSentence,->,ProblematicLifeEvents
22,CocaineBeforePrisonSentence,->,CocaineDuringPrisonSentence
23,CocaineBeforePrisonSentence,->,CocaineAfterRelease
24,CannabisDuringPrisonSentence,->,Depression
25,CannabisAfterRelease,->,CannabisPT
26,CocaineAfterRelease,->,CocainePT
27,EcstasyAfterRelease,->,EcstasyBeforePrisonSentence
28,EcstasyAfterRelease,->,EcstasyPT
29,EcstasyDependence,->,AbuseNeglectAsChild
30,EcstasyDependence,->,AnyDrugDependence
31,EcstasyDependence,->,CocaineDependence
32,AnyDrugDependence,->,CocaineDependence
33,CannabisDependence,->,AnyDrugDependence
34,CannabisDependence,->,CocaineDependence
35,CocaineDependence,->,CocaineBeforePrisonSentence
36,AlcoholDependence,->,BPD
37,DrugTreatment,->,AbuseNeglectAsChild
38,DrugTreatment,->,DrugTreatmentGivenRFAT
39,AlcoholTreatment,->,EmploymentOrTraining
40,AlcoholTreatmentGivenRFAT,->,AlcoholTreatment
41,EcstasyPT,->,SubstanceUse
42,CocainePT,->,SubstanceUse
43,SubstanceUse,->,SubstanceMisuseDL
44,Violence,->,PriorViolentConvictions
45,Violence,->,pclrscore
46,Violence,->,ViolentConvictions
47,ResponsivenessToTreatment,->,PCLRfactor1
48,ResponsivenessToTreatment,->,ResponseToTreatGivenDrugDep
49,ResponseToTreatGivenAlcDep,->,ResponsivenessToTreatment
50,Anger,->,AngerPT
51,HazardousDrinkingPT,->,HazardousDrinkingAfterRelease
52,HazardousDrinkingPT,->,AlcoholDependence
53,HazardousDrinkingPT,->,SubstanceUse
54,AngerManagement,->,AngerManagementGivenRFAT
55,AngerManagement,->,Hallucinations
56,AttitudeDL,->,NegativeAttitude
57,AggressionDL,->,ViolentConvictionsRate
58,LivingCircumstances,->,DomesticStability
59,SocialProtectiveObs,->,LivingCircumstances
60,SocialWithdraw,->,SocialProtectiveObs
61,ViolentConvictionsRate,->,ViolentConvRateGivenProt
62,ViolentConvRateGivenProt,->,Violence
63,Depression,->,DepressionPT
64,Anxiety,->,SymptomsOfMentalIllness
65,AnxietyPT,->,Anxiety
66,AnxietyPT,->,PsychiatricTreatment
67,AnxietyPT,->,MentalIllnessSymptomCount
68,ThoughtInsertionPT,->,ThoughtInsertion
69,Hallucinations,->,HallucinationsPT
70,HallucinationsPT,->,MentalIllnessSymptomCount
71,StrangeExperiences,->,StrangeExperiencesPT
72,ParanoidDelusionsPT,->,ParanoidDelusions
73,PsychiatricTreatment,->,SocialWithdraw
74,PsychiatricTreatment,->,PsychiatricTreatmentGivenRFAT
75,PsychiatricTreatmentGivenRFAT,->,DepressionPT
76,PsychiatricTreatmentGivenRFAT,->,Anxiety
77,PsychiatricTreatmentGivenRFAT,->,ThoughtInsertion
78,PsychiatricTreatmentGivenRFAT,->,HallucinationsPT
79,PsychiatricTreatmentGivenRFAT,->,StrangeExperiencesPT
80,MentalIllnessSymptomCount,->,ThoughtInsertionPT
81,MentalIllnessSymptomCount,->,ParanoidDelusionsPT
82,MentalIllnessSymptomCount,->,MentalIllnessDL
