ID,Variable1,Dependency,Variable2
1,Stress,->,Gender
2,Impulsivity,->,PCLRfacet3
3,Impulsivity,->,AggressionDL
4,PCLRfactor2,->,ASPD
5,ASPD,->,Education
6,CriminalFamilyBackground,->,DomesticStability
7,GangMember,->,StrangeExperiences
8,NegativeAttitude,->,ComplianceWithSupervision
9,RefuseFailToAttendTherapy,->,DrugTreatmentGivenRFAT
10,RefuseFailToAttendTherapy,->,AngerManagementGivenRFAT
11,RefuseFailToAttendTherapy,->,AngerManagement
12,RefuseFailToAttendTherapy,->,PsychiatricTreatmentGivenRFAT
13,HazardousDrinkingAfterRelease,->,PsychiatricTreatment
14,CannabisBeforePrisonSentence,->,CannabisDuringPrisonSentence
15,CannabisBeforePrisonSentence,->,CannabisAfterRelease
16,CocaineBeforePrisonSentence,->,CriminalFamilyBackground
17,CocaineBeforePrisonSentence,->,DomesticStability
18,CocaineBeforePrisonSentence,->,CocaineAfterRelease
19,CocaineDuringPrisonSentence,->,CocaineBeforePrisonSentence
20,CannabisAfterRelease,->,CannabisPT
21,CannabisAfterRelease,->,SubstanceUse
22,CocaineAfterRelease,->,CocainePT
23,EcstasyAfterRelease,->,EcstasyPT
24,AnyDrugDependence,->,GangMember
25,AnyDrugDependence,->,EcstasyDependence
26,AnyDrugDependence,->,CannabisDependence
27,AnyDrugDependence,->,CocaineDependence
28,CannabisDependence,->,CocaineDependence
29,CocaineDependence,->,CriminalAttitude
30,DrugTreatment,->,DrugTreatmentGivenRFAT
31,AlcoholTreatmentGivenRFAT,->,HazardousDrinkingAfterRelease
32,AlcoholTreatmentGivenRFAT,->,AlcoholTreatment
33,EcstasyPT,->,EcstasyDuringPrisonSentence
34,EcstasyPT,->,SubstanceUse
35,CannabisPT,->,ProblematicLifeEvents
36,SubstanceUse,->,CocaineAfterRelease
37,SubstanceUse,->,SubstanceMisuseDL
38,SubstanceUse,->,HazardousDrinkingPT
39,SubstanceMisuseDL,->,EcstasyBeforePrisonSentence
40,Violence,->,pclrscore
41,Violence,->,ViolentConvictions
42,ResponsivenessToTreatment,->,ResponseToTreatGivenDrugDep
43,ResponseToTreatGivenAlcDep,->,ResponsivenessToTreatment
44,Anger,->,AngerPT
45,AngerPT,->,ViolentThoughts
46,AngerPT,->,CannabisBeforePrisonSentence
47,AngerManagementGivenRFAT,->,AngerPT
48,AngerManagementGivenRFAT,->,AngerManagement
49,HazardousDrinkingPT,->,HazardousDrinkingAfterRelease
50,HazardousDrinkingPT,->,AlcoholDependence
51,AttitudeDL,->,NegativeAttitude
52,AttitudeDL,->,CriminalAttitude
53,AttitudeDL,->,ViolentConvictionsRate
54,AggressionDL,->,ViolentThoughts
55,AggressionDL,->,PriorViolentConvictions
56,SocialProtectiveObs,->,LivingCircumstances
57,SocialWithdraw,->,SocialProtectiveObs
58,ViolentConvictionsRate,->,ViolentConvRateGivenProt
59,ViolentConvRateGivenProt,->,Violence
60,Depression,->,DepressionPT
61,DepressionPT,->,FinancialDifficulties
62,DepressionPT,->,SocialWithdraw
63,Anxiety,->,ResponseToTreatGivenAlcDep
64,Anxiety,->,AnxietyPT
65,ThoughtInsertion,->,ThoughtInsertionPT
66,HallucinationsPT,->,Hallucinations
67,StrangeExperiences,->,StrangeExperiencesPT
68,StrangeExperiencesPT,->,SymptomsOfMentalIllness
69,ParanoidDelusions,->,AbuseNeglectAsChild
70,ParanoidDelusionsPT,->,ParanoidDelusions
71,ParanoidDelusionsPT,->,MentalIllnessSymptomCount
72,PsychiatricTreatment,->,PsychiatricTreatmentGivenRFAT
73,PsychiatricTreatmentGivenRFAT,->,ParanoidDelusionsPT
74,PsychiatricTreatmentGivenRFAT,->,MentalIllnessSymptomCount
75,MentalIllnessSymptomCount,->,Anxiety
76,MentalIllnessSymptomCount,->,ThoughtInsertion
77,MentalIllnessSymptomCount,->,MentalIllnessDL
78,MentalIllnessDL,->,Depression
