ID,Variable1,Dependency,Variable2
1,Impulsivity,->,AggressionDL
2,ASPD,->,Impulsivity
3,ComplianceWithSupervision,->,NegativeAttitude
4,NegativeAttitude,->,AttitudeDL
5,SymptomsOfMentalIllness,->,Hallucinations
6,HazardousDrinkingAfterRelease,->,AlcoholDependence
7,CannabisBeforePrisonSentence,->,CannabisDuringPrisonSentence
8,CocaineBeforePrisonSentence,->,CocaineDuringPrisonSentence
9,EcstasyBeforePrisonSentence,->,EcstasyAfterRelease
10,CocaineAfterRelease,->,CocainePT
11,EcstasyDependence,->,AnyDrugDependence
12,CannabisDependence,->,AnyDrugDependence
13,CocaineDependence,->,AnyDrugDependence
14,DrugTreatment,->,DrugTreatmentGivenRFAT
15,AlcoholTreatment,->,AlcoholTreatmentGivenRFAT
16,DrugTreatmentGivenRFAT,->,EcstasyPT
17,CannabisPT,->,EcstasyBeforePrisonSentence
18,CannabisPT,->,CannabisAfterRelease
19,CannabisPT,->,SubstanceUse
20,SubstanceUse,->,SubstanceMisuseDL
21,ResponsivenessToTreatment,->,ResponseToTreatGivenAlcDep
22,Anger,->,CocaineDependence
23,AngerManagementGivenRFAT,->,AngerPT
24,HazardousDrinkingPT,->,SubstanceUse
25,ViolentConvictionsRate,->,ViolentConvRateGivenProt
26,DepressionPT,->,MentalIllnessSymptomCount
27,ThoughtInsertion,->,ThoughtInsertionPT
28,ThoughtInsertionPT,->,MentalIllnessSymptomCount
29,Hallucinations,->,HallucinationsPT
30,StrangeExperiences,->,StrangeExperiencesPT
31,PsychiatricTreatment,->,PsychiatricTreatmentGivenRFAT
32,PsychiatricTreatmentGivenRFAT,->,StrangeExperiencesPT
33,MentalIllnessSymptomCount,->,BPD
34,MentalIllnessSymptomCount,->,MentalIllnessDL
