ID,Variable1,Dependency,Variable2
1,AbilityToCope,->,Stress
2,ProblematicLifeEvents,->,PCLRfacet3
3,ProblematicLifeEvents,->,CocaineDependence
4,AbuseNeglectAsChild,->,CriminalAttitude
5,PCLRfactor2,->,ASPD
6,ASPD,->,Impulsivity
7,GangMember,->,Gender
8,ComplianceWithSupervision,->,CannabisDependence
9,NegativeAttitude,->,ComplianceWithSupervision
10,NegativeAttitude,->,AttitudeDL
11,CriminalAttitude,->,BPD
12,CriminalAttitude,->,AlcoholTreatment
13,CriminalAttitude,->,AttitudeDL
14,SymptomsOfMentalIllness,->,ParanoidDelusions
15,RefuseFailToAttendTherapy,->,PsychiatricTreatmentGivenRFAT
16,HazardousDrinkingAfterRelease,->,ViolentThoughts
17,HazardousDrinkingAfterRelease,->,Intelligence
18,HazardousDrinkingAfterRelease,->,CannabisBeforePrisonSentence
19,HazardousDrinkingAfterRelease,->,AlcoholDependence
20,HazardousDrinkingAfterRelease,->,HazardousDrinkingPT
21,CannabisBeforePrisonSentence,->,AbilityToCope
22,CannabisBeforePrisonSentence,->,Stress
23,CannabisBeforePrisonSentence,->,Victimisation
24,CannabisBeforePrisonSentence,->,CannabisDuringPrisonSentence
25,EcstasyBeforePrisonSentence,->,GangMember
26,EcstasyBeforePrisonSentence,->,EcstasyAfterRelease
27,EcstasyBeforePrisonSentence,->,AnxietyPT
28,EcstasyDuringPrisonSentence,->,AbuseNeglectAsChild
29,CannabisDuringPrisonSentence,->,CannabisAfterRelease
30,CannabisAfterRelease,->,AbilityToCope
31,CocaineAfterRelease,->,CocainePT
32,EcstasyAfterRelease,->,Victimisation
33,EcstasyAfterRelease,->,EcstasyPT
34,EcstasyDependence,->,AnyDrugDependence
35,AnyDrugDependence,->,PriorViolentConvictions
36,AnyDrugDependence,->,EmploymentOrTraining
37,CocaineDependence,->,AnyDrugDependence
38,DrugTreatment,->,DrugTreatmentGivenRFAT
39,AlcoholTreatment,->,AlcoholTreatmentGivenRFAT
40,DrugTreatmentGivenRFAT,->,RefuseFailToAttendTherapy
41,DrugTreatmentGivenRFAT,->,CocainePT
42,CannabisPT,->,CannabisBeforePrisonSentence
43,CannabisPT,->,CannabisAfterRelease
44,CannabisPT,->,SubstanceUse
45,CannabisPT,->,ResponsivenessToTreatment
46,CocainePT,->,CocaineBeforePrisonSentence
47,SubstanceUse,->,HazardousDrinkingAfterRelease
48,SubstanceUse,->,SubstanceMisuseDL
49,SubstanceMisuseDL,->,EcstasyDuringPrisonSentence
50,ViolentConvictions,->,Violence
51,ResponsivenessToTreatment,->,ResponseToTreatGivenAlcDep
52,ResponsivenessToTreatment,->,ResponseToTreatGivenDrugDep
53,Anger,->,DomesticStability
54,Anger,->,AngerPT
55,AngerPT,->,EcstasyDependence
56,AngerManagementGivenRFAT,->,AngerManagement
57,HazardousDrinkingPT,->,CriminalAttitude
58,SocialWithdraw,->,DepressionPT
59,ViolentConvictionsRate,->,ViolentConvRateGivenProt
60,ViolentConvRateGivenProt,->,ViolentConvictions
61,DepressionPT,->,Depression
62,AnxietyPT,->,Anxiety
63,ThoughtInsertion,->,ThoughtInsertionPT
64,ThoughtInsertion,->,Hallucinations
65,ThoughtInsertionPT,->,NegativeAttitude
66,ThoughtInsertionPT,->,CocaineDuringPrisonSentence
67,Hallucinations,->,HallucinationsPT
68,StrangeExperiences,->,StrangeExperiencesPT
69,ParanoidDelusions,->,ParanoidDelusionsPT
70,ParanoidDelusionsPT,->,AnxietyPT
71,ParanoidDelusionsPT,->,MentalIllnessSymptomCount
72,PsychiatricTreatment,->,PsychiatricTreatmentGivenRFAT
73,PsychiatricTreatmentGivenRFAT,->,HallucinationsPT
74,MentalIllnessSymptomCount,->,CriminalFamilyBackground
75,MentalIllnessSymptomCount,->,MentalIllnessDL
