ID,Variable1,Dependency,Variable2
1,CriminalFamilyBackground,->,Stress
2,FinancialDifficulties,->,Stress
3,CriminalAttitude,->,AttitudeDL
4,RefuseFailToAttendTherapy,->,DrugTreatmentGivenRFAT
5,CocaineBeforePrisonSentence,->,CocaineAfterRelease
6,CocaineBeforePrisonSentence,->,CocainePT
7,EcstasyBeforePrisonSentence,->,EcstasyAfterRelease
8,CocaineDuringPrisonSentence,->,CriminalNetwork
9,CannabisDependence,->,AnyDrugDependence
10,CocaineDependence,->,AnyDrugDependence
11,DrugTreatment,->,DrugTreatmentGivenRFAT
12,CocainePT,->,SubstanceUse
13,SubstanceUse,->,SubstanceMisuseDL
14,SubstanceUse,->,HazardousDrinkingPT
15,ResponsivenessToTreatment,->,ResponseToTreatGivenAlcDep
16,Anger,->,AngerPT
17,AnxietyPT,->,MentalIllnessSymptomCount
18,ThoughtInsertion,->,ThoughtInsertionPT
19,ParanoidDelusions,->,ParanoidDelusionsPT
