ID,Variable1,Dependency,Variable2
1,Victimisation,->,Stress
2,Victimisation,->,ViolentThoughts
3,Impulsivity,->,PCLRfacet3
4,Impulsivity,->,AggressionDL
5,PCLRfactor2,->,ASPD
6,ASPD,->,Impulsivity
7,CriminalNetwork,->,GangMember
8,ComplianceWithSupervision,->,NegativeAttitude
9,NegativeAttitude,->,AttitudeDL
10,CriminalAttitude,->,AttitudeDL
11,SymptomsOfMentalIllness,->,Anxiety
12,SymptomsOfMentalIllness,->,StrangeExperiences
13,PCLRfactor1,->,ResponsivenessToTreatment
14,RefuseFailToAttendTherapy,->,AlcoholTreatmentGivenRFAT
15,RefuseFailToAttendTherapy,->,DrugTreatmentGivenRFAT
16,RefuseFailToAttendTherapy,->,AngerManagementGivenRFAT
17,RefuseFailToAttendTherapy,->,AngerManagement
18,RefuseFailToAttendTherapy,->,PsychiatricTreatmentGivenRFAT
19,HazardousDrinkingAfterRelease,->,HazardousDrinkingPT
20,CannabisBeforePrisonSentence,->,CannabisAfterRelease
21,CocaineBeforePrisonSentence,->,CocaineDuringPrisonSentence
22,CocaineBeforePrisonSentence,->,CocaineAfterRelease
23,CannabisDuringPrisonSentence,->,CannabisBeforePrisonSentence
24,CannabisDuringPrisonSentence,->,CannabisDependence
25,CocaineDuringPrisonSentence,->,CocaineAfterRelease
26,CannabisAfterRelease,->,CannabisPT
27,CocaineAfterRelease,->,CocainePT
28,EcstasyAfterRelease,->,EcstasyBeforePrisonSentence
29,EcstasyAfterRelease,->,EcstasyPT
30,AnyDrugDependence,->,Education
31,AnyDrugDependence,->,EcstasyDependence
32,AnyDrugDependence,->,CocaineDependence
33,CannabisDependence,->,AnyDrugDependence
34,CocaineDependence,->,CocaineDuringPrisonSentence
35,CocaineDependence,->,EcstasyDependence
36,AlcoholDependence,->,HazardousDrinkingAfterRelease
37,DrugTreatment,->,ProblematicLifeEvents
38,DrugTreatment,->,DrugTreatmentGivenRFAT
39,AlcoholTreatment,->,AlcoholTreatmentGivenRFAT
40,DrugTreatmentGivenRFAT,->,EcstasyPT
41,CannabisPT,->,DrugTreatment
42,CannabisPT,->,ThoughtInsertion
43,CocainePT,->,SubstanceUse
44,SubstanceUse,->,EcstasyAfterRelease
45,SubstanceUse,->,SubstanceMisuseDL
46,SubstanceMisuseDL,->,CriminalAttitude
47,SubstanceMisuseDL,->,ViolentConvictionsRate
48,Violence,->,PriorViolentConvictions
49,Violence,->,ViolentConvictions
50,ResponsivenessToTreatment,->,ResponseToTreatGivenAlcDep
51,ResponsivenessToTreatment,->,ResponseToTreatGivenDrugDep
52,Anger,->,AngerPT
53,AngerManagementGivenRFAT,->,AngerManagement
54,HazardousDrinkingPT,->,SubstanceUse
55,AggressionDL,->,EcstasyDuringPrisonSentence
56,LivingCircumstances,->,SocialProtectiveObs
57,SocialWithdraw,->,SocialProtectiveObs
58,SocialWithdraw,->,Depression
59,SocialWithdraw,->,PsychiatricTreatment
60,ViolentConvictionsRate,->,ViolentConvRateGivenProt
61,ViolentConvRateGivenProt,->,Violence
62,Depression,->,DepressionPT
63,Anxiety,->,AnxietyPT
64,AnxietyPT,->,FinancialDifficulties
65,AnxietyPT,->,MentalIllnessSymptomCount
66,ThoughtInsertion,->,ThoughtInsertionPT
67,Hallucinations,->,CriminalAttitude
68,Hallucinations,->,AlcoholTreatment
69,HallucinationsPT,->,ViolentThoughts
70,HallucinationsPT,->,Hallucinations
71,StrangeExperiences,->,StrangeExperiencesPT
72,ParanoidDelusionsPT,->,ParanoidDelusions
73,ParanoidDelusionsPT,->,MentalIllnessSymptomCount
74,PsychiatricTreatment,->,PsychiatricTreatmentGivenRFAT
75,PsychiatricTreatmentGivenRFAT,->,DepressionPT
76,PsychiatricTreatmentGivenRFAT,->,AnxietyPT
77,PsychiatricTreatmentGivenRFAT,->,StrangeExperiencesPT
78,PsychiatricTreatmentGivenRFAT,->,ParanoidDelusions
79,MentalIllnessSymptomCount,->,HallucinationsPT
80,MentalIllnessSymptomCount,->,MentalIllnessDL
