ID,Variable1,Dependency,Variable2
1,Victimisation,->,ViolentThoughts
2,ViolentThoughts,->,EmploymentOrTraining
3,ViolentThoughts,->,Anger
4,Impulsivity,->,PCLRfacet3
5,Impulsivity,->,AggressionDL
6,AbuseNeglectAsChild,->,BPD
7,PCLRfactor2,->,ASPD
8,ASPD,->,Impulsivity
9,CriminalNetwork,->,CriminalFamilyBackground
10,FinancialDifficulties,->,BPD
11,ComplianceWithSupervision,->,NegativeAttitude
12,NegativeAttitude,->,AttitudeDL
13,SymptomsOfMentalIllness,->,Anxiety
14,SymptomsOfMentalIllness,->,StrangeExperiences
15,SymptomsOfMentalIllness,->,ParanoidDelusions
16,RefuseFailToAttendTherapy,->,AlcoholTreatmentGivenRFAT
17,RefuseFailToAttendTherapy,->,DrugTreatmentGivenRFAT
18,RefuseFailToAttendTherapy,->,AngerManagementGivenRFAT
19,RefuseFailToAttendTherapy,->,PsychiatricTreatmentGivenRFAT
20,HazardousDrinkingAfterRelease,->,AlcoholDependence
21,HazardousDrinkingAfterRelease,->,HazardousDrinkingPT
22,CannabisBeforePrisonSentence,->,CannabisDuringPrisonSentence
23,CannabisBeforePrisonSentence,->,CannabisAfterRelease
24,CocaineBeforePrisonSentence,->,DrugTreatment
25,CannabisDuringPrisonSentence,->,CannabisAfterRelease
26,CannabisAfterRelease,->,CannabisPT
27,CocaineAfterRelease,->,CocaineBeforePrisonSentence
28,CocaineAfterRelease,->,CocainePT
29,EcstasyAfterRelease,->,EcstasyBeforePrisonSentence
30,EcstasyDependence,->,AnyDrugDependence
31,AnyDrugDependence,->,ProblematicLifeEvents
32,CannabisDependence,->,AnyDrugDependence
33,CocaineDependence,->,CocaineDuringPrisonSentence
34,CocaineDependence,->,AnyDrugDependence
35,DrugTreatment,->,CannabisDependence
36,DrugTreatment,->,DrugTreatmentGivenRFAT
37,AlcoholTreatmentGivenRFAT,->,Gender
38,AlcoholTreatmentGivenRFAT,->,AlcoholTreatment
39,DrugTreatmentGivenRFAT,->,EcstasyAfterRelease
40,DrugTreatmentGivenRFAT,->,CocainePT
41,EcstasyPT,->,EcstasyAfterRelease
42,EcstasyPT,->,SubstanceUse
43,CannabisPT,->,AbuseNeglectAsChild
44,CannabisPT,->,SubstanceUse
45,CocainePT,->,CriminalNetwork
46,SubstanceUse,->,CocaineAfterRelease
47,SubstanceUse,->,SubstanceMisuseDL
48,Violence,->,ViolentConvictions
49,ResponsivenessToTreatment,->,PCLRfactor1
50,ResponsivenessToTreatment,->,ResponseToTreatGivenDrugDep
51,ResponseToTreatGivenAlcDep,->,ResponsivenessToTreatment
52,Anger,->,AngerPT
53,AngerPT,->,CriminalFamilyBackground
54,HazardousDrinkingPT,->,SubstanceUse
55,AngerManagement,->,AngerManagementGivenRFAT
56,AttitudeDL,->,GangMember
57,AttitudeDL,->,CriminalAttitude
58,AggressionDL,->,RefuseFailToAttendTherapy
59,AggressionDL,->,ViolentConvictionsRate
60,SocialProtectiveObs,->,LivingCircumstances
61,SocialProtectiveObs,->,SocialWithdraw
62,SocialWithdraw,->,DepressionPT
63,ViolentConvictionsRate,->,ViolentConvRateGivenProt
64,ViolentConvRateGivenProt,->,Violence
65,Depression,->,GangMember
66,DepressionPT,->,SymptomsOfMentalIllness
67,DepressionPT,->,Depression
68,Anxiety,->,AnxietyPT
69,AnxietyPT,->,MentalIllnessSymptomCount
70,ThoughtInsertion,->,ThoughtInsertionPT
71,Hallucinations,->,AbilityToCope
72,Hallucinations,->,CriminalNetwork
73,HallucinationsPT,->,Hallucinations
74,StrangeExperiences,->,StrangeExperiencesPT
75,ParanoidDelusions,->,ParanoidDelusionsPT
76,ParanoidDelusionsPT,->,CriminalAttitude
77,ParanoidDelusionsPT,->,MentalIllnessSymptomCount
78,PsychiatricTreatment,->,PsychiatricTreatmentGivenRFAT
79,PsychiatricTreatmentGivenRFAT,->,Depression
80,PsychiatricTreatmentGivenRFAT,->,AnxietyPT
81,PsychiatricTreatmentGivenRFAT,->,ThoughtInsertionPT
82,PsychiatricTreatmentGivenRFAT,->,Hallucinations
83,PsychiatricTreatmentGivenRFAT,->,StrangeExperiencesPT
84,PsychiatricTreatmentGivenRFAT,->,ParanoidDelusionsPT
85,MentalIllnessSymptomCount,->,ThoughtInsertion
86,MentalIllnessSymptomCount,->,HallucinationsPT
87,MentalIllnessSymptomCount,->,MentalIllnessDL
