ID,Variable1,Dependency,Variable2
1,PCLRfacet3,->,Impulsivity
2,ViolentThoughts,->,EcstasyDependence
3,Impulsivity,->,ASPD
4,Impulsivity,->,AggressionDL
5,ASPD,->,PCLRfactor2
6,ASPD,->,CannabisBeforePrisonSentence
7,ASPD,->,CocaineBeforePrisonSentence
8,CriminalNetwork,->,CriminalFamilyBackground
9,CriminalNetwork,->,SymptomsOfMentalIllness
10,CriminalNetwork,->,Anxiety
11,CriminalFamilyBackground,->,CannabisBeforePrisonSentence
12,FinancialDifficulties,->,CannabisDependence
13,FinancialDifficulties,->,Anxiety
14,ComplianceWithSupervision,->,NegativeAttitude
15,NegativeAttitude,->,AttitudeDL
16,CriminalAttitude,->,AbilityToCope
17,CriminalAttitude,->,AttitudeDL
18,RefuseFailToAttendTherapy,->,Gender
19,RefuseFailToAttendTherapy,->,DrugTreatment
20,RefuseFailToAttendTherapy,->,AngerManagementGivenRFAT
21,RefuseFailToAttendTherapy,->,AngerManagement
22,RefuseFailToAttendTherapy,->,PsychiatricTreatmentGivenRFAT
23,HazardousDrinkingAfterRelease,->,HazardousDrinkingPT
24,CannabisBeforePrisonSentence,->,CannabisDuringPrisonSentence
25,CannabisBeforePrisonSentence,->,CannabisAfterRelease
26,CocaineBeforePrisonSentence,->,CocaineAfterRelease
27,CocaineBeforePrisonSentence,->,EcstasyDependence
28,EcstasyBeforePrisonSentence,->,ParanoidDelusions
29,EcstasyBeforePrisonSentence,->,PsychiatricTreatment
30,CannabisDuringPrisonSentence,->,FinancialDifficulties
31,CannabisAfterRelease,->,CannabisPT
32,CocaineAfterRelease,->,CocainePT
33,EcstasyAfterRelease,->,EcstasyBeforePrisonSentence
34,EcstasyDependence,->,AnyDrugDependence
35,AnyDrugDependence,->,CannabisDependence
36,CocaineDependence,->,AnyDrugDependence
37,AlcoholTreatment,->,AlcoholTreatmentGivenRFAT
38,DrugTreatmentGivenRFAT,->,RefuseFailToAttendTherapy
39,DrugTreatmentGivenRFAT,->,DrugTreatment
40,DrugTreatmentGivenRFAT,->,CocainePT
41,EcstasyPT,->,EcstasyAfterRelease
42,EcstasyPT,->,SubstanceUse
43,SubstanceUse,->,HazardousDrinkingAfterRelease
44,SubstanceUse,->,CannabisAfterRelease
45,SubstanceUse,->,SubstanceMisuseDL
46,Violence,->,pclrscore
47,Violence,->,ViolentConvictions
48,ResponseToTreatGivenAlcDep,->,PCLRfactor1
49,ResponseToTreatGivenAlcDep,->,ResponsivenessToTreatment
50,ResponseToTreatGivenAlcDep,->,ResponseToTreatGivenDrugDep
51,ResponseToTreatGivenAlcDep,->,PsychiatricTreatment
52,ResponseToTreatGivenDrugDep,->,Stress
53,Anger,->,AngerPT
54,AngerPT,->,BPD
55,AngerManagementGivenRFAT,->,EmploymentOrTraining
56,AngerManagementGivenRFAT,->,AngerManagement
57,HazardousDrinkingPT,->,AlcoholDependence
58,HazardousDrinkingPT,->,AggressionDL
59,AngerManagement,->,EcstasyDuringPrisonSentence
60,AngerManagement,->,AlcoholTreatment
61,LivingCircumstances,->,SocialProtectiveObs
62,SocialProtectiveObs,->,SocialWithdraw
63,SocialWithdraw,->,CriminalNetwork
64,ViolentConvictionsRate,->,ViolentConvRateGivenProt
65,ViolentConvRateGivenProt,->,Violence
66,Depression,->,DepressionPT
67,DepressionPT,->,EmploymentOrTraining
68,Anxiety,->,AnxietyPT
69,AnxietyPT,->,MentalIllnessSymptomCount
70,ThoughtInsertionPT,->,ThoughtInsertion
71,Hallucinations,->,HallucinationsPT
72,StrangeExperiencesPT,->,Anger
73,StrangeExperiencesPT,->,StrangeExperiences
74,ParanoidDelusions,->,ComplianceWithSupervision
75,ParanoidDelusions,->,CocaineBeforePrisonSentence
76,ParanoidDelusions,->,ParanoidDelusionsPT
77,ParanoidDelusionsPT,->,CocaineDuringPrisonSentence
78,ParanoidDelusionsPT,->,MentalIllnessSymptomCount
79,PsychiatricTreatment,->,Anger
80,PsychiatricTreatment,->,PsychiatricTreatmentGivenRFAT
81,PsychiatricTreatmentGivenRFAT,->,Victimisation
82,PsychiatricTreatmentGivenRFAT,->,DepressionPT
83,PsychiatricTreatmentGivenRFAT,->,AnxietyPT
84,PsychiatricTreatmentGivenRFAT,->,HallucinationsPT
85,PsychiatricTreatmentGivenRFAT,->,ParanoidDelusions
86,MentalIllnessSymptomCount,->,ThoughtInsertionPT
87,MentalIllnessSymptomCount,->,MentalIllnessDL
88,MentalIllnessDL,->,ViolentConvictionsRate
