ID,Variable1,Dependency,Variable2
1,Impulsivity,->,AggressionDL
2,ASPD,->,PCLRfactor2
3,FinancialDifficulties,->,Stress
4,CriminalAttitude,->,AttitudeDL
5,SymptomsOfMentalIllness,->,Hallucinations
6,RefuseFailToAttendTherapy,->,DrugTreatmentGivenRFAT
7,RefuseFailToAttendTherapy,->,PsychiatricTreatmentGivenRFAT
8,CannabisBeforePrisonSentence,->,CannabisAfterRelease
9,CocaineBeforePrisonSentence,->,CocaineAfterRelease
10,EcstasyBeforePrisonSentence,->,EcstasyAfterRelease
11,EcstasyDuringPrisonSentence,->,EcstasyAfterRelease
12,CannabisDependence,->,AnyDrugDependence
13,AlcoholTreatment,->,AlcoholTreatmentGivenRFAT
14,CannabisPT,->,SubstanceUse
15,Violence,->,PriorViolentConvictions
16,ViolentConvictions,->,Violence
17,ResponsivenessToTreatment,->,ResponseToTreatGivenAlcDep
18,ResponsivenessToTreatment,->,ResponseToTreatGivenDrugDep
19,ResponseToTreatGivenDrugDep,->,EcstasyPT
20,AngerPT,->,Anger
21,HazardousDrinkingPT,->,SubstanceUse
22,AngerManagement,->,AngerManagementGivenRFAT
23,LivingCircumstances,->,SocialProtectiveObs
24,SocialProtectiveObs,->,LivingCircumstances
25,ViolentConvRateGivenProt,->,ViolentConvictions
26,Depression,->,DepressionPT
27,DepressionPT,->,SocialWithdraw
28,AnxietyPT,->,MentalIllnessSymptomCount
29,ThoughtInsertion,->,ThoughtInsertionPT
30,ThoughtInsertionPT,->,AngerManagement
31,ParanoidDelusions,->,ParanoidDelusionsPT
32,ParanoidDelusionsPT,->,MentalIllnessSymptomCount
33,PsychiatricTreatment,->,Anxiety
