ID,Variable1,Dependency,Variable2
1,PCLRfacet3,->,Impulsivity
2,AbilityToCope,->,Stress
3,AbilityToCope,->,Gender
4,ProblematicLifeEvents,->,CannabisDependence
5,Impulsivity,->,AggressionDL
6,BPD,->,AbuseNeglectAsChild
7,AbuseNeglectAsChild,->,EcstasyDuringPrisonSentence
8,ASPD,->,PCLRfactor2
9,CriminalNetwork,->,ViolentThoughts
10,CriminalFamilyBackground,->,CriminalNetwork
11,FinancialDifficulties,->,Stress
12,DomesticStability,->,Gender
13,ComplianceWithSupervision,->,NegativeAttitude
14,NegativeAttitude,->,AttitudeDL
15,CriminalAttitude,->,GangMember
16,CriminalAttitude,->,AttitudeDL
17,SymptomsOfMentalIllness,->,Anxiety
18,SymptomsOfMentalIllness,->,StrangeExperiences
19,RefuseFailToAttendTherapy,->,AlcoholTreatment
20,RefuseFailToAttendTherapy,->,DrugTreatmentGivenRFAT
21,RefuseFailToAttendTherapy,->,AngerManagementGivenRFAT
22,RefuseFailToAttendTherapy,->,PsychiatricTreatment
23,RefuseFailToAttendTherapy,->,PsychiatricTreatmentGivenRFAT
24,HazardousDrinkingAfterRelease,->,AlcoholDependence
25,CannabisBeforePrisonSentence,->,CannabisDuringPrisonSentence
26,CannabisBeforePrisonSentence,->,CannabisAfterRelease
27,CocaineBeforePrisonSentence,->,CocaineDuringPrisonSentence
28,EcstasyBeforePrisonSentence,->,EcstasyAfterRelease
29,EcstasyDuringPrisonSentence,->,pclrscore
30,EcstasyDuringPrisonSentence,->,EcstasyAfterRelease
31,CannabisAfterRelease,->,CannabisPT
32,CocaineAfterRelease,->,CocaineBeforePrisonSentence
33,CocaineAfterRelease,->,CocainePT
34,EcstasyAfterRelease,->,EcstasyPT
35,EcstasyDependence,->,AnyDrugDependence
36,CannabisDependence,->,AnyDrugDependence
37,CocaineDependence,->,AnyDrugDependence
38,DrugTreatment,->,DrugTreatmentGivenRFAT
39,AlcoholTreatmentGivenRFAT,->,HazardousDrinkingAfterRelease
40,AlcoholTreatmentGivenRFAT,->,AlcoholTreatment
41,DrugTreatmentGivenRFAT,->,EcstasyPT
42,SubstanceUse,->,CannabisBeforePrisonSentence
43,SubstanceUse,->,CannabisAfterRelease
44,SubstanceUse,->,CocaineAfterRelease
45,SubstanceUse,->,SubstanceMisuseDL
46,SubstanceMisuseDL,->,ViolentConvictionsRate
47,Violence,->,prioracq
48,Violence,->,PriorViolentConvictions
49,ViolentConvictions,->,Violence
50,ResponsivenessToTreatment,->,PCLRfactor1
51,ResponsivenessToTreatment,->,ResponseToTreatGivenAlcDep
52,ResponsivenessToTreatment,->,ResponseToTreatGivenDrugDep
53,AngerPT,->,Anger
54,HazardousDrinkingPT,->,HazardousDrinkingAfterRelease
55,HazardousDrinkingPT,->,SubstanceUse
56,AngerManagement,->,AngerManagementGivenRFAT
57,LivingCircumstances,->,SocialProtectiveObs
58,SocialWithdraw,->,CriminalNetwork
59,SocialWithdraw,->,SocialProtectiveObs
60,SocialWithdraw,->,DepressionPT
61,ViolentConvictionsRate,->,ViolentConvRateGivenProt
62,DepressionPT,->,Depression
63,DepressionPT,->,MentalIllnessSymptomCount
64,Anxiety,->,AnxietyPT
65,ThoughtInsertion,->,ThoughtInsertionPT
66,ThoughtInsertionPT,->,ProblematicLifeEvents
67,Hallucinations,->,HallucinationsPT
68,StrangeExperiences,->,StrangeExperiencesPT
69,ParanoidDelusions,->,CriminalFamilyBackground
70,ParanoidDelusions,->,ParanoidDelusionsPT
71,PsychiatricTreatmentGivenRFAT,->,ThoughtInsertionPT
72,PsychiatricTreatmentGivenRFAT,->,HallucinationsPT
73,PsychiatricTreatmentGivenRFAT,->,StrangeExperiencesPT
74,PsychiatricTreatmentGivenRFAT,->,ParanoidDelusions
75,PsychiatricTreatmentGivenRFAT,->,ParanoidDelusionsPT
76,PsychiatricTreatmentGivenRFAT,->,PsychiatricTreatment
77,MentalIllnessSymptomCount,->,ParanoidDelusions
78,MentalIllnessSymptomCount,->,MentalIllnessDL
79,MentalIllnessDL,->,CriminalFamilyBackground
